PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
DI;FGS_511_1.52HS140A_REL;;FSC;;;GAS MOS 5100 RELEASE;Yes;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;1174;ЛОЖЬ;0;None;;;;;;1=RELEASED;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;FGS_001_1;FGS_511_1;6;;;;;;;;;;;;;;;;
M;C142_7_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;142;;;;;;;0;;;;3025;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52HX036OP_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;476;;;;;;;0;;;;549;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;963
M;454_458_3;;;;;52GA027_FL;;ЛОЖЬ;ЛОЖЬ;;458;;;;;;;0;;;;1969;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C140_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;140;;;;;;;0;;;;3027;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C364_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;364;;;;;;;0;;;;2768;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;100_130_4;;;;;51HS157;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;647;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;350_370_1;;;;;52HS142;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;1720;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2463_1;;;;;Compiler marker (168, 234);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;960;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;374_530_2;;;;;52GT010_RR;;ЛОЖЬ;ЛОЖЬ;;530;;;;;;;0;;;;1711;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;514_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;;10 ms;1;;112;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51XA139;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;1;;;;366;ИСТИНА;57345;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;795
T;432_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;;100 ms;50;;404;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;110_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;110;;;;;;;0;;;;593;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;500_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;0;;;;1015;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C370_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;2753;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C514_2_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;2332;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;41-ExtComFaultCC7;;SYS;;;Ext com fault Com ch 7;Yes;ЛОЖЬ;;;20;;;;;;;;;;;12;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;595
DI;52GT022_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;396;;;;;;;0;;;;3184;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;17
DO;52HX041OP_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;474;;;;;;;0;;;;560;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;974
DI;52XS042C;;MCC;;;FUN 2AB1 HEALTHY;Yes;ИСТИНА;ЛОЖЬ;;514;;;;;;;;;;;179;ИСТИНА;57194;None;;;;;;1=READY;;;;;;;Undefined;;;;41.03;13;12;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;447
DO;51HS149_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;400;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;829
M;2361_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2361;;;;;;;0;;;;1453;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C462_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;2463;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;272_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;1041;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;292_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;1563;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52HS071_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;510;;;;;;;0;;;;516;ИСТИНА;57405;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;930
M;146_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;688;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GA014;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;1;;;;245;ИСТИНА;57294;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;674
M;394_530_2;;;;;52GT013_RR;;ЛОЖЬ;ЛОЖЬ;;530;;;;;;;0;;;;1764;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C390_3;;;;;Compiler marker (256, 79);;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;2676;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;434_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;434;;;;;;;;10 ms;1;;68;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;274_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;0;;;;1466;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
R;C2440_5;;;;;Compiler register (256, 174);;ЛОЖЬ;ЛОЖЬ;;2440;;Byte;;;;;0;;;;1158;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C452_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;452;;;;;;;0;;;;2493;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C120_8_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;120;;;;;;;0;;;;3111;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52HS068_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;503;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;917
DI;EFM 41.03/11/17;;SYS;;;;Yes;ЛОЖЬ;;;12;;;;;;;;;;;72;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;41.03;11;17;1;Undefined;;No input device;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;250_368_1;;;;;FGS_511_1.52HS140;;ЛОЖЬ;ЛОЖЬ;;368;;;;;;;0;;;;1646;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51XA135;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;110;;;;;;;1;;;;350;ИСТИНА;57337;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;779
M;C472_1_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;0;;;;2427;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;412_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;;100 ms;10;;812;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2462_D;;;;;State BAD (1=BadPV);;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;1539;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;362_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;362;;;;;;;0;;;;1036;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;60_105_1;;;;;FGS_511_1.FGS_001_1_SnS;;ЛОЖЬ;ЛОЖЬ;;105;;;;;;;0;;;;742;ЛОЖЬ;0;;;;;;;1=NOT FAULTY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS043A;;COM;;;DCS START;No;ЛОЖЬ;ИСТИНА;;516;;;;;;;0;;;;3237;ЛОЖЬ;0;None;;;;;;1=DCScmdSTART;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;70
DO;51HS139_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;363;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;792
M;C462_4_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;2459;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GA027;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;454;;;;;;;1;;;;310;ИСТИНА;57320;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;739
DO;52GT011_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;336;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;765
DO;52HS059A_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;422;;;;;;;0;;;;474;ИСТИНА;57377;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;888
M;C382_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;0;;;;2713;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;266_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;;100 ms;10;;604;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;508_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;2045;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;272_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;1512;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;118_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;;100 ms;10;;12;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;136_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;709;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C352_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;2809;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51XA136;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;1;;;;354;ИСТИНА;57339;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;783
M;352_530_2;;;;;52GT021_RR;;ЛОЖЬ;ЛОЖЬ;;530;;;;;;;0;;;;2136;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C506_3_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;2360;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_511_1.51XA153_2;;FSC;;;FD act. in CH-5100-FDAP-C,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;168;;;;;;;0;;;;116;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;FGS_001_1;FGS_511_1;4;;;;;;;;;;;;;;;;
M;C456_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;456;;;;;;;0;;;;2477;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;41-Flasher-1Hz;;SYS;;;1 Hz flasher;No;ЛОЖЬ;;;0;;;;;;;;;;;28;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;510_190_1;;;;;52HS070_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;190;;;;;;;0;;;;159;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52HX039OP_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;542;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;956
DO;52HS060A_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;480;ИСТИНА;57381;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;894
DI;52GT008_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;372;;;;;;;0;;;;3176;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;9
M;C132_7_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;3063;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C422_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;422;;;;;;;0;;;;2584;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C472_2_3;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;0;;;;2446;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XA092;;FLD;;;Indicator (Toxic gas) Compressor room;Yes;ИСТИНА;ЛОЖЬ;;506;;;;;;;0;;;;44;ИСТИНА;57007;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.04;5;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;517
M;436_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;0;;;;1883;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C456_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;456;;;;;;;0;;;;2480;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS059A_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;422;;;;;;;0;;;;3239;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;72
M;C392_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;392;;;;;;;0;;;;2672;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52HX038OP_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;434;;;;;;;0;;;;531;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;945
M;464_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;2010;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51HS147_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;393;ИСТИНА;57358;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;822
T;174_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;;100 ms;10;;112;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C432_2_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;2562;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C460_4_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;460;;;;;;;0;;;;2467;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C382_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;0;;;;2714;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XS042B;;COM;;;"2AB1 ""RUNNING""";No;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;565;ИСТИНА;57206;None;;;;;;1=RUNNING;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;979
T;436_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;;1 s;0;;108;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;130_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;609;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C514_1_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;2329;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;460_21;;;;;;;ЛОЖЬ;ЛОЖЬ;;460;;;;;;;0;;;;2018;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C514_1_R;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;2331;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;132_182_2;;;;;51HS147_RR;;ЛОЖЬ;ЛОЖЬ;;182;;;;;;;0;;;;687;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
