PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14;ComAllocationType15;Master15;Slave15;PLCAddress15;ComAllocationType16;Master16;Slave16;PLCAddress16
DO;22VSHH023XY_MOC;;COM;2000;P-2001S;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;604;;;;;;;0;;;;4989;ИСТИНА;6496;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1546;;;;;;;;
DO;21BI043_TF;;COM;2100;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;296;;;;;;;0;;;;3660;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;535;;;;;;;;
M;C508_2_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;3224;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;4-SoeBufferFull;;SYS;;;SOE buffer full;Yes;ЛОЖЬ;;;0;;;;;;;;;;;17;ИСТИНА;6401;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;616;;;;;;;;
M;C524_4_D;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;5473;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH001R2_CA;;COM;2200;A_2000;CLUTCH OUT BEARING - NCE;No;ЛОЖЬ;ЛОЖЬ;;522;;;;;;;0;;;;4239;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1651;;;;;;;;
M;350_382_1;;;2000;;FG TO MAIN BURNERS VENT;;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;0;;;;803;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;530_7;;;2200;P-2001;;;ЛОЖЬ;ЛОЖЬ;;530;;;;;;;0;;;;3262;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;362_386_3;;;2000;H-2001;20-I-301_CA;;ЛОЖЬ;ЛОЖЬ;;386;;;;;;;0;;;;648;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C508_2_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;3223;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;584_8;;;2200;P-2001S;;;ЛОЖЬ;ЛОЖЬ;;584;;;;;;;;100 ms;10;;1116;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C527_3_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;527;;;;;;;0;;;;5456;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21BI050_MOR;;COM;2100;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;480;;;;;;;0;;;;2117;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_4;108;;;;;;;;
AI;22TI001C2;;FLD;2200;A_2000;PUMP THRUST BEARING-NDE;Yes;ИСТИНА;ЛОЖЬ;;506;ИСТИНА;Float;4-20mA;-40;200;°C;;;;;384;ЛОЖЬ;6557;;None;None;None;None;;;;-100;-100;;;;-XXXXX.X;3.76;21;;04.05;11;12;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10390;;;;;;;;
M;C518_2_F;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;518;;;;;;;0;;;;3201;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C2458_1;;;;;Compiler register (208, 18);;ЛОЖЬ;ЛОЖЬ;;2458;;Float;;;;;0;;;;1504;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;325_3;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;325;;;;;;;;100 ms;20;;2732;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C596_4_C;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;596;;;;;;;0;;;;1381;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C328_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;328;;;;;;;0;;;;4831;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;588_624_1;;;2200;P-2001S;22TAHH021EE2_I;;ЛОЖЬ;ЛОЖЬ;;624;;;;;;;0;;;;4328;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;285_4;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;285;;;;;;;0;;;;3864;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;265_4;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;265;;;;;;;0;;;;3895;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C504_2_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;504;;;;;;;0;;;;3236;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;260_2;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;4885;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;604_626_4;;;2200;P-2001S;22VSHH023XY;;ЛОЖЬ;ЛОЖЬ;;626;;;;;;;0;;;;5879;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;680_572_3;;;2000;P-2001/S;20-I-001_I;;ЛОЖЬ;ЛОЖЬ;;572;;;;;;;0;;;;3801;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;580_1509_3;;;2200;P-2001S;22TT031_TF;;ЛОЖЬ;ЛОЖЬ;;1509;;;;;;;0;;;;73;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1320_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1320;;;;;;;0;;;;1900;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VAHH022X;;COM;2200;A_P20_1;"PUMP SHAFT VIBR-DE ""X""";No;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;1543;ИСТИНА;6490;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;536;;;;;;;;
DO;22TAHH001V;;COM;2200;A_2000;G.BOX LSS RADIAL BEAR-DE;No;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;1106;ИСТИНА;6491;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;537;;;;;;;;
M;C426_1_E;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;426;;;;;;;0;;;;3318;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;386_384_2;;;2000;H-2001;RESET SAFE FIREBOX;;ЛОЖЬ;ЛОЖЬ;;384;;;;;;;0;;;;822;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22TI031_MOR;;COM;2200;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;580;;;;;;;0;;;;2016;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_4;1;;;;;;;;
M;C589_3_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;589;;;;;;;0;;;;2014;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C730_4_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;730;;;;;;;0;;;;5137;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;4-TempHH_Alarm;;SYS;;;Temp high-high alarm;Yes;ЛОЖЬ;;;15;;;;;;;1;;;;2;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C518_1_B;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;518;;;;;;;0;;;;3200;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH021G;;COM;2200;A_2000;"MAIN E-MOTOR ""U"" - WIND";No;ЛОЖЬ;ЛОЖЬ;;590;;;;;;;0;;;;1156;ИСТИНА;6493;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;538;;;;;;;;
M;526_1;;;2200;;;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;1477;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;283_428_2;;;2000;;21BALL030CA;;ЛОЖЬ;ЛОЖЬ;;428;;;;;;;0;;;;951;ЛОЖЬ;0;;;;;;;1=FLAME ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C291_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;291;;;;;;;0;;;;3467;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;750_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;750;;;;;;;0;;;;1936;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;21BI070;;FLD;2100;A_2000;BURNER N° 70;Yes;ИСТИНА;ЛОЖЬ;;323;ИСТИНА;Float;4-20mA;0;100;%;;;;;848;ЛОЖЬ;7454;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;04.06;11;9;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10085;;;;;;;;
DO;22TI021L_MOC;;COM;2200;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;593;;;;;;;0;;;;1174;ИСТИНА;6495;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;540;;;;;;;;
M;C432_1_G;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;3284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1320_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;1320;;;;;;;0;;;;1772;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C500_3_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;0;;;;5577;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;538_164_3;;;2200;P-2001;22VSHH005XY_MO;;ЛОЖЬ;ЛОЖЬ;;164;;;;;;;0;;;;3862;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21BI070_MOR;;COM;2100;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;486;;;;;;;0;;;;2118;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_4;109;;;;;;;;
DO;22VSHH006XY_MOC;;COM;2000;P-2001;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;4973;ИСТИНА;6539;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1530;;;;;;;;
DO;20TI051A_TF;;COM;2000;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;326;;;;;;;0;;;;108;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;542;;;;;;;;
AI;21BI066;;FLD;2100;A_2000;BURNER N° 66;Yes;ИСТИНА;ЛОЖЬ;;319;ИСТИНА;Float;4-20mA;0;100;%;;;;;832;ЛОЖЬ;7464;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;04.06;11;5;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10086;;;;;;;;
DO;22TAHH001D_CA;;COM;2200;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;507;;;;;;;0;;;;617;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;543;;;;;;;;
M;C430_1_G;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;430;;;;;;;0;;;;3296;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;272_426_1;;;2000;;21BALL019CA;;ЛОЖЬ;ЛОЖЬ;;426;;;;;;;0;;;;942;ЛОЖЬ;0;;;;;;;1=FLAME ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI068_TF;;COM;2100;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;321;;;;;;;0;;;;3685;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;544;;;;;;;;
M;C509_3_F;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;509;;;;;;;0;;;;5545;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;592_1333_1;;;;;22TAHH021JJ2_I;;ЛОЖЬ;ЛОЖЬ;;1333;;;;;;;0;;;;5655;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C357_1_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;357;;;;;;;0;;;;4825;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VAH002XY;;COM;2200;A_2000;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;532;;;;;;;0;;;;1202;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;545;;;;;;;;
BO;21BI047_LL;;COM;2100;A_2000;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;300;;Float;;;;;0;;;;1184;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;10227;;;;;;;;
DO;20FALL029B_CA;;COM;2000;H-2001;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;328;;;;;;;0;;;;5129;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_4;1635;;;;;;;;
T;336_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;336;;;;;;;;100 ms;5;;376;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C275_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;275;;;;;;;0;;;;3702;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
