PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14;ComAllocationType15;Master15;Slave15;PLCAddress15
M;C1341_2_H;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1341;;;;;;;0;;;;2846;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;656_662_1;;;2200;P-2012S;22TAHH191A_I;;ЛОЖЬ;ЛОЖЬ;;662;;;;;;;0;;;;4191;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;660_7;;;2200;P-2012S;;;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;;100 ms;10;;920;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C746_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;746;;;;;;;0;;;;1324;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;556_544_1;;;2200;P-2005;OOS FOR VSHH067/068;;ЛОЖЬ;ЛОЖЬ;;544;;;;;;;0;;;;2548;ЛОЖЬ;0;;;;;;;0=ACTIVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI081U_MOC;;COM;2200;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;525;;;;;;;0;;;;1242;ИСТИНА;9559;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;400_401_10;;;;;OOS 21XY110;;ЛОЖЬ;ЛОЖЬ;;401;;;;;;;0;;;;6482;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XAPAN_TF_SM05_01;;FSC;2000;H-2002;PAN_FAULT;Yes;ЛОЖЬ;ЛОЖЬ;;326;;;;;;;0;;;;4147;ЛОЖЬ;0;None;;;;;;1=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;ESD_001_1;ESD_001_5;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;308_2;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;308;;;;;;;;100 ms;5;;2684;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;365_362_2;;;2000;H-2002;20FALL064_I;;ЛОЖЬ;ЛОЖЬ;;362;;;;;;;0;;;;6575;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;470_486_8;;;2000;H-2002;21BS_H2002_MO;;ЛОЖЬ;ЛОЖЬ;;486;;;;;;;0;;;;1640;ЛОЖЬ;0;;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VSHH082X;;BNS;2200;A_P20_1;"PUMP SHAFT VIBR-DE ""X""";Yes;ИСТИНА;ЛОЖЬ;;602;;;;;;;;;;;164;ИСТИНА;9560;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;05.04;5;13;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1340_2_K;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1340;;;;;;;0;;;;2861;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;578_4;;;2200;P-2005;;;ЛОЖЬ;ЛОЖЬ;;578;;;;;;;0;;;;543;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C312_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;0;;;;3801;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C506_3_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;3544;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1324_2_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1324;;;;;;;0;;;;6423;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;454_9;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;454;;;;;;;0;;;;380;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;5-Flasher-5Hz;;SYS;;;5 Hz flasher;No;ЛОЖЬ;;;0;;;;;;;;;;;30;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;774_14;;;;;;;ЛОЖЬ;ЛОЖЬ;;774;;;;;;;0;;;;6518;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C278_1_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;278;;;;;;;0;;;;4404;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI120_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;273;;;;;;;0;;;;3969;ИСТИНА;8827;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;398_2;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;398;;;;;;;0;;;;2963;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;286_3;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;;100 ms;20;;2424;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;304_176_5;;;2000;;21BI151_MO;;ЛОЖЬ;ЛОЖЬ;;176;;;;;;;0;;;;4218;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;658_662_1;;;2200;P-2012S;22TAHH192A_I;;ЛОЖЬ;ЛОЖЬ;;662;;;;;;;0;;;;4192;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C592_3_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;592;;;;;;;0;;;;5964;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2433_G;;;;;0=TRIP;;ЛОЖЬ;ЛОЖЬ;;2433;;;;;;;0;;;;2625;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;348_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;348;;;;;;;;100 ms;10;;24;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HSO400;;COM;;;OPEN 20XV400;No;ЛОЖЬ;ИСТИНА;;774;;;;;;;0;;;;5746;ЛОЖЬ;0;None;;;;;;1=OPEN;1=OPEN;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_5;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C562_1_D;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;562;;;;;;;0;;;;3427;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C656_1_B;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;656;;;;;;;0;;;;3284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C264_1_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;264;;;;;;;0;;;;4446;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22PI082_MOC;;COM;2200;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;502;;;;;;;0;;;;1180;ИСТИНА;9561;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;350_1014_6;;;2000;;FUEL GAS TO MAIN BURNERS;;ЛОЖЬ;ЛОЖЬ;;1014;;;;;;;0;;;;2228;ЛОЖЬ;0;;;;;;;1=CLOSE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1020_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1020;;;;;;;;100 ms;50;;1120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;301_444_4;;;2000;;21BALL148_I;;ЛОЖЬ;ЛОЖЬ;;444;;;;;;;0;;;;901;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VAH063X;;BNS;2200;A_2000;"G.BOX HSS  VIBR-CE ""X""";Yes;ИСТИНА;ЛОЖЬ;;534;;;;;;;;;;;96;ИСТИНА;9562;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;05.03;13;9;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;20LI193_LL;;COM;2000;;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;692;;Float;;;;;0;;;;1580;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;10244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;474_270_5;;;2000;;MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;270;;;;;;;0;;;;4048;ЛОЖЬ;0;;;;;;;1=MO REQUEST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;271_426_2;;;2000;;21BALL118CA;;ЛОЖЬ;ЛОЖЬ;;426;;;;;;;0;;;;621;ЛОЖЬ;0;;;;;;;1=FLAME ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C721_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;721;;;;;;;0;;;;2599;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH101L_CA;;COM;2200;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;595;;;;;;;0;;;;1765;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C260_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;3904;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI401AB_MOC;;COM;2200;;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;647;;;;;;;0;;;;1577;ИСТИНА;8362;None;;;;;;1=CONFIRMED;1=CONFIRMED;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C525_4_C;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;525;;;;;;;0;;;;6054;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C290_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;3847;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;340_1;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;340;;;;;;;0;;;;1664;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C522_3_F;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;522;;;;;;;0;;;;3506;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C260_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;3905;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C310_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;3805;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;384_388_2;;;2000;;VENTILATION IN PROG;;ЛОЖЬ;ЛОЖЬ;;388;;;;;;;0;;;;943;ЛОЖЬ;0;;;;;;;1=IN PROGRESS;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2462_K;;;2000;;DCS Alarm (bit 1);;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;2322;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;259_438_4;;;2000;;21BALL106_I;;ЛОЖЬ;ЛОЖЬ;;438;;;;;;;0;;;;319;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL102;;COM;2100;A_2000;BURNER 2 FLAME OUT;No;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;887;ИСТИНА;8829;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XL617;;COM;2000;A_2000;READY TO RESET 20-I-317;No;ЛОЖЬ;ЛОЖЬ;;376;;;;;;;0;;;;801;ЛОЖЬ;0;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;400_390_5;;;2000;H-2001;21XY109/110_CMD;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;387;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2450_A;;;;;SIGNAL 1;;ЛОЖЬ;ЛОЖЬ;;2450;;;;;;;0;;;;235;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C303_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;303;;;;;;;0;;;;4333;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HSXV076_F;;COM;;;LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1308;;;;;;;0;;;;2601;ИСТИНА;9924;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C344_3_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;344;;;;;;;0;;;;4938;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;254_4;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;254;;;;;;;;100 ms;20;;1212;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C589_3_F;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;589;;;;;;;0;;;;5986;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;22TI081K;;FLD;2200;A_2000;HPRT RADIAL BEARING - CE;Yes;ИСТИНА;ЛОЖЬ;;516;ИСТИНА;Float;4-20mA;-40;200;°C;;;;;252;ЛОЖЬ;9565;;None;None;None;None;;;;-100;-100;;;;-XXXXX.X;3.76;21;;05.06;7;13;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_5;10175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;482_294_5;;;2000;;MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;294;;;;;;;0;;;;4158;ЛОЖЬ;0;;;;;;;1=MO REQUEST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C334_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;334;;;;;;;0;;;;3739;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;328_2;;;2000;H-2002;;;ЛОЖЬ;ЛОЖЬ;;328;;;;;;;0;;;;613;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
