PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14
M;C832_1_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;832;;;;;;;0;;;;3775;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;208_2;;;2000;H-2005B;;;ЛОЖЬ;ЛОЖЬ;;208;;Float;;;;;0;;;;1282;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI522_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;281;;;;;;;0;;;;3673;ИСТИНА;5523;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1161;;;;;;;;;;;;;;;;;;;;
DO;22ZALL408C_PA;;COM;2200;A_C2003;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;652;;;;;;;0;;;;1502;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1162;;;;;;;;;;;;;;;;;;;;
M;1068_14;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1068;;;;;;;0;;;;6232;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1056_1_M;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1056;;;;;;;0;;;;2092;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;540_546_2;;;2000;C-2002;22XS179_I;;ЛОЖЬ;ЛОЖЬ;;546;;;;;;;0;;;;250;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI363B_MOC;;COM;2200;A_C2002;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;564;;;;;;;0;;;;1241;ИСТИНА;4637;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1163;;;;;;;;;;;;;;;;;;;;
DO;22TAL546A_CA;;COM;2200;A_C2003;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;828;;;;;;;0;;;;6144;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;2615;;;;;;;;;;;;;;;;;;;;
DO;20HA560A_PA;;COM;2000;A_C2002;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;574;;;;;;;0;;;;1262;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1164;;;;;;;;;;;;;;;;;;;;
DO;21BALL513_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;159;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1165;;;;;;;;;;;;;;;;;;;;
M;320_324_3;;;2000;H-2005B;21PAHH555B TRIP;;ЛОЖЬ;ЛОЖЬ;;324;;;;;;;0;;;;7316;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;708_710_2;;;2000;;22TAHH454E_I;;ЛОЖЬ;ЛОЖЬ;;710;;;;;;;0;;;;6055;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;558_2;;;2000;C-2001;;;ЛОЖЬ;ЛОЖЬ;;558;;;;;;;0;;;;7269;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI526F_TF;;COM;2200;A_C2003;C-2003S MTR WIND TMP(W1);No;ЛОЖЬ;ЛОЖЬ;;819;;;;;;;0;;;;5864;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;2492;;;;;;;;;;;;;;;;;;;;
M;762_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;762;;;;;;;0;;;;1660;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22ZALL456C_PA;;COM;2200;A_C2003;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;750;;;;;;;0;;;;1875;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1167;;;;;;;;;;;;;;;;;;;;
DI;22TI404F_MOR;;COM;2200;A_C2003;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;610;;;;;;;0;;;;6770;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_3;11;;;;;;;;;;;;;;;;;;;;
DO;22PALL485_488;;COM;2000;C-2003B;C-2003B MOTOR PURGE PR;No;ЛОЖЬ;ЛОЖЬ;;722;;;;;;;0;;;;232;ИСТИНА;6049;None;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;2365;;;;;;;;;;;;;;;;;;;;
M;1030_11;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1030;;;;;;;0;;;;2773;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C668_3_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;668;;;;;;;0;;;;8715;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;263_2;;;2000;H-2005B;;;ЛОЖЬ;ЛОЖЬ;;263;;;;;;;0;;;;5272;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C494_2_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;494;;;;;;;0;;;;6631;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;574_4;;;2000;C-2001;;;ЛОЖЬ;ЛОЖЬ;;574;;;;;;;0;;;;7410;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;724_725_5;;;2000;C-2003B;SETPOINT_L;;ЛОЖЬ;ЛОЖЬ;;725;;Float;;;;;0;;;;2046;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VSHH453C_MOR;;COM;2000;C-2003B;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;742;;;;;;;0;;;;6899;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_3;188;;;;;;;;;;;;;;;;;;;;
AI;20PDI287;;FLD;2000;A_C2003;C-2003S 2ND ST;Yes;ИСТИНА;ЛОЖЬ;;994;ИСТИНА;Float;4-20mA;0;10;MPa;;;;;352;ЛОЖЬ;4830;;None;None;None;None;;;;-2.5;-2.5;;;;-XXXXX.X;3.64;22;;03.05;11;4;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10182;;;;;;;;;;;;;;;;;;;;
DI;02_03_SNESD_FLT;;FSC;;;ESD001_2-ESD001_3;No;ЛОЖЬ;ЛОЖЬ;;20;;;;;;;0;;;;5921;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;ESD_001_2;ESD_001_3;1;;;;
BO;22TI444_HH;;COM;2200;A_C2003;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;620;;Float;;;;;0;;;;902;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10375;;;;;;;;;;;;;;;;;;;;
DI;22TI517D_MOR;;COM;2200;A_C2003;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;860;;;;;;;0;;;;6771;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_3;12;;;;;;;;;;;;;;;;;;;;
M;272_426_3;;;2000;;21BALL513_I;;ЛОЖЬ;ЛОЖЬ;;426;;;;;;;0;;;;751;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C560_3_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;560;;;;;;;0;;;;7584;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;20TI423_SP;;COM;2000;A_2000;H-2005B COIL 1 OUTLET;No;ЛОЖЬ;ЛОЖЬ;;292;;Float;;;;;0;;;;1138;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10376;;;;;;;;;;;;;;;;;;;;
DO;22VAHH509C;;COM;2000;A_C2003;C-2003S MOTOR BRG VIBR;No;ЛОЖЬ;ЛОЖЬ;;847;;;;;;;0;;;;5610;ИСТИНА;5529;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;2110;;;;;;;;;;;;;;;;;;;;
M;C508_3_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;7657;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21XA533A1;;COM;2100;A_2000;STARTUP TIME OUT;No;ЛОЖЬ;ЛОЖЬ;;356;;;;;;;0;;;;2161;ЛОЖЬ;0;None;;;;;;0=TIME OUT;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1168;;;;;;;;;;;;;;;;;;;;
M;704_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;0;;;;1715;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20LAHH059A_CA;;COM;2000;A_C2002;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;530;;;;;;;0;;;;949;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1169;;;;;;;;;;;;;;;;;;;;
AI;20LI059C;;FLD;2000;A_C2002;V-2008;Yes;ИСТИНА;ЛОЖЬ;;190;ИСТИНА;Float;4-20mA;0;100;%;;;;;172;ЛОЖЬ;6215;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;03.05;5;10;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10183;;;;;;;;;;;;;;;;;;;;
DO;22ZALL407C;;COM;2200;A_C2003;C-2003A 2ND ST P.4  R.DR;No;ЛОЖЬ;ЛОЖЬ;;652;;;;;;;0;;;;1501;ИСТИНА;4641;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1170;;;;;;;;;;;;;;;;;;;;
M;C939_2_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;939;;;;;;;0;;;;4681;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;20LI007_HH;;COM;2000;A_C2003;HH TRIP SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;936;;Float;;;;;0;;;;950;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10377;;;;;;;;;;;;;;;;;;;;
M;1030_12;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1030;;;;;;;0;;;;2774;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XV309_OOS;;COM;;;OOS 20XV309;No;ЛОЖЬ;ЛОЖЬ;;922;;;;;;;0;;;;9123;ИСТИНА;4675;None;;;;;;0=OVERRIDE;0=OVERRIDE;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;2759;;;;;;;;;;;;;;;;;;;;
M;260_2;;;2000;H-2005B;;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;5264;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20LI015A_TF;;COM;2000;A_C2003;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;980;;;;;;;0;;;;2503;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1171;;;;;;;;;;;;;;;;;;;;
M;277_102_1;;;A_2000;H-200B;21BT518_MO;;ЛОЖЬ;ЛОЖЬ;;102;;;;;;;0;;;;9161;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C663_3_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;663;;;;;;;0;;;;8055;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;21KI503;;COM;2100;A_2000;PILOT TT COUNTDOWN;No;ЛОЖЬ;ЛОЖЬ;;386;;Float;;;;;0;;;;246;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10378;;;;;;;;;;;;;;;;;;;;
M;712_790_2;;;2000;;22PALL460_I;;ЛОЖЬ;ЛОЖЬ;;790;;;;;;;0;;;;1746;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH526B_CA;;COM;2200;A_C2003;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;816;;;;;;;0;;;;2089;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1172;;;;;;;;;;;;;;;;;;;;
DO;20HS990J_MOD;;COM;2000;A_2000;ESD MOS EN AREA CH-20-4;No;ИСТИНА;ЛОЖЬ;;67;;;;;;;0;;;;4960;ЛОЖЬ;5530;None;;;;;;1=NOT ENABLE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1173;;;;;;;;;;;;;;;;;;;;
T;285_1;;;2000;H-2005B;;;ЛОЖЬ;ЛОЖЬ;;285;;;;;;;;100 ms;20;;1708;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;844_4;;;2000;C-2003S;;;ЛОЖЬ;ЛОЖЬ;;844;;;;;;;0;;;;7217;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;22TI372_HH;;COM;2200;A_C2002;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;560;;Float;;;;;0;;;;922;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;10379;;;;;;;;;;;;;;;;;;;;
R;C712_2_B;;;2000;2000;Compiler register;;ЛОЖЬ;ЛОЖЬ;;712;;Float;;;;;0;;;;1550;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS589E_MOR;;COM;2000;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;906;;;;;;;0;;;;6968;ЛОЖЬ;0;None;;;;;;1=REQUEST;1=REQUEST;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_3;313;;;;;;;;;;;;;;;;;;;;
M;2456_K;;;;;;;ЛОЖЬ;ЛОЖЬ;;2456;;;;;;;0;;;;583;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C500_2_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;0;;;;4662;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XL990JB_ON_03;;FSC;A_2000;CH-20-4;ESD MOS ACT AREA CH-20-4;No;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;2242;ЛОЖЬ;0;None;;;;;;1=LAMP ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;ESD_001_1;ESD_001_3;13;;;;;;;;;;;;;;;;
M;C556_2_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;556;;;;;;;0;;;;4586;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;502_3;;;2000;C-2002;;;ЛОЖЬ;ЛОЖЬ;;502;;;;;;;;1 s;0;;404;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1050_1_M;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1050;;;;;;;0;;;;2524;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS589H2;;FLD;2000;A_C2003;C-2003A/B/S EM. SD;Yes;ИСТИНА;ЛОЖЬ;;908;;;;;;;;;;;66;ИСТИНА;5532;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;03.03;9;11;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_3;1785;;;;;;;;;;;;;;;;;;;;
M;C502_2_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;502;;;;;;;0;;;;4659;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C840_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;840;;;;;;;0;;;;3770;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
