PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7
DI;20YT009_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;746;;;;;;;0;;;;11065;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_001_2;202;;;;;;;;;;;;;;;;
M;578_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;578;;;;;;;0;;;;6932;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2410_F;;;;;0=ALARM;;ЛОЖЬ;ЛОЖЬ;;2410;;;;;;;0;;;;4247;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;768_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;768;;;;;;;0;;;;4312;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C822_2_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;822;;;;;;;0;;;;8511;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1768_3_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1768;;;;;;;0;;;;2409;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;32-ExtComFaultCC4;;SYS;;;Ext com fault Com ch 4;Yes;ЛОЖЬ;;;20;;;;;;;;;;;9;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;976;;;;;;;;;;;;;;;;
DO;58PSH137_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;1135;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1341;;;;;;;;;;;;;;;;
DI;20HS491E_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1324;;;;;;;0;;;;11204;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_001_2;341;;;;;;;;;;;;;;;;
M;C662_8;;;;;Compiler marker (256, 169);;ЛОЖЬ;ЛОЖЬ;;662;;;;;;;0;;;;9076;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;582_586_1;;;;;58HS088E_FL;;ЛОЖЬ;ЛОЖЬ;;586;;;;;;;0;;;;6619;ЛОЖЬ;0;;;;;;;0=cmdTEST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58XY089_TF;;COM;;;CHANNEL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1648;;;;;;;0;;;;4236;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;901;;;;;;;;;;;;;;;;
DO;20YT001_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;730;;;;;;;0;;;;1500;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2003;;;;;;;;;;;;;;;;
T;466_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;466;;;;;;;;100 ms;10;;284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;788_980_2;;;;;20YT036_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;980;;;;;;;0;;;;3573;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;984_988_1;;;;;2000_4_MOS_FL_5;;ЛОЖЬ;ЛОЖЬ;;988;;;;;;;0;;;;4576;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C946_13;;;;;Compiler marker (248, 259);;ЛОЖЬ;ЛОЖЬ;;946;;;;;;;0;;;;8063;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;468_675_1;;;;;20YT226;;ЛОЖЬ;ЛОЖЬ;;675;;;;;;;0;;;;9444;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;405_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;405;;;;;;;;1 s;30;;64;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C132_6_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;10754;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;00XS001G01P04;;CAB;;;CB00-1 COMM.ALARM FGS-01 POWER SUPPLY 04;Yes;ИСТИНА;ЛОЖЬ;;22;;;;;;;;;;;11;ИСТИНА;44015;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;32.03;1;4;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;420;;;;;;;;;;;;;;;;
T;874_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;874;;;;;;;;100 ms;5;;1420;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;518_690_4;;;;;20HS485E_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;690;;;;;;;0;;;;4123;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1020_1027_4;;;;;20YT610_FL;;ЛОЖЬ;ЛОЖЬ;;1027;;;;;;;0;;;;6830;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;316_384_2;;;;;20XV495_RR;;ЛОЖЬ;ЛОЖЬ;;384;;;;;;;0;;;;6221;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C728_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;728;;;;;;;0;;;;8980;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1032_29;;;;;;;ЛОЖЬ;ЛОЖЬ;;1032;;;;;;;0;;;;7266;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;548_690_4;;;;;20HS565A_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;690;;;;;;;0;;;;3842;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58XA077CHR;;FLD;;;EMERGENCY DOOR ANALYSER ROOM AH-20-1;Yes;ИСТИНА;ЛОЖЬ;;1516;;;;;;;0;;;;332;ИСТИНА;44016;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.17;1;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;941;;;;;;;;;;;;;;;;
DI;20HS520_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;220;;;;;;;0;;;;10883;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_001_2;20;;;;;;;;;;;;;;;;
M;1830_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1830;;;;;;;0;;;;2806;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;118_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;4443;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;312_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;312;;;;;;;0;;;;2178;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;32-OutputLoopFault;;SYS;;;Output loop fault;Yes;ЛОЖЬ;;;21;;;;;;;;;;;25;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;986;;;;;;;;;;;;;;;;
M;1412_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1412;;;;;;;0;;;;2282;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1010_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1010;;;;;;;0;;;;4295;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1782_1;;;;;Compiler marker (288, 198);;ЛОЖЬ;ЛОЖЬ;;1782;;;;;;;0;;;;2894;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C738_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;738;;;;;;;0;;;;8931;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;930_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;930;;;;;;;;100 ms;5;;1532;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1510_7_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1510;;;;;;;0;;;;39;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C550_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;550;;;;;;;0;;;;9305;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS487D;;FLD;;;DELUGE VALVE 20XV-487 RESET;Yes;ИСТИНА;ЛОЖЬ;;860;;;;;;;;;;;369;ЛОЖЬ;44018;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.06;11;10;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;602;;;;;;;;;;;;;;;;
DO;20YA413_414;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;1216;;;;;;;1;;;;3814;ИСТИНА;45760;None;;;;;;1=NORMAL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;476;;;;;;;;;;;;;;;;
M;1788_16;;;;;;;ЛОЖЬ;ЛОЖЬ;;1788;;;;;;;0;;;;5461;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;508_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;508;;;;;;;0;;;;537;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1020_1058_2;;;;;20YT610_RR;;ЛОЖЬ;ЛОЖЬ;;1058;;;;;;;0;;;;3585;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_001_2.20XA853A;;FSC;;;LP DV automatically act.-FDAP-C,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;896;;;;;;;0;;;;161;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;FGS_001_1;FGS_001_2;81;;;;;;;;
M;C214_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;0;;;;10707;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1704_5_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1704;;;;;;;0;;;;2584;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS496D_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1028;;;;;;;0;;;;6104;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2436;;;;;;;;;;;;;;;;
DO;20XY878H_HW_OUT;;FGS;;;Shutdown HVAC of CH-20-3 TO FGS_001_3;Yes;ИСТИНА;ЛОЖЬ;;1246;;;;;;;0;;;;649;ИСТИНА;45663;None;;;;;;0=STOP;;;;;;;Undefined;491;3428;;32.13;15;2;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;770;;;;;;;;;;;;;;;;
M;366_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;366;;;;;;;0;;;;705;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;258_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;337;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58HS089A_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;588;;;;;;;0;;;;5863;ИСТИНА;45098;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1786;;;;;;;;;;;;;;;;
M;1114_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1114;;;;;;;0;;;;1850;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1040_20;;;;;;;ЛОЖЬ;ЛОЖЬ;;1040;;;;;;;0;;;;7275;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;244_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;317;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;776_970_1;;;;;20YT030_RR;;ЛОЖЬ;ЛОЖЬ;;970;;;;;;;0;;;;3521;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1146_1920_1;;;;;AREA CH-20-2-FIRE ALARM;;ЛОЖЬ;ЛОЖЬ;;1920;;;;;;;0;;;;4485;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C512_2_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;512;;;;;;;0;;;;3118;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;908_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;908;;;;;;;0;;;;4998;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;496_680_2;;;;;20YT240_RR;;ЛОЖЬ;ЛОЖЬ;;680;;;;;;;0;;;;3431;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C414_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;414;;;;;;;0;;;;9963;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;772_967_3;;;;;20YT028;;ЛОЖЬ;ЛОЖЬ;;967;;;;;;;0;;;;9997;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;748_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;748;;;;;;;0;;;;601;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS536_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;868;ИСТИНА;44236;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1011;;;;;;;;;;;;;;;;
M;1808_17;;;;;;;ЛОЖЬ;ЛОЖЬ;;1808;;;;;;;0;;;;5476;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;942_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;942;;;;;;;;100 ms;10;;1540;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;584_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;584;;;;;;;0;;;;6515;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1028_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1028;;;;;;;0;;;;7913;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;114_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;4445;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C511_1_I;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;511;;;;;;;0;;;;7000;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1708_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1708;;;;;;;0;;;;2551;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;486_662_1;;;;;20YA235_FL;;ЛОЖЬ;ЛОЖЬ;;662;;;;;;;0;;;;2708;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1514_1518_1;;;;;AREA AH-20-1-FIRE ALARM;;ЛОЖЬ;ЛОЖЬ;;1518;;;;;;;0;;;;5460;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C444_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;444;;;;;;;0;;;;9812;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT429_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;286;;;;;;;0;;;;1108;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1283;;;;;;;;;;;;;;;;
M;C438_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;438;;;;;;;0;;;;9842;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;898_904_1;;;;;20HS854A_FL;;ЛОЖЬ;ЛОЖЬ;;904;;;;;;;0;;;;7537;ЛОЖЬ;0;;;;;;;0=cmdOPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1420_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1420;;;;;;;0;;;;3012;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS542_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;228;;;;;;;0;;;;10887;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_001_2;24;;;;;;;;;;;;;;;;
M;C1510_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1510;;;;;;;0;;;;3978;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;348_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;348;;;;;;;0;;;;5342;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C772_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;772;;;;;;;0;;;;8743;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2462_M;;;;;0=UnCmd CHANGE;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;3935;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;232_380_2;;;;;20HS544_RR;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;3190;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
