PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8
AI;60PI379;;FLD;6000;A_6000;GG (HG) TO BURNER H-6051;Yes;ИСТИНА;ЛОЖЬ;;366;ИСТИНА;Float;4-20mA;0;2.5;kPag;;;;;328;ЛОЖЬ;28551;;None;None;None;None;;;;-0.625;-0.625;;;;-XXXXX.X;3.64;22;;15.04;15;15;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;10148
M;C1439_1_4;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1439;;;;;;;0;;;;1811;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;418_11;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;418;;;;;;;0;;;;8718;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C955_1_M;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;955;;;;;;;0;;;;4527;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;554_1614_2;;;6000;;60PDAHH861_I;;ЛОЖЬ;ЛОЖЬ;;1614;;;;;;;0;;;;7481;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C304_4_C;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;304;;;;;;;0;;;;9489;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;929_931_6;;;6000;;RESET;;ЛОЖЬ;ЛОЖЬ;;931;;;;;;;0;;;;4453;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1411_1_O;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1411;;;;;;;0;;;;1948;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60TI338_MOR;;COM;6000;A_6000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;445;;;;;;;0;;;;3856;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;ESD_551_1;112
T;955_1;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;955;;;;;;;;1 s;0;;844;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C653_1_L;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;653;;Float;;;;;0;;;;2998;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C845_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;845;;Float;;;;;0;;;;4922;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1638_1637_2;;;;H-6051;H-6051 RESET;;ЛОЖЬ;ЛОЖЬ;;1637;;;;;;;0;;;;8506;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C637_1_L;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;637;;Float;;;;;0;;;;3094;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1123_1_N;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1123;;;;;;;0;;;;7066;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;244_4;;;5500;;;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;115;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;15-CP1_Running;;SYS;672-20;;CP 1 RUNNING;Yes;ЛОЖЬ;;;16;;;;;;;;;;;18;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C949_1_L;;;6000;6000;Function block register;;ЛОЖЬ;ЛОЖЬ;;949;;Float;;;;;0;;;;4314;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1001_996_6;;;;;H-6052-Sequence;;ЛОЖЬ;ЛОЖЬ;;996;;;;;;;0;;;;909;ЛОЖЬ;0;;;;;;;1=STOP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1644_12;;;;H-6052;;;ЛОЖЬ;ЛОЖЬ;;1644;;;;;;;0;;;;7698;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;799_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;799;;;;;;;0;;;;4390;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C1167_1_I;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;1167;;Float;;;;;0;;;;6730;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1417_1_4;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1417;;;;;;;0;;;;8206;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C2456_7;;;;;Compiler register (288, 198);;ЛОЖЬ;ЛОЖЬ;;2456;;Float;;;;;0;;;;396;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;446_992_4;;;6000;;60TAH338_I;;ЛОЖЬ;ЛОЖЬ;;992;;;;;;;0;;;;6202;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60LI316_TF;;COM;6000;;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;0;;;;1449;ИСТИНА;28950;None;;;;;;0=FAIL;0=FAIL;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1904
M;C1045_1_N;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1045;;;;;;;0;;;;7024;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C609_1_L;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;609;;Float;;;;;0;;;;3226;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1479_1_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1479;;;;;;;0;;;;1795;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;572_1616_6;;;6000;;60HS823D;;ЛОЖЬ;ЛОЖЬ;;1616;;;;;;;0;;;;7504;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;310_6;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;;100 ms;10;;128;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60VAHH805A;;COM;6000;A_6000;C6001A OPPOSITE 1 X VIB;No;ЛОЖЬ;ЛОЖЬ;;532;;;;;;;0;;;;1428;ИСТИНА;28012;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;982
M;C929_1_N;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;929;;;;;;;0;;;;4629;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1111_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1111;;;;;;;0;;;;6955;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C1077_1_I;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;1077;;Float;;;;;0;;;;7210;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60HS918A;;COM;6000;A_6000;ESD MOS EN AREA H6051;No;ЛОЖЬ;ЛОЖЬ;;147;;;;;;;0;;;;219;ИСТИНА;28013;None;;;;;;1=ENABLED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;581
T;444_3;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;444;;;;;;;;100 ms;5;;2096;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2366_2;;;;;Compiler marker (264, 78);;ЛОЖЬ;ЛОЖЬ;;2366;;;;;;;0;;;;1889;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;815_821_3;;;;;RESET;;ЛОЖЬ;ЛОЖЬ;;821;;;;;;;0;;;;2586;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60LAHH104_CA;;COM;6000;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;0;;;;8878;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1746
M;C1405_1_A;;;6000;6000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1405;;;;;;;0;;;;7859;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C965_1_K;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;965;;;;;;;0;;;;4513;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;334_1;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;334;;;;;;;0;;;;863;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;851_847_1;;;;;Step 3.7.1. Completed;;ЛОЖЬ;ЛОЖЬ;;847;;;;;;;0;;;;2820;ЛОЖЬ;0;;;;;;;1=COMPLETED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1405_1_M;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1405;;;;;;;0;;;;3708;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C855_1_H;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;855;;;;;;;0;;;;4859;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60PDAHH811_FU;;COM;6000;A_6000;C6001A IN AIR FILTER DP;No;ИСТИНА;ЛОЖЬ;;1600;;;;;;;0;;;;7421;ИСТИНА;29341;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1411
M;C977_1_N;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;977;;;;;;;0;;;;4491;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XY013;;FLD;6000;A_6000;LS TO H-6051 (START);Yes;ИСТИНА;ЛОЖЬ;;1413;;;;;;;0;;;;99;ИСТИНА;28015;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;15.08;3;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1273
AI;VM 15.05/5/17;;SYS;;;;Yes;ЛОЖЬ;;;0;ИСТИНА;Float;0-5V (VM);0;100;;;;;;540;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;-XXXXX.X;2.5;3.9;;15.05;5;17;1;Scan;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1091_1085_7;;;;;Step 4.3.8.4;;ЛОЖЬ;ЛОЖЬ;;1085;;;;;;;0;;;;3150;ЛОЖЬ;0;;;;;;;1=NO;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;288_202_1;;;5500;;55TT940;;ЛОЖЬ;ЛОЖЬ;;202;;;;;;;0;;;;386;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2470_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;128;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;60TI809_HH;;COM;6000;A_6000;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;516;;Float;;;;;0;;;;768;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;10335
DO;60XZSO010_INV;;COM;6000;;;No;ЛОЖЬ;ЛОЖЬ;;1310;;;;;;;0;;;;7906;ИСТИНА;28073;None;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1549
BO;60TI859_HH;;COM;6000;A_6000;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;556;;Float;;;;;0;;;;780;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;10338
T;1153_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1153;;;;;;;;1 s;0;;1140;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;713_715_6;;;6000;;RESET;;ЛОЖЬ;ЛОЖЬ;;715;;;;;;;0;;;;2304;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;835_833_3;;;;;Abort Back;;ЛОЖЬ;ЛОЖЬ;;833;;;;;;;0;;;;4770;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60HA824_PA;;COM;6000;;C6001A COMP EMERG SP;No;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;2790;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1927
M;C905_2;;;;;Compiler marker (152, 115);;ЛОЖЬ;ЛОЖЬ;;905;;;;;;;0;;;;4724;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;939_941_4;;;6000;;Step Num;;ЛОЖЬ;ЛОЖЬ;;941;;Float;;;;;0;;;;3946;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;526_546_1;;;6000;;OIL HEATERS & ENCLOSURE;;ЛОЖЬ;ЛОЖЬ;;546;;;;;;;0;;;;3252;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1111_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1111;;;;;;;0;;;;5915;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;400_2;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;;100 ms;10;;1032;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60PAHH370_371;;COM;6000;A_6000;FG PIL BURN NO2 H6052;No;ЛОЖЬ;ЛОЖЬ;;437;;;;;;;0;;;;1075;ИСТИНА;28017;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;686
M;2361_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2361;;;;;;;0;;;;1522;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60XZSC045;;FLD;6000;A_6000;FG TO MAIN BURN №2 H-6052;Yes;ИСТИНА;ЛОЖЬ;;1345;;;;;;;;;;;174;ЛОЖЬ;29447;None;;;;;;0=CLOSE;;;;;;;Undefined;;;;15.04;5;7;1;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1518
DO;60TAH870B;;COM;6000;A_6000;CM6001B DRV MOT PH WDGS;No;ЛОЖЬ;ЛОЖЬ;;564;;;;;;;0;;;;1653;ИСТИНА;28018;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;CC_UCB_3;ESD_551_1;307;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;863
R;1041_1043_2;;;;;Fail Step Num;;ЛОЖЬ;ЛОЖЬ;;1043;;Float;;;;;0;;;;5694;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;621_623_4;;;;;Step Num;;ЛОЖЬ;ЛОЖЬ;;623;;Float;;;;;0;;;;458;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1201_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1201;;;;;;;0;;;;6800;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;514_4;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;;100 ms;10;;1800;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;530_544_4;;;6000;;60VSHH804AB;;ЛОЖЬ;ЛОЖЬ;;544;;;;;;;0;;;;970;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;125_145_1;;;;;ESD MOS EN A H6052;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;561;ЛОЖЬ;0;;;;;;;1=ENABLED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C675_1_I;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;675;;Float;;;;;0;;;;2824;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C889_1_L;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;889;;Float;;;;;0;;;;4662;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1023_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1023;;;;;;;0;;;;5775;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1477_1_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1477;;;;;;;0;;;;4332;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1001_1141_11;;;;;H-6052;;ЛОЖЬ;ЛОЖЬ;;1141;;;;;;;0;;;;7278;ЛОЖЬ;0;;;;;;;1=STOP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;637_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;637;;;;;;;0;;;;2599;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
