PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
DO;51LALL040_CA;;COM;5100;A_5100;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;262;;;;;;;0;;;;131;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;504;;;;;;;;
DO;51TI911A_MOC;;COM;5100;A_5100;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;282;;;;;;;0;;;;179;ИСТИНА;27062;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;696;;;;;;;;
M;2430_E;;;;;0=CAUSE ALARM;;ЛОЖЬ;ЛОЖЬ;;2430;;;;;;;0;;;;619;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;788_6;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;788;;;;;;;0;;;;2010;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;348_2;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;348;;;;;;;;100 ms;5;;1872;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C105_1;;;;;Compiler marker (288, 180);;ЛОЖЬ;ЛОЖЬ;;105;;;;;;;0;;;;3100;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;304_4;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;304;;;;;;;;100 ms;10;;1984;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C372_1_F;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;372;;;;;;;0;;;;4139;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;788_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;788;;;;;;;0;;;;2023;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52TAHH991B;;COM;5200;A_P5200;P5201 THRUST BEARING;No;ЛОЖЬ;ЛОЖЬ;;518;;;;;;;0;;;;458;ИСТИНА;26555;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1031;;;;;;;;
M;C842_3_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;842;;;;;;;0;;;;3509;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;800_852_1;;;5100;;51FALL877A_I;;ЛОЖЬ;ЛОЖЬ;;852;;;;;;;0;;;;1408;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TI876D_MOC;;COM;5100;A_C5140;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;834;;;;;;;0;;;;1530;ИСТИНА;27064;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;668;;;;;;;;
DO;51VAHH926_PA;;COM;5100;A_C5140;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;722;;;;;;;0;;;;1305;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;888;;;;;;;;
T;330_5;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;;100 ms;5;;1520;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C822_3_B;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;822;;;;;;;0;;;;3038;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C844_2_B;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;844;;;;;;;0;;;;1545;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;51TI922;;FLD;5100;A_5100;GUIDE BEARING;Yes;ИСТИНА;ЛОЖЬ;;252;ИСТИНА;Float;4-20mA;-30;120;°C;;;;;172;ЛОЖЬ;27013;;None;None;None;None;;;;-67.5;-67.5;;;;-XXXXX.X;3.76;21;;14.06;5;10;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10136;;;;;;;;
DO;51PALL885B_CA;;COM;5100;A_C5140;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;816;;;;;;;0;;;;1539;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;636;;;;;;;;
M;260_2;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;692;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C542_3_G;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;542;;;;;;;0;;;;3946;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;436_3;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;0;;;;1253;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;418_412_3;;;5100;;51HS055-51HS063;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;974;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;550_556_1;;;5200;;52TAHH903A_I;;ЛОЖЬ;ЛОЖЬ;;556;;;;;;;0;;;;1092;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1332_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1332;;;;;;;0;;;;1735;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C274_3_F;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;0;;;;4323;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TAHH911B_CA;;COM;5100;A_5100;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;284;;;;;;;0;;;;136;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;814;;;;;;;;
M;590_1;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;590;;;;;;;0;;;;1225;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C358_2_B;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;0;;;;2743;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C402_4_D;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;402;;;;;;;0;;;;4083;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;700_4;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;700;;;;;;;;100 ms;5;;1704;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51HS903B;;COM;5100;A_C5140;MOS ACT/REL AREA 5140S;No;ЛОЖЬ;ЛОЖЬ;;107;;;;;;;0;;;;882;ИСТИНА;27067;None;;;;;;1=RELEASED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1222;;;;;;;;
T;590_2;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;590;;;;;;;;100 ms;5;;1188;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TAHH979B;;COM;5100;A_5100;THRUST BEARING;No;ЛОЖЬ;ЛОЖЬ;;360;;;;;;;0;;;;397;ИСТИНА;26568;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;843;;;;;;;;
AI;52TI903B;;FLD;5200;A_P5200;P-5202S THRUST BEARING;Yes;ИСТИНА;ЛОЖЬ;;552;ИСТИНА;Float;4-20mA;0;100;°C;;;;;480;ЛОЖЬ;27016;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.76;21;;14.06;15;2;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10182;;;;;;;;
DI;51HS059B;;PNL;5100;A_5100;BUTTON  DISCONNECTION;Yes;ИСТИНА;ЛОЖЬ;;422;;;;;;;;;;;93;ИСТИНА;26413;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;14.03;13;6;1;Low;;Undefined;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1075;;;;;;;;
AI;51TI876F;;FLD;5100;;C-5140S PROC GAS CYL2;Yes;ИСТИНА;ЛОЖЬ;;834;ИСТИНА;Float;4-20mA;-50;200;°C;;;;;956;ЛОЖЬ;26959;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;14.05;11;2;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10410;;;;;;;;
M;C708_3_F;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;708;;;;;;;0;;;;3789;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C540_3_F;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;3951;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C732_1_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;732;;;;;;;0;;;;2492;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51PAHH840A;;COM;5100;A_C5140;C5140 PRS GAS CYL1;No;ЛОЖЬ;ЛОЖЬ;;720;;;;;;;0;;;;1301;ИСТИНА;27069;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;605;;;;;;;;
M;274_280_1;;;5100;;51TAHH905A_I;;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;718;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C314_1_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;2793;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TI884D_MOC;;COM;5100;A_C5140;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;840;;;;;;;0;;;;1397;ИСТИНА;27070;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;670;;;;;;;;
DO;51FAL827A_P;;COM;5100;;C5140 COOL H2O CYL1 OUT;No;ЛОЖЬ;ЛОЖЬ;;698;;;;;;;0;;;;2969;ЛОЖЬ;0;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;CC_CCB_1;ESD_511_1;56;;;;;;;;;;;;
M;C352_3_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;4184;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C422_1_D;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;422;;;;;;;0;;;;2678;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C842_1_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;842;;;;;;;0;;;;1625;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C594_1_G;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;594;;;;;;;0;;;;2555;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;51TI915B_HH;;COM;5100;A_5100;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;298;;Float;;;;;0;;;;492;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10330;;;;;;;;
M;C370_1_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;2732;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C818_2_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;818;;;;;;;0;;;;3578;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C716_4_D;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;0;;;;3756;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;51TI984B2;;FLD;5100;;THRUST BEARING;Yes;ИСТИНА;ЛОЖЬ;;382;ИСТИНА;Float;4-20mA;0;150;°C;;;;;1176;ЛОЖЬ;26934;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;14.07;17;6;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10417;;;;;;;;
DI;51TI926_MOR;;COM;5100;A_5100;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;310;;;;;;;0;;;;2114;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_511_1;83;;;;;;;;
DO;52PAHH020_CA;;COM;5200;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;3315;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1392;;;;;;;;
M;342_344_3;;;5100;;51HS054_I;;ЛОЖЬ;ЛОЖЬ;;344;;;;;;;0;;;;973;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C810_1_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;1895;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;14-ExtComFaultCC3;;SYS;;;Ext com fault Com ch 3;Yes;ЛОЖЬ;;;16;;;;;;;;;;;8;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;52TI991B2;;FLD;5200;;P-5201  THRUST BEARING;Yes;ИСТИНА;ЛОЖЬ;;518;ИСТИНА;Float;4-20mA;0;150;°C;;;;;860;ЛОЖЬ;26930;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;14.03;17;12;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10363;;;;;;;;
BO;IB511_ESD1_HOUR;;COM;;;HOUR;No;ЛОЖЬ;ЛОЖЬ;;19;;Byte;;;;;0;;;;36;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10351;;;;;;;;
DO;51TAHH826C;;COM;5100;A_C5140;C5140 TMP GAS CYL1;No;ЛОЖЬ;ЛОЖЬ;;732;;;;;;;0;;;;1337;ИСТИНА;27072;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;771;;;;;;;;
M;C566_2_B;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;566;;;;;;;0;;;;2577;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2450_2;;;;;Compiler marker (256, 246);;ЛОЖЬ;ЛОЖЬ;;2450;;;;;;;0;;;;148;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C804_2_B;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;804;;;;;;;0;;;;2449;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TAHH834C_CA;;COM;5100;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;738;;;;;;;0;;;;3301;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1378;;;;;;;;
DO;51PAHH887A_CA;;COM;5100;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;3454;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1524;;;;;;;;
T;844_4;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;844;;;;;;;;100 ms;10;;1040;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;762_790_1;;;5100;;51XY925C1;;ЛОЖЬ;ЛОЖЬ;;790;;;;;;;0;;;;2890;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;694_6;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;694;;;;;;;;100 ms;5;;1576;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C266_2_B;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;2845;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;602_2;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;1165;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51TAHH884F_CA;;COM;5100;A_C5140;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;838;;;;;;;0;;;;1493;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;790;;;;;;;;
AI;51TI922A;;FLD;5100;;GUIDE BEARING;Yes;ИСТИНА;ЛОЖЬ;;252;ИСТИНА;Float;4-20mA;-30;120;°C;;;;;836;ЛОЖЬ;26925;;None;None;None;None;;;;;;;;;-XXXXX.X;3.76;21;;14.03;17;6;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10452;;;;;;;;
BO;51PDI838B_HH;;COM;5100;A_C5140;HH TRIP SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;744;;Float;;;;;0;;;;300;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10280;;;;;;;;
M;C606_4_D;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;3856;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;708_210_2;;;5100;;51PT833B;;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;0;;;;1822;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;738_5;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;738;;;;;;;;100 ms;5;;1608;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;518_3;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;518;;;;;;;;100 ms;5;;2352;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;506_1;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;;100 ms;10;;360;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C844_5_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;844;;;;;;;0;;;;3506;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1324_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1324;;;;;;;0;;;;360;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
