ID;PROP_ID;COMP_ID;LiquidViscosityA;LiquidViscosityB;LiquidViscosityC;LiquidViscosityD;LiquidViscosityTmin;LiquidViscosityTmax
36207;8382;36210;-12321;-12321;-12321;-12321;-12321;-12321
36208;14173;36211;-12321;-12321;-12321;-12321;-12321;-12321
36209;9203;36212;-12321;-12321;-12321;-12321;-12321;-12321
36210;12558;36213;-12321;-12321;-12321;-12321;-12321;-12321
36211;12226;36214;-12321;-12321;-12321;-12321;-12321;-12321
36212;12932;36215;-12321;-12321;-12321;-12321;-12321;-12321
36213;6062;36216;-12321;-12321;-12321;-12321;-12321;-12321
36214;15240;36217;-12321;-12321;-12321;-12321;-12321;-12321
36215;15285;36218;-12321;-12321;-12321;-12321;-12321;-12321
36216;14796;36219;-12321;-12321;-12321;-12321;-12321;-12321
36217;14795;36220;-12321;-12321;-12321;-12321;-12321;-12321
36218;14798;36221;-12321;-12321;-12321;-12321;-12321;-12321
36219;13159;36222;-12321;-12321;-12321;-12321;-12321;-12321
36220;14548;36223;-12321;-12321;-12321;-12321;-12321;-12321
36221;14547;36224;-12321;-12321;-12321;-12321;-12321;-12321
36222;9854;36225;-12321;-12321;-12321;-12321;-12321;-12321
36223;15227;36226;-12321;-12321;-12321;-12321;-12321;-12321
36224;5991;36227;-12321;-12321;-12321;-12321;-12321;-12321
36225;6021;36228;-12321;-12321;-12321;-12321;-12321;-12321
36226;14848;36229;-12321;-12321;-12321;-12321;-12321;-12321
36227;10129;36230;-12321;-12321;-12321;-12321;-12321;-12321
36228;7977;36231;-12321;-12321;-12321;-12321;-12321;-12321
36229;19144;36232;-12321;-12321;-12321;-12321;-12321;-12321
36230;10733;36233;-12321;-12321;-12321;-12321;-12321;-12321
36231;6864;36234;-12321;-12321;-12321;-12321;-12321;-12321
36232;7870;36235;-12321;-12321;-12321;-12321;-12321;-12321
36233;6779;36236;-12321;-12321;-12321;-12321;-12321;-12321
36234;6716;36237;-12321;-12321;-12321;-12321;-12321;-12321
36235;15640;36238;-12321;-12321;-12321;-12321;-12321;-12321
36236;14802;36239;-12321;-12321;-12321;-12321;-12321;-12321
36237;14788;36240;-12321;-12321;-12321;-12321;-12321;-12321
36238;14380;36241;-12321;-12321;-12321;-12321;-12321;-12321
36239;14787;36242;-12321;-12321;-12321;-12321;-12321;-12321
36240;9905;36243;-12321;-12321;-12321;-12321;-12321;-12321
36241;14804;36244;-12321;-12321;-12321;-12321;-12321;-12321
36242;14794;36245;-12321;-12321;-12321;-12321;-12321;-12321
36243;14797;36246;-12321;-12321;-12321;-12321;-12321;-12321
36244;9568;36247;-12321;-12321;-12321;-12321;-12321;-12321
36245;14753;36248;-12321;-12321;-12321;-12321;-12321;-12321
36246;12650;36249;-12321;-12321;-12321;-12321;-12321;-12321
36247;7727;36250;-12321;-12321;-12321;-12321;-12321;-12321
36248;6852;36251;-12321;-12321;-12321;-12321;-12321;-12321
36249;8487;36252;-17.583673;2256.9856;1.6450001E-2;-0.000015;342;390
36250;19281;36253;-12321;-12321;-12321;-12321;-12321;-12321
36251;13220;36254;-12321;-12321;-12321;-12321;-12321;-12321
36252;13353;36255;-12321;-12321;-12321;-12321;-12321;-12321
36253;14801;36256;-12321;-12321;-12321;-12321;-12321;-12321
36254;14805;36257;-12321;-12321;-12321;-12321;-12321;-12321
36255;14800;36258;-12321;-12321;-12321;-12321;-12321;-12321
36256;8592;36259;-12321;-12321;-12321;-12321;-12321;-12321
36257;14849;36260;-12321;-12321;-12321;-12321;-12321;-12321
36258;11295;36261;-12321;-12321;-12321;-12321;-12321;-12321
36259;14783;36262;-12321;-12321;-12321;-12321;-12321;-12321
36260;14786;36263;-12321;-12321;-12321;-12321;-12321;-12321
36261;14785;36264;-12321;-12321;-12321;-12321;-12321;-12321
36262;14847;36265;-12321;-12321;-12321;-12321;-12321;-12321
36263;9717;36266;-12321;-12321;-12321;-12321;-12321;-12321
36264;9542;36267;-12321;-12321;-12321;-12321;-12321;-12321
36265;11434;36268;-12321;-12321;-12321;-12321;-12321;-12321
36266;11239;36269;-12321;-12321;-12321;-12321;-12321;-12321
36267;13620;36270;-12321;-12321;-12321;-12321;-12321;-12321
36268;13621;36271;-12321;-12321;-12321;-12321;-12321;-12321
36269;12385;36272;-12321;-12321;-12321;-12321;-12321;-12321
36270;12746;36273;-12321;-12321;-12321;-12321;-12321;-12321
36271;9998;36274;-12321;-12321;-12321;-12321;-12321;-12321
36272;7793;36275;-22.648417;2870.1592;2.9061001E-2;-2.3000001E-5;277.9971;504.34644
36273;8439;36276;-12321;-12321;-12321;-12321;-12321;-12321
36274;12388;36277;-12321;-12321;-12321;-12321;-12321;-12321
36275;12571;36278;-12321;-12321;-12321;-12321;-12321;-12321
36276;9275;36279;-12321;-12321;-12321;-12321;-12321;-12321
36277;12539;36280;-12321;-12321;-12321;-12321;-12321;-12321
36278;15008;36281;-12321;-12321;-12321;-12321;-12321;-12321
36279;10799;36282;-12321;-12321;-12321;-12321;-12321;-12321
36280;10800;36283;-12321;-12321;-12321;-12321;-12321;-12321
36281;10801;36284;-12321;-12321;-12321;-12321;-12321;-12321
36282;9679;36285;-12321;-12321;-12321;-12321;-12321;-12321
36283;11202;36286;-12321;-12321;-12321;-12321;-12321;-12321
36284;13508;36287;-12321;-12321;-12321;-12321;-12321;-12321
36285;12537;36288;-12321;-12321;-12321;-12321;-12321;-12321
36286;6373;36289;-12321;-12321;-12321;-12321;-12321;-12321
36287;6459;36290;-35.023624;4551.2451;0.060268;-4.9999999E-5;275.42499;519.67499
36288;11563;36291;-12321;-12321;-12321;-12321;-12321;-12321
36289;10858;36292;-12321;-12321;-12321;-12321;-12321;-12321
36290;10995;36293;-12321;-12321;-12321;-12321;-12321;-12321
36291;7250;36294;-12321;-12321;-12321;-12321;-12321;-12321
36292;14316;36295;-12321;-12321;-12321;-12321;-12321;-12321
36293;7456;36296;-12321;-12321;-12321;-12321;-12321;-12321
36294;7907;36297;-12321;-12321;-12321;-12321;-12321;-12321
36295;10383;36298;-12321;-12321;-12321;-12321;-12321;-12321
36296;7224;36299;-12321;-12321;-12321;-12321;-12321;-12321
36297;6452;36300;-12321;-12321;-12321;-12321;-12321;-12321
36298;6075;36301;-12321;-12321;-12321;-12321;-12321;-12321
36299;14799;36302;-12321;-12321;-12321;-12321;-12321;-12321
36300;10330;36303;-12321;-12321;-12321;-12321;-12321;-12321
36301;14172;36304;-12321;-12321;-12321;-12321;-12321;-12321
36302;12834;36305;-12321;-12321;-12321;-12321;-12321;-12321
36303;6137;36306;-12321;-12321;-12321;-12321;-12321;-12321
36304;6132;36307;-12321;-12321;-12321;-12321;-12321;-12321
36305;8932;36308;-12321;-12321;-12321;-12321;-12321;-12321
36306;13907;36309;-12321;-12321;-12321;-12321;-12321;-12321
36307;5674;36310;-12321;-12321;-12321;-12321;-12321;-12321
36308;6529;36311;-12321;-12321;-12321;-12321;-12321;-12321
36309;6528;36312;-12321;-12321;-12321;-12321;-12321;-12321
36310;6530;36313;-12321;-12321;-12321;-12321;-12321;-12321
36311;10125;36314;-12321;-12321;-12321;-12321;-12321;-12321
36312;8282;36315;-12321;-12321;-12321;-12321;-12321;-12321
36313;6513;36316;-12321;-12321;-12321;-12321;-12321;-12321
36314;9885;36317;-12321;-12321;-12321;-12321;-12321;-12321
36315;19787;36318;-12321;-12321;-12321;-12321;-12321;-12321
36316;19188;36319;-12321;-12321;-12321;-12321;-12321;-12321
36317;18955;36320;-12321;-12321;-12321;-12321;-12321;-12321
36318;19515;36321;-12321;-12321;-12321;-12321;-12321;-12321
36319;19249;36322;-12321;-12321;-12321;-12321;-12321;-12321
36320;19778;36323;-12321;-12321;-12321;-12321;-12321;-12321
36321;19776;36324;-12321;-12321;-12321;-12321;-12321;-12321
36322;19445;36325;-12321;-12321;-12321;-12321;-12321;-12321
36323;18916;36326;-12321;-12321;-12321;-12321;-12321;-12321
36324;18895;36327;-12321;-12321;-12321;-12321;-12321;-12321
36325;18956;36328;-12321;-12321;-12321;-12321;-12321;-12321
36326;19779;36329;-12321;-12321;-12321;-12321;-12321;-12321
36327;19777;36330;-12321;-12321;-12321;-12321;-12321;-12321
36328;19530;36331;-12321;-12321;-12321;-12321;-12321;-12321
36329;19470;36332;-12321;-12321;-12321;-12321;-12321;-12321
36330;18765;36333;-12321;-12321;-12321;-12321;-12321;-12321
36331;19775;36334;-12321;-12321;-12321;-12321;-12321;-12321
36332;18897;36335;-12321;-12321;-12321;-12321;-12321;-12321
36333;19529;36336;-12321;-12321;-12321;-12321;-12321;-12321
36334;6524;36337;-12321;-12321;-12321;-12321;-12321;-12321
36335;6514;36338;-12321;-12321;-12321;-12321;-12321;-12321
36336;6522;36339;-12321;-12321;-12321;-12321;-12321;-12321
36337;5817;36340;-12321;-12321;-12321;-12321;-12321;-12321
36338;6538;36341;-12321;-12321;-12321;-12321;-12321;-12321
36339;6539;36342;-12321;-12321;-12321;-12321;-12321;-12321
36340;6523;36343;-12321;-12321;-12321;-12321;-12321;-12321
36341;6526;36344;-12321;-12321;-12321;-12321;-12321;-12321
36342;7767;36345;-12321;-12321;-12321;-12321;-12321;-12321
36343;17149;36346;-12321;-12321;-12321;-12321;-12321;-12321
36344;17144;36347;-12321;-12321;-12321;-12321;-12321;-12321
36345;6546;36348;-12321;-12321;-12321;-12321;-12321;-12321
36346;10015;36349;-12321;-12321;-12321;-12321;-12321;-12321
36347;9319;36350;-12321;-12321;-12321;-12321;-12321;-12321
36348;9226;36351;-12321;-12321;-12321;-12321;-12321;-12321
36349;9352;36352;-12321;-12321;-12321;-12321;-12321;-12321
36350;7043;36353;-12321;-12321;-12321;-12321;-12321;-12321
36351;7399;36354;-12321;-12321;-12321;-12321;-12321;-12321
36352;14559;36355;-12321;-12321;-12321;-12321;-12321;-12321
36353;14560;36356;-12321;-12321;-12321;-12321;-12321;-12321
36354;7211;36357;-12321;-12321;-12321;-12321;-12321;-12321
36355;11564;36358;-12321;-12321;-12321;-12321;-12321;-12321
36356;9816;36359;-12321;-12321;-12321;-12321;-12321;-12321
36357;13112;36360;-12321;-12321;-12321;-12321;-12321;-12321
36358;5708;36361;-12321;-12321;-12321;-12321;-12321;-12321
36359;9108;36362;-12321;-12321;-12321;-12321;-12321;-12321
36360;5953;36363;-12321;-12321;-12321;-12321;-12321;-12321
36361;6339;36364;-12321;-12321;-12321;-12321;-12321;-12321
36362;9350;36365;-12321;-12321;-12321;-12321;-12321;-12321
36363;8021;36366;-12321;-12321;-12321;-12321;-12321;-12321
36364;7541;36367;-12321;-12321;-12321;-12321;-12321;-12321
36365;9704;36368;-12321;-12321;-12321;-12321;-12321;-12321
36366;5983;36369;-12321;-12321;-12321;-12321;-12321;-12321
36367;9743;36370;-12321;-12321;-12321;-12321;-12321;-12321
36368;5982;36371;-12321;-12321;-12321;-12321;-12321;-12321
36369;6547;36372;-12321;-12321;-12321;-12321;-12321;-12321
36370;7492;36373;-12321;-12321;-12321;-12321;-12321;-12321
36371;6857;36374;-12321;-12321;-12321;-12321;-12321;-12321
36372;7495;36375;-12321;-12321;-12321;-12321;-12321;-12321
36373;5964;36376;-12321;-12321;-12321;-12321;-12321;-12321
36374;7454;36377;-12321;-12321;-12321;-12321;-12321;-12321
36375;7416;36378;-12321;-12321;-12321;-12321;-12321;-12321
36376;7713;36379;-12321;-12321;-12321;-12321;-12321;-12321
36377;15864;36380;-12321;-12321;-12321;-12321;-12321;-12321
36378;9993;36381;-12321;-12321;-12321;-12321;-12321;-12321
36379;6140;36382;-12321;-12321;-12321;-12321;-12321;-12321
36380;15904;36383;-12321;-12321;-12321;-12321;-12321;-12321
36381;8176;36384;-12321;-12321;-12321;-12321;-12321;-12321
36382;7991;36385;-12321;-12321;-12321;-12321;-12321;-12321
36383;7033;36386;-12321;-12321;-12321;-12321;-12321;-12321
36384;7079;36387;-12321;-12321;-12321;-12321;-12321;-12321
36385;12551;36388;-12321;-12321;-12321;-12321;-12321;-12321
36386;16324;36389;-12321;-12321;-12321;-12321;-12321;-12321
36387;10000;36390;-12321;-12321;-12321;-12321;-12321;-12321
36388;6131;36391;-12321;-12321;-12321;-12321;-12321;-12321
36389;16322;36392;-12321;-12321;-12321;-12321;-12321;-12321
36390;17610;36393;-12321;-12321;-12321;-12321;-12321;-12321
36391;16321;36394;-12321;-12321;-12321;-12321;-12321;-12321
36392;16323;36395;-12321;-12321;-12321;-12321;-12321;-12321
36393;8044;36396;-12321;-12321;-12321;-12321;-12321;-12321
36394;6623;36397;-12321;-12321;-12321;-12321;-12321;-12321
36395;5407;36398;-12321;-12321;-12321;-12321;-12321;-12321
36396;6921;36399;-12321;-12321;-12321;-12321;-12321;-12321
36397;12623;36400;-12321;-12321;-12321;-12321;-12321;-12321
36398;5461;36401;-12321;-12321;-12321;-12321;-12321;-12321
36399;2758;36402;-23.843498;2639.9138;0.035207;-0.000031;268;616
36400;2760;36403;-15.307125;1912.7344;0.01183;-0.000013;293;611
36401;25;36404;-37.911835;5166.3101;6.0832001E-2;-4.5000001E-5;293;652
36402;5399;36405;-12321;-12321;-12321;-12321;-12321;-12321
36403;5403;36406;-12321;-12321;-12321;-12321;-12321;-12321
36404;7180;36407;-12321;-12321;-12321;-12321;-12321;-12321
36405;16706;36408;-12321;-12321;-12321;-12321;-12321;-12321
36406;13712;36409;-12321;-12321;-12321;-12321;-12321;-12321
36407;7539;36410;-12321;-12321;-12321;-12321;-12321;-12321
36408;12585;36411;-12321;-12321;-12321;-12321;-12321;-12321
36409;6108;36412;-12321;-12321;-12321;-12321;-12321;-12321
36410;15736;36413;-12321;-12321;-12321;-12321;-12321;-12321
36411;7053;36414;-12321;-12321;-12321;-12321;-12321;-12321
36412;8568;36415;-12321;-12321;-12321;-12321;-12321;-12321
36413;13937;36416;-12321;-12321;-12321;-12321;-12321;-12321
36414;17510;36417;-12321;-12321;-12321;-12321;-12321;-12321
36415;17536;36418;-12321;-12321;-12321;-12321;-12321;-12321
36416;6500;36419;-12321;-12321;-12321;-12321;-12321;-12321
36417;11637;36420;-12321;-12321;-12321;-12321;-12321;-12321
36418;10234;36421;-12321;-12321;-12321;-12321;-12321;-12321
36419;6510;36422;-12321;-12321;-12321;-12321;-12321;-12321
36420;12739;36423;-12321;-12321;-12321;-12321;-12321;-12321
36421;6511;36424;-12321;-12321;-12321;-12321;-12321;-12321
36422;16237;36425;-12.129971;2325.0193;-7.9619996E-3;0.000011;258.66;373.86749
36423;18720;36426;-12321;-12321;-12321;-12321;-12321;-12321
36424;7044;36427;-12321;-12321;-12321;-12321;-12321;-12321
36425;7963;36428;-12321;-12321;-12321;-12321;-12321;-12321
36426;12873;36429;-7.9324141;1709.3198;-1.7108999E-2;0.000017;259.707;350.215
36427;11053;36430;-12321;-12321;-12321;-12321;-12321;-12321
36428;6352;36431;-12321;-12321;-12321;-12321;-12321;-12321
36429;6554;36432;-12321;-12321;-12321;-12321;-12321;-12321
36430;12049;36433;-12321;-12321;-12321;-12321;-12321;-12321
36431;12050;36434;-12321;-12321;-12321;-12321;-12321;-12321
36432;10657;36435;-12321;-12321;-12321;-12321;-12321;-12321
36433;12606;36436;-12321;-12321;-12321;-12321;-12321;-12321
36434;12607;36437;-12321;-12321;-12321;-12321;-12321;-12321
36435;12046;36438;-12321;-12321;-12321;-12321;-12321;-12321
36436;10512;36439;-12321;-12321;-12321;-12321;-12321;-12321
36437;6941;36440;-12321;-12321;-12321;-12321;-12321;-12321
36438;12051;36441;-12321;-12321;-12321;-12321;-12321;-12321
36439;6891;36442;-12321;-12321;-12321;-12321;-12321;-12321
36440;11095;36443;-12321;-12321;-12321;-12321;-12321;-12321
36441;10303;36444;-12321;-12321;-12321;-12321;-12321;-12321
36442;8119;36445;-12321;-12321;-12321;-12321;-12321;-12321
36443;10220;36446;-12321;-12321;-12321;-12321;-12321;-12321
36444;8246;36447;-12321;-12321;-12321;-12321;-12321;-12321
36445;6555;36448;-12321;-12321;-12321;-12321;-12321;-12321
36446;10768;36449;-12321;-12321;-12321;-12321;-12321;-12321
36447;10685;36450;-12321;-12321;-12321;-12321;-12321;-12321
36448;12454;36451;-12321;-12321;-12321;-12321;-12321;-12321
36449;12453;36452;-12321;-12321;-12321;-12321;-12321;-12321
36450;12573;36453;-12321;-12321;-12321;-12321;-12321;-12321
36451;12572;36454;-12321;-12321;-12321;-12321;-12321;-12321
36452;12604;36455;-12321;-12321;-12321;-12321;-12321;-12321
36453;7008;36456;-12321;-12321;-12321;-12321;-12321;-12321
36454;6563;36457;-12321;-12321;-12321;-12321;-12321;-12321
36455;12740;36458;-12321;-12321;-12321;-12321;-12321;-12321
36456;8443;36459;-12321;-12321;-12321;-12321;-12321;-12321
36457;11320;36460;-12321;-12321;-12321;-12321;-12321;-12321
36458;6550;36461;-12321;-12321;-12321;-12321;-12321;-12321
36459;10653;36462;-12321;-12321;-12321;-12321;-12321;-12321
36460;13662;36463;-12321;-12321;-12321;-12321;-12321;-12321
36461;13661;36464;-12321;-12321;-12321;-12321;-12321;-12321
36462;13726;36465;-12321;-12321;-12321;-12321;-12321;-12321
36463;13240;36466;-12321;-12321;-12321;-12321;-12321;-12321
36464;13731;36467;-12321;-12321;-12321;-12321;-12321;-12321
36465;9762;36468;-12321;-12321;-12321;-12321;-12321;-12321
36466;18947;36469;-12321;-12321;-12321;-12321;-12321;-12321
36467;11814;36470;-12321;-12321;-12321;-12321;-12321;-12321
36468;11885;36471;-12321;-12321;-12321;-12321;-12321;-12321
36469;11887;36472;-12321;-12321;-12321;-12321;-12321;-12321
36470;11886;36473;-12321;-12321;-12321;-12321;-12321;-12321
36471;10870;36474;-12321;-12321;-12321;-12321;-12321;-12321
36472;6558;36475;-12321;-12321;-12321;-12321;-12321;-12321
36473;7765;36476;-12321;-12321;-12321;-12321;-12321;-12321
36474;15370;36477;-12321;-12321;-12321;-12321;-12321;-12321
36475;9342;36478;-12321;-12321;-12321;-12321;-12321;-12321
36476;6556;36479;-12321;-12321;-12321;-12321;-12321;-12321
36477;6561;36480;-12321;-12321;-12321;-12321;-12321;-12321
36478;12642;36481;-12321;-12321;-12321;-12321;-12321;-12321
36479;7147;36482;-12321;-12321;-12321;-12321;-12321;-12321
36480;11269;36483;-1.6404639;-16.339191;-2.0842999E-2;0.000013;292.9881;316.76279
36481;6565;36484;-12321;-12321;-12321;-12321;-12321;-12321
36482;7145;36485;-12321;-12321;-12321;-12321;-12321;-12321
36483;12269;36486;-12321;-12321;-12321;-12321;-12321;-12321
36484;13954;36487;-12321;-12321;-12321;-12321;-12321;-12321
36485;6551;36488;-12321;-12321;-12321;-12321;-12321;-12321
36486;11577;36489;-12321;-12321;-12321;-12321;-12321;-12321
36487;9565;36490;-12321;-12321;-12321;-12321;-12321;-12321
36488;17714;36491;-12321;-12321;-12321;-12321;-12321;-12321
36489;17702;36492;-12321;-12321;-12321;-12321;-12321;-12321
36490;17715;36493;-12321;-12321;-12321;-12321;-12321;-12321
36491;16011;36494;-12321;-12321;-12321;-12321;-12321;-12321
36492;6567;36495;-12321;-12321;-12321;-12321;-12321;-12321
36493;11588;36496;-12321;-12321;-12321;-12321;-12321;-12321
36494;10464;36497;-12321;-12321;-12321;-12321;-12321;-12321
36495;17537;36498;-12321;-12321;-12321;-12321;-12321;-12321
36496;6535;36499;-12321;-12321;-12321;-12321;-12321;-12321
36497;11321;36500;-12321;-12321;-12321;-12321;-12321;-12321
36498;13097;36501;-12321;-12321;-12321;-12321;-12321;-12321
36499;17143;36502;-12321;-12321;-12321;-12321;-12321;-12321
36500;17142;36503;-12321;-12321;-12321;-12321;-12321;-12321
36501;12474;36504;-73.952042;11010.587;0.14281701;-0.000106;365.54501;424.17499
36502;17508;36505;-12.1122;4526.6753;0.001157;0;847.5;924.5
36503;7835;36506;-12321;-12321;-12321;-12321;-12321;-12321
36504;15043;36507;-12321;-12321;-12321;-12321;-12321;-12321
36505;6537;36508;-12321;-12321;-12321;-12321;-12321;-12321
36506;7102;36509;-12321;-12321;-12321;-12321;-12321;-12321
36507;8081;36510;-12321;-12321;-12321;-12321;-12321;-12321
36508;9920;36511;-12321;-12321;-12321;-12321;-12321;-12321
36509;16206;36512;-12321;-12321;-12321;-12321;-12321;-12321
36510;6161;36513;-12321;-12321;-12321;-12321;-12321;-12321
36511;9431;36514;-12321;-12321;-12321;-12321;-12321;-12321
36512;11045;36515;-111.88342;13890.209;0.27730599;-2.5700001E-4;265.89426;403.43976
36513;7361;36516;-12321;-12321;-12321;-12321;-12321;-12321
36514;8066;36517;-12321;-12321;-12321;-12321;-12321;-12321
36515;14246;36518;-12321;-12321;-12321;-12321;-12321;-12321
36516;18423;36519;-12321;-12321;-12321;-12321;-12321;-12321
36517;15667;36520;-12321;-12321;-12321;-12321;-12321;-12321
36518;15762;36521;-12321;-12321;-12321;-12321;-12321;-12321
36519;18482;36522;-12321;-12321;-12321;-12321;-12321;-12321
36520;6325;36523;-156.98347;20405.865;0.38802201;-3.4500001E-4;298.02499;354.07501
36521;6216;36524;-12321;-12321;-12321;-12321;-12321;-12321
36522;6989;36525;-12321;-12321;-12321;-12321;-12321;-12321
36523;11469;36526;-69.454681;7622.8452;0.183009;-1.9200001E-4;263.54501;306.17499
36524;6323;36527;-12321;-12321;-12321;-12321;-12321;-12321
36525;6370;36528;-12321;-12321;-12321;-12321;-12321;-12321
36526;14275;36529;-12321;-12321;-12321;-12321;-12321;-12321
36527;6324;36530;-15.680887;3619.9556;-0.00094;6.0000002E-6;297.27499;406.375
36528;17986;36531;-12321;-12321;-12321;-12321;-12321;-12321
36529;6164;36532;-12321;-12321;-12321;-12321;-12321;-12321
36530;17758;36533;-26.3934;4771.5757;2.5691999E-2;-0.000014;339.12;661.453
36531;14269;36534;-12321;-12321;-12321;-12321;-12321;-12321
36532;7849;36535;-118.78054;13430.296;0.32260799;-3.2399999E-4;269.21426;314.10275
36533;11355;36536;-12321;-12321;-12321;-12321;-12321;-12321
36534;5736;36537;-12321;-12321;-12321;-12321;-12321;-12321
36535;5688;36538;-179.17566;21693.135;0.475586;-4.5299999E-4;282.83301;331.45901
36536;12512;36539;-12321;-12321;-12321;-12321;-12321;-12321
36537;15734;36540;-12321;-12321;-12321;-12321;-12321;-12321
36538;7930;36541;-12321;-12321;-12321;-12321;-12321;-12321
36539;7123;36542;-18.043566;2141.5713;0.017653;-0.000015;273.14999;516.09875
36540;14243;36543;-12321;-12321;-12321;-12321;-12321;-12321
36541;16592;36544;-12321;-12321;-12321;-12321;-12321;-12321
36542;16593;36545;-12321;-12321;-12321;-12321;-12321;-12321
36543;8965;36546;-12321;-12321;-12321;-12321;-12321;-12321
36544;5900;36547;-12321;-12321;-12321;-12321;-12321;-12321
36545;15276;36548;-12321;-12321;-12321;-12321;-12321;-12321
36546;17901;36549;-12321;-12321;-12321;-12321;-12321;-12321
36547;18237;36550;-12321;-12321;-12321;-12321;-12321;-12321
36548;15021;36551;-37.27684;6665.021;0.053574;-3.8999999E-5;297.97501;353.92499
36549;8745;36552;-10.898475;964.92059;-2.7620001E-3;4.9999999E-6;225.01875;375.08124
36550;15973;36553;-12321;-12321;-12321;-12321;-12321;-12321
36551;10459;36554;-12321;-12321;-12321;-12321;-12321;-12321
36552;6612;36555;-12321;-12321;-12321;-12321;-12321;-12321
36553;12723;36556;-12321;-12321;-12321;-12321;-12321;-12321
36554;6458;36557;-12321;-12321;-12321;-12321;-12321;-12321
36555;8451;36558;-12321;-12321;-12321;-12321;-12321;-12321
36556;6881;36559;-12321;-12321;-12321;-12321;-12321;-12321
36557;16816;36560;-12321;-12321;-12321;-12321;-12321;-12321
36558;8674;36561;-12321;-12321;-12321;-12321;-12321;-12321
36559;6367;36562;-90.370171;9231.3418;0.264092;-0.000294;243.00639;322.98709
36560;8295;36563;-58.485294;6522.5156;0.142958;-0.000145;243.00639;322.98709
36561;10976;36564;-12321;-12321;-12321;-12321;-12321;-12321
36562;5757;36565;-12321;-12321;-12321;-12321;-12321;-12321
36563;6882;36566;-12321;-12321;-12321;-12321;-12321;-12321
36564;19461;36567;-12321;-12321;-12321;-12321;-12321;-12321
36565;12157;36568;-12321;-12321;-12321;-12321;-12321;-12321
36566;6826;36569;-12321;-12321;-12321;-12321;-12321;-12321
36567;9428;36570;-12321;-12321;-12321;-12321;-12321;-12321
36568;6220;36571;-25.850031;3465.1926;0.035675;-2.9000001E-5;239.14175;550.94623
36569;18703;36572;-12321;-12321;-12321;-12321;-12321;-12321
36570;5744;36573;-12321;-12321;-12321;-12321;-12321;-12321
36571;8522;36574;-12321;-12321;-12321;-12321;-12321;-12321
36572;7304;36575;-12321;-12321;-12321;-12321;-12321;-12321
36573;18825;36576;-12321;-12321;-12321;-12321;-12321;-12321
36574;19814;36577;-12321;-12321;-12321;-12321;-12321;-12321
36575;6652;36578;-12321;-12321;-12321;-12321;-12321;-12321
36576;6674;36579;-12321;-12321;-12321;-12321;-12321;-12321
36577;7170;36580;-12321;-12321;-12321;-12321;-12321;-12321
36578;7103;36581;-34.539516;6430.3599;3.7682001E-2;-1.9999999E-5;389.01001;535.26123
36579;18882;36582;-12321;-12321;-12321;-12321;-12321;-12321
36580;18773;36583;-12321;-12321;-12321;-12321;-12321;-12321
36581;8953;36584;-12321;-12321;-12321;-12321;-12321;-12321
36582;6471;36585;-12321;-12321;-12321;-12321;-12321;-12321
36583;9345;36586;-10.59957;1220.7407;-2.0570001E-3;0.000002;235.2625;525.9375
36584;6755;36587;-12321;-12321;-12321;-12321;-12321;-12321
36585;10055;36588;-12321;-12321;-12321;-12321;-12321;-12321
36586;13765;36589;-12321;-12321;-12321;-12321;-12321;-12321
36587;13854;36590;-12321;-12321;-12321;-12321;-12321;-12321
36588;13855;36591;-12321;-12321;-12321;-12321;-12321;-12321
36589;6644;36592;-12321;-12321;-12321;-12321;-12321;-12321
36590;6743;36593;-12321;-12321;-12321;-12321;-12321;-12321
36591;11243;36594;-12321;-12321;-12321;-12321;-12321;-12321
36592;6697;36595;-12321;-12321;-12321;-12321;-12321;-12321
36593;12979;36596;-12321;-12321;-12321;-12321;-12321;-12321
36594;9936;36597;-12321;-12321;-12321;-12321;-12321;-12321
36595;10747;36598;-12321;-12321;-12321;-12321;-12321;-12321
36596;19251;36599;-12321;-12321;-12321;-12321;-12321;-12321
36597;19197;36600;-12321;-12321;-12321;-12321;-12321;-12321
36598;19720;36601;-12321;-12321;-12321;-12321;-12321;-12321
36599;19701;36602;-12321;-12321;-12321;-12321;-12321;-12321
36600;19700;36603;-12321;-12321;-12321;-12321;-12321;-12321
36601;12086;36604;-12321;-12321;-12321;-12321;-12321;-12321
36602;9713;36605;-12321;-12321;-12321;-12321;-12321;-12321
36603;19241;36606;-12321;-12321;-12321;-12321;-12321;-12321
36604;9637;36607;-12321;-12321;-12321;-12321;-12321;-12321
36605;14302;36608;-12321;-12321;-12321;-12321;-12321;-12321
36606;19221;36609;-12321;-12321;-12321;-12321;-12321;-12321
36607;13349;36610;-12321;-12321;-12321;-12321;-12321;-12321
36608;6680;36611;-12321;-12321;-12321;-12321;-12321;-12321
36609;8067;36612;-12321;-12321;-12321;-12321;-12321;-12321
36610;11213;36613;-12321;-12321;-12321;-12321;-12321;-12321
36611;9900;36614;-12321;-12321;-12321;-12321;-12321;-12321
36612;9004;36615;-12321;-12321;-12321;-12321;-12321;-12321
36613;19227;36616;-12321;-12321;-12321;-12321;-12321;-12321
36614;12871;36617;-12321;-12321;-12321;-12321;-12321;-12321
36615;12097;36618;-12321;-12321;-12321;-12321;-12321;-12321
36616;12127;36619;-12321;-12321;-12321;-12321;-12321;-12321
36617;13543;36620;-12321;-12321;-12321;-12321;-12321;-12321
36618;10835;36621;-12321;-12321;-12321;-12321;-12321;-12321
36619;6717;36622;-12321;-12321;-12321;-12321;-12321;-12321
