ID;PROP_ID;COMP_ID;Antoine5LogA;Antoine5LogB;Antoine5LogC;Antoine5LogD;Antoine5LogE;Antoine5LogTmin;Antoine5LogTmax
30216;715;30219;178.6947;-7176;-68.32;0.055645;-1.8000001E-5;300.79001;573.71002
30217;413;30220;181.3886;-7150.8999;-69.588997;0.057641;-1.8999999E-5;294.97;569.83002
30218;1325;30221;178.3432;-7583.8999;-67.470001;5.1853999E-2;-0.000016;321.73001;594.59003
30219;720;30222;178.6174;-7108.2002;-68.386002;5.5987999E-2;-1.8999999E-5;297.94;575.70001
30220;1326;30223;140.9379;-6411.8999;-52.622002;3.9877001E-2;-0.000012;319.13;595.91998
30221;707;30224;180.46071;-7362.1001;-68.793999;5.5057999E-2;-1.8000001E-5;306.94;581.59003
30222;708;30225;180.46071;-7362.1001;-68.793999;5.5057999E-2;-1.8000001E-5;306.94;581.59003
30223;1318;30226;180.8871;-7892.8999;-68.108002;5.0861999E-2;-0.000015;332.45001;608.17999
30224;960;30227;180.05751;-7492.7998;-68.393997;0.053714;-0.000017;314.01001;587.15997
30225;2696;30228;155.6971;-8829.0996;-55.824001;0.032747;-0.000008;432.44;742.22998
30226;11399;30229;48.542336;-9011.2969;-10.842123;-7.1060001E-3;0.000004;200;1019
30227;10296;30230;33.25626;-5603.5767;-7.0440092;-5.8820001E-3;0.000004;324.32999;851
30228;11509;30231;45.873352;-8080.127;-8.7709093;-0.014828;0.000008;200;801
30229;5356;30232;16.549767;-3857.23;-2.4813001;0;0;233.14999;648
30230;433;30233;168.1701;-6182.3999;-65.393997;0.059108;-0.000022;267.76001;524.60999
30231;731;30234;170.9747;-6718.5;-65.636002;5.5029999E-2;-1.8999999E-5;291.03;556.39001
30232;757;30235;170.0394;-6644.7998;-65.352997;5.5252999E-2;-1.8999999E-5;288.69;550.96002
30233;746;30236;171.59151;-6735.6001;-65.867996;5.5038001E-2;-1.8999999E-5;291.19;561.71997
30234;440;30237;170.2916;-6374.7002;-65.978996;5.8270998E-2;-0.000021;274.41;536.46997
30235;1342;30238;169.70711;-6958.3999;-64.633003;5.1899001E-2;-0.000017;305.76999;571.28003
30236;751;30239;168.63611;-6410.2998;-65.125;5.6398999E-2;-1.9999999E-5;279.47;546.40002
30237;1343;30240;170.81281;-7037.3999;-64.970001;5.1559001E-2;-0.000017;308.39999;582.19
30238;738;30241;170.5677;-6657.5;-65.564003;5.5387001E-2;-1.8999999E-5;288.57001;553.09998
30239;739;30242;170.5677;-6657.5;-65.564003;5.5387001E-2;-1.8999999E-5;288.57001;553.09998
30240;1335;30243;171.98761;-7224.5;-65.209999;5.0983001E-2;-0.000016;315.32999;583.09998
30241;968;30244;170.1636;-6770;-65.181;5.4087002E-2;-1.8000001E-5;294.95999;557.78998
30242;41;30245;46.299805;-2458.3999;-16.445999;1.6581999E-2;-7.0000001E-6;138.64999;514.15002
30243;7503;30246;-101.13162;-1369.9324;46.219528;-0.047162;0.000016;448.14001;793
30244;10438;30247;29.165798;-5213.2881;-5.7320161;-6.1670002E-3;0.000004;342.92001;841
30245;2887;30248;7.8731031;-2777.3999;-4.8094999E-2;0.000028;0;388.10001;632.84998
30246;2767;30249;85.573006;-5043.7002;-30.311001;2.0401999E-2;-6.0000002E-6;340.5;643.32001
30247;3348;30250;83.507103;-5402.2998;-29.09;0.01811;-4.9999999E-6;372.03;677.19
30248;4449;30251;54.316105;-5302.8999;-17.308001;8.7569999E-3;-0.000002;470.39001;758.73999
30249;2351;30252;88.142204;-5844.8999;-30.478001;0.017609;-0.000004;432.95999;737.59003
30250;2545;30253;7.8266029;-2739.1001;-0.047729;0.000028;0;385.20001;636.71002
30251;2198;30254;7.7864032;-2562;-5.2007001E-2;0.000033;0;339.79001;608.64001
30252;2067;30255;75.9151;-4007.1001;-27.375;2.1671999E-2;-7.0000001E-6;279.95001;556.23999
30253;2912;30256;7.8734031;-2771.7;-4.8195001E-2;0.000028;0;387.29001;631.53998
30254;1829;30257;7.735003;-2460.5;-0.052816;3.4000001E-5;0;328.62;598.5
30255;1718;30258;85.726601;-3819.2;-32.355;0.031064;-0.000012;145.67;530
30256;1667;30259;86.6334;-4070.1001;-31.983999;0.02688;-9.0000003E-6;267.16;540.76001
30257;2879;30260;61.998802;-4027.2;-21.358999;0.014502;-0.000004;320.14999;646
30258;2880;30261;72.817703;-4291.5;-25.697001;1.8247999E-2;-4.9999999E-6;311.14999;615.29999
30259;2857;30262;78.457802;-4506.2998;-27.881001;1.9858001E-2;-6.0000002E-6;313.14999;611.70001
30260;2881;30263;63.226501;-4083.6001;-21.826;0.014856;-0.000004;320.14999;642.29999
30261;2859;30264;74.556206;-4445.8999;-26.271;1.8301001E-2;-4.9999999E-6;318.14999;626.79999
30262;2512;30265;54.216904;-3596.5;-18.481001;0.013209;-0.000004;303.14999;606.79999
30263;1872;30266;8.6766033;-3138.7;-5.4218002E-2;0.000032;0;395.04999;628.77002
30264;2861;30267;74.866302;-4437.7002;-26.42;0.018599;-4.9999999E-6;316.14999;616.09998
30265;1873;30268;8.7635031;-3183.8999;-5.4900002E-2;0.000032;0;396.48001;626.92999
30266;2863;30269;81.375999;-4601.7002;-29.035999;0.02086;-6.0000002E-6;312.14999;603.5
30267;2551;30270;7.7602029;-2563.8;-4.9695998E-2;0.000031;0;364.12;606.34998
30268;2210;30271;7.7152028;-2463.1001;-0.052678;3.4000001E-5;0;329.82999;595.90997
30269;2830;30272;82.210602;-4715.5;-29.266001;0.020697;-6.0000002E-6;318.14999;610.90002
30270;2498;30273;75.344101;-4252.1001;-26.834;1.9881999E-2;-6.0000002E-6;300;588.09998
30271;2163;30274;67.216705;-3771.7;-23.868999;1.8517001E-2;-6.0000002E-6;282.14999;567
30272;1836;30275;7.6631031;-2350.8;-5.3785998E-2;3.6000001E-5;0;317.07999;582.81
30273;1747;30276;6.9725032;-1996.9;-4.6404999E-2;0.000031;0;318.82001;590.98999
30274;1724;30277;66.819603;-3580.7;-23.917999;1.9439001E-2;-7.0000001E-6;268.01001;547.65997
30275;1501;30278;90.170403;-4799;-32.459999;2.3352999E-2;-7.0000001E-6;351.59;598.38
30276;2865;30279;71.624306;-4329.7998;-25.143999;1.7542001E-2;-4.9999999E-6;317.14999;624.5
30277;2558;30280;7.679903;-2530;-4.8918001E-2;2.9999999E-5;0;363.38;609.87
30278;2221;30281;80.971703;-4998.1001;-28.448999;0.020085;-6.0000002E-6;328.42001;586.95001
30279;2095;30282;72.058601;-3936.1001;-25.777;0.020048;-6.0000002E-6;283.64001;565.63
30280;2833;30283;76.625801;-4533.8999;-27.068001;0.018924;-4.9999999E-6;319.14999;620
30281;2500;30284;69.366203;-4065.7;-24.462999;0.017896;-4.9999999E-6;301.14999;597.5
30282;2924;30285;7.728003;-2646.8999;-0.047881;2.9000001E-5;0;377.47;624.29999
30283;1842;30286;105.2013;-5614.6001;-38.165001;2.8264999E-2;-9.0000003E-6;316.87;573.16998
30284;3598;30287;145.5788;-7318.1001;-53.463001;3.6405001E-2;-9.9999997E-6;348.5;637.53003
30285;2836;30288;77.970505;-4587.5;-27.589001;0.019359;-6.0000002E-6;319.14999;615.5
30286;2501;30289;73.6306;-4219.2998;-26.128;1.9193999E-2;-6.0000002E-6;302.14999;593.70001
30287;2932;30290;7.807303;-2648;-4.9215999E-2;2.9999999E-5;0;373.56;613.33002
30288;3596;30291;147.0697;-7410.1001;-54.001999;3.6729999E-2;-9.9999997E-6;350.22;635.31
30289;2835;30292;88.404404;-4898.5;-31.719999;0.022657;-7.0000001E-6;317.14999;606.59998
30290;2078;30293;67.843102;-3846.3999;-24.052999;1.8417001E-2;-6.0000002E-6;286.88;572.89001
30291;2686;30294;111.5402;-5852.3999;-40.805;2.9541999E-2;-9.0000003E-6;223.64;680
30292;2079;30295;67.843102;-3846.3999;-24.052999;1.8417001E-2;-6.0000002E-6;286.88;572.89001
30293;3899;30296;91.616302;-6645.2002;-31.186001;0.016173;-3.0000001E-6;504.19;801
30294;1975;30297;78.155205;-4303.7998;-27.907;0.020375;-6.0000002E-6;315.97;609.58002
30295;1643;30298;73.739304;-3847.2;-26.549999;2.1019001E-2;-7.0000001E-6;289.44;565.34998
30296;3400;30299;143.1073;-7472;-52.206001;3.4531999E-2;-9.0000003E-6;360.32999;648.96002
30297;4040;30300;93.361702;-6747.2002;-31.834999;1.6518001E-2;-0.000004;508.97;786.17999
30298;1134;30301;101.5623;-4724.5;-37.634998;3.0625001E-2;-9.9999997E-6;289.17999;556.26001
30299;2488;30302;90.662201;-4531.7002;-33.574001;2.8465001E-2;-9.9999997E-6;158.25;590
30300;2162;30303;77.080704;-4107;-27.791;2.1841001E-2;-7.0000001E-6;272.04001;565.40002
30301;3138;30304;134.5004;-6874.8999;-49.236;3.3810001E-2;-9.0000003E-6;343.75;630.13
30302;2814;30305;85.184906;-4893.2998;-30.347;2.1261999E-2;-6.0000002E-6;323.14999;613.59998
30303;1806;30306;73.4142;-3578.5;-27.141001;2.5110999E-2;-9.0000003E-6;154.55;540.64001
30304;1625;30307;40.078201;-3383.3999;-12.716;8.3440002E-3;-0.000002;329.79999;657.70001
30305;3014;30308;205.1501;-11027;-74.281998;0.042939;-9.9999997E-6;436.04999;775.66998
30306;1268;30309;91.702202;-4640.5;-33.382;2.5427001E-2;-0.000008;306.29001;590.70001
30307;1780;30310;75.435501;-4476.5;-26.485001;0.01787;-4.9999999E-6;362.45999;646.41998
30308;1302;30311;76.0214;-4614.2998;-26.577;1.7403999E-2;-4.9999999E-6;372.12;671.53998
30309;1143;30312;74.445206;-4316.1001;-26.232;0.018359;-4.9999999E-6;348.32001;626.70001
30310;9062;30313;34.014683;-3434.8796;-9.0158882;-0.001607;3.0000001E-6;200;617
30311;10312;30314;29.036474;-2958.8918;-7.286046;-2.7050001E-3;0.000004;200;574
30312;458;30315;151.69121;-4963.2002;-60.418999;6.4052999E-2;-0.000027;226.99001;445.34
30313;762;30316;154.57831;-5376;-60.832001;6.0166001E-2;-2.4000001E-5;245.36;469.67999
30314;299;30317;135.356;-4055.3;-55.118999;6.7125998E-2;-3.4000001E-5;220.14999;320.14999
30315;788;30318;154.5217;-5381;-60.797001;0.060089;-2.4000001E-5;245.67999;469.42999
30316;777;30319;154.94301;-5371.6001;-60.997002;6.0279999E-2;-2.4000001E-5;244.85001;472.95001
30317;465;30320;157.7489;-5398.7002;-62.251999;6.2095001E-2;-2.4999999E-5;241.94;473.42001
30318;1359;30321;78.742905;-3743.8;-28.937;2.4932999E-2;-9.0000003E-6;269.76999;511.81
30319;782;30322;154.72751;-5308.7998;-61.016998;0.060704;-2.4000001E-5;242.12;473.89001
30320;1360;30323;78.884399;-3677.5;-29.093;2.5421999E-2;-9.0000003E-6;265.01999;508.31
30321;769;30324;157.3212;-5565.2002;-61.691002;5.9521999E-2;-2.3000001E-5;251.57001;482.63
30322;770;30325;157.3212;-5565.2002;-61.691002;5.9521999E-2;-2.3000001E-5;251.57001;482.63
30323;1352;30326;76.985603;-3816.8999;-28.054001;2.3429999E-2;-0.000008;278.85001;523.72998
30324;976;30327;84.092705;-3715.8999;-31.382999;2.8588001E-2;-0.000011;255.47;490.09
30325;4215;30328;98.487305;-6930.5;-33.955002;0.018583;-0.000004;437.82001;739.59998
30326;1814;30329;150.334;-7357.2002;-55.601002;4.0584002E-2;-0.000012;331.72;585.83002
30327;1739;30330;111.664;-5690.5;-40.828999;0.029942;-9.0000003E-6;314.62;600.15997
30328;1660;30331;83.362106;-4212.7998;-30.326;0.023882;-0.000008;284.48001;574.59003
30329;4141;30332;93.646301;-6563;-32.273998;1.8015999E-2;-0.000004;426.23999;729.15002
30330;1411;30333;124.80431;-6059.8999;-46.118999;3.4933001E-2;-0.000011;309.28;579.29999
30331;1262;30334;99.626305;-4817.2998;-36.917;3.0363001E-2;-9.9999997E-6;217.5;582.82001
30332;1176;30335;66.984604;-3316.8999;-24.534;0.022519;-0.000008;170.05;544
30333;480;30336;185.4563;-7729.1001;-70.314003;5.3692002E-2;-0.000017;318.14001;625.41998
30334;793;30337;180.68161;-7618.2002;-68.388;5.2115999E-2;-0.000016;320.66;615.42999
30335;308;30338;76.998001;-3999;-27.747;2.1469999E-2;-7.0000001E-6;293.14999;595.81
30336;819;30339;180.5746;-7622;-68.336998;5.2051999E-2;-0.000016;320.98999;614.94
30337;808;30340;182.67281;-7780.1001;-68.985001;5.1646002E-2;-0.000016;325.60001;630.52002
30338;487;30341;180.5341;-7252.6001;-68.953003;5.5300999E-2;-1.8000001E-5;302.66;594.10999
30339;1376;30342;190.41791;-8725.4004;-71.203003;5.1711001E-2;-0.000015;351.51001;597.44
30340;813;30343;181.2122;-7553.2002;-68.696999;5.2544001E-2;-0.000016;317.16;622.45001
30341;1377;30344;189.4024;-8620.5996;-70.894997;5.1722001E-2;-0.000015;348.82999;597.97998
30342;800;30345;182.8268;-7815.6001;-69.008003;5.1582001E-2;-0.000016;326.85999;628.79999
30343;801;30346;182.8268;-7815.6001;-69.008003;5.1582001E-2;-0.000016;326.85999;628.79999
30344;1369;30347;193.3692;-9070.7002;-71.998001;5.0914001E-2;-0.000015;362.23999;610.59003
30345;984;30348;191.5873;-8597.4004;-71.919998;5.3399999E-2;-0.000016;343.10001;588.5
30346;2699;30349;158.0094;-8737.4004;-56.903;3.4038998E-2;-0.000008;423.35999;733
30347;2944;30350;7.8023028;-2774.8;-4.6955001E-2;0.000027;0;391.47;642.75
30348;2854;30351;51.665504;-3680.3;-17.347;0.011849;-3.0000001E-6;318.14999;623.40002
30349;2328;30352;159.0097;-8642.0996;-57.418999;0.034775;-9.0000003E-6;415.70001;734.53998
30350;1632;30353;77.003204;-4605.2002;-27.011999;1.8061999E-2;-4.9999999E-6;366.29999;652.60999
30351;12338;30354;35.526077;-5672.4263;-8.230504;-3.8459999E-3;3.0000001E-6;335.12;893
30352;10453;30355;-245.883;3357.3779;100.34518;-7.3923998E-2;1.8999999E-5;547.09998;936
30353;19091;30356;46.183804;-7203.3159;-10.76041;-6.8069999E-3;0.000004;200;872
30354;347;30357;83.481102;-5701.7002;-28.924999;1.8356999E-2;-4.9999999E-6;290.64999;729
30355;508;30358;72.783302;-4431.2998;-25.754;1.9400001E-2;-6.0000002E-6;210.12;638
30356;950;30359;108.4913;-6870.3999;-38.313;0.023101;-6.0000002E-6;273.64999;817
30357;1963;30360;84.367599;-5448;-29.267;1.7572001E-2;-0.000004;412.76999;718.95001
30358;2348;30361;87.0028;-5657;-30.181999;0.017912;-0.000004;421.26999;717.73999
30359;4034;30362;91.623199;-6601.2998;-31.24;1.6279999E-2;-0.000004;505.13;786.32001
30360;665;30363;79.634705;-3303;-30.281;0.031124;-0.000013;159.53;490
30361;1038;30364;8.7812033;-3142.3;-0.05531;0.000033;0;390.47;629.12
30362;4037;30365;93.678406;-6809.7002;-31.912001;0.016431;-0.000004;512.98999;792.39001
30363;1162;30366;68.955406;-3428.8;-24.997999;2.1284999E-2;-7.0000001E-6;266.84;528.84003
30364;1039;30367;8.7007027;-3098.3999;-0.054639;0.000032;0;388.82999;632.01001
30365;1456;30368;8.7212029;-3179.8999;-0.053996;0.000031;0;397.98001;637.26001
30366;1170;30369;67.107101;-3234.8;-24.458;2.1817001E-2;-0.000008;254.96001;501.82001
30367;1457;30370;8.8812027;-3519.7;-5.1360998E-2;0.000028;0;431.63;682
30368;1863;30371;8.9138031;-3287.5;-5.5693001E-2;0.000032;0;401.97;627.97998
30369;1166;30372;69.884399;-3511.8;-25.299;2.1167001E-2;-7.0000001E-6;272.10999;536.72998
30370;1167;30373;69.884399;-3511.8;-25.299;2.1167001E-2;-7.0000001E-6;272.10999;536.72998
30371;1043;30374;100.316;-4820;-36.949001;0.028554;-9.0000003E-6;285.67001;604
30372;1008;30375;239.18811;-8868.2998;-93.769997;8.4256001E-2;-2.9999999E-5;161;579.45001
30373;842;30376;67.711304;-2737.2;-25.973;3.0478001E-2;-0.000014;104.66;450.37
30374;673;30377;55.783703;-2711.5;-20.253;2.0554001E-2;-9.0000003E-6;183.45;463.20001
30375;2180;30378;40.070805;-3838.3;-12.365;7.9859998E-3;-0.000002;347.73001;616.90002
30376;2043;30379;75.0886;-3987.8;-27.038;2.1353999E-2;-7.0000001E-6;280.39001;557.26001
30377;1817;30380;269.35489;-11583;-101.94;0.074097;-0.000022;348.10001;606.67999
30378;1703;30381;98.6772;-4154.2002;-37.716;3.6538001E-2;-0.000014;145;528
30379;1661;30382;86.621704;-4080;-31.964001;0.026787;-9.0000003E-6;267.91;542.27002
30380;2894;30383;7.872303;-2800.3999;-4.7697999E-2;0.000028;0;391.31;638.09003
30381;2524;30384;7.8282032;-2698.3999;-4.8452999E-2;2.9000001E-5;0;379.47;627.22998
30382;1413;30385;236.75571;-10014;-89.838997;6.7349002E-2;-1.9999999E-5;329.01999;603.20001
30383;1241;30386;75.729301;-3239.3;-28.789;0.03039;-0.000013;120.2;495
30384;1177;30387;81.452301;-3650.8;-30.291;2.7226999E-2;-9.9999997E-6;246.78;512.82001
30385;1458;30388;8.635603;-3289.8999;-5.0875001E-2;0.000028;0;415.87;670.5
30386;1864;30389;8.7517033;-3516.7;-4.9676999E-2;0.000026;0;438.01001;692.59003
30387;1459;30390;621.18579;-25196;-236.17;0.15888;-0.000043;428.37;685.78003
30388;1045;30391;66.619301;-3706.2;-23.660999;1.8409999E-2;-6.0000002E-6;278.14999;579
30389;1009;30392;413.61072;-13309;-165.49001;0.15353;-5.6000001E-5;188;574
30390;686;30393;336.56;-14236;-127.23;8.7256998E-2;-2.4000001E-5;361.39001;701.02002
30391;1847;30394;112.64761;-6137.2998;-40.75;0.028928;-0.000008;333.07001;596.52002
30392;1731;30395;79.440002;-3857.8;-29.117001;0.024488;-0.000008;261.54999;535.82001
30393;2574;30396;5.7141032;-2546.1001;0.72421998;-4.3700001E-4;0;372.92001;621
30394;2235;30397;7.712903;-2512.3999;-0.051638;0.000033;0;336.44;607.85999
30395;2108;30398;91.622505;-4490.5;-33.632999;0.026759;-9.0000003E-6;281.38;561.5
30396;1636;30399;78.631905;-4720.2002;-27.587999;1.8340001E-2;-4.9999999E-6;370.31;652
30397;2185;30400;6.4531031;-2404.3;0.42901;-0.000279;0;328.25;593.34003
30398;1821;30401;55.391804;-4061.3;-18.518999;0.013024;-0.000004;321.70999;582.81
30399;1741;30402;6.972003;-2006.6;-4.6179999E-2;0.000031;0;320.37;593.85999
30400;2259;30403;7.6396031;-2458.6001;-5.1362999E-2;0.000033;0;332.45999;606.01001
30401;2125;30404;101.2367;-4684.7998;-37.613998;0.03064;-9.9999997E-6;275.85001;554.89001
30402;3920;30405;-4.7683969;-2286;4.2351999;-0.002022;0;420.14999;817.53998
30403;2721;30406;162.3044;-8759.0996;-58.716999;3.5824999E-2;-9.0000003E-6;416.06;719.34998
30404;2896;30407;7.8026028;-2767.1001;-0.047086;0.000027;0;390.39001;640.96997
30405;2530;30408;7.7604032;-2558.2;-4.9805999E-2;0.000031;0;363.32001;605.01001
30406;1417;30409;229.3824;-9374.5;-87.628998;6.8613999E-2;-0.000022;313.92999;578
30407;1263;30410;76.979202;-4148.3999;-27.641001;2.1291999E-2;-7.0000001E-6;286.39999;579.90002
30408;3918;30411;-11.349297;-1988.2;6.6356001;-3.1280001E-3;0.000001;420.14999;812.34998
30409;2711;30412;148.9718;-8772.5;-53.037998;0.030187;-7.0000001E-6;444.29999;762.45001
30410;1495;30413;87.873604;-4793.5;-31.475;2.2259001E-2;-6.0000002E-6;355.14999;608.91998
30411;1049;30414;88.538902;-4499;-32.096001;2.3964001E-2;-7.0000001E-6;341.64999;585
30412;3627;30415;140.71431;-7199.5;-51.487;3.4538999E-2;-9.0000003E-6;351.62;649.40002
30413;3262;30416;129.7099;-6603;-47.473999;0.032628;-9.0000003E-6;339.12;638.90997
30414;1865;30417;8.6679029;-3380.3999;-5.0321002E-2;0.000027;0;425.51999;677.27002
30415;3628;30418;142.5446;-7210.2002;-52.271;3.5388999E-2;-9.9999997E-6;348.79001;643.91998
30416;687;30419;195.22951;-9045.9004;-72.639;4.9777001E-2;-0.000014;362.57001;671.37
30417;2238;30420;7.631403;-2465.3999;-5.1093001E-2;0.000033;0;333.72;608.47998
30418;2111;30421;95.734001;-4597.8999;-35.289001;0.028065;-9.0000003E-6;281.04001;567.40002
30419;2248;30422;7.561203;-2351.7;-5.2124001E-2;3.4000001E-5;0;321.45999;591.47998
30420;3432;30423;141.2869;-7286.3999;-51.632999;3.4442998E-2;-9.0000003E-6;354.79999;649.72998
30421;3163;30424;131.6792;-6692.6001;-48.224998;3.3213999E-2;-9.0000003E-6;339.95999;634.5
30422;2161;30425;79.208405;-3991.2;-29.086;2.4823001E-2;-9.0000003E-6;182.28;576.5
30423;2190;30426;119.9062;-6349.3999;-43.641998;0.031264;-9.0000003E-6;332.26001;589.66998
30424;1825;30427;134.741;-6584.6001;-49.806999;3.7326999E-2;-0.000011;318.67999;573.58002
30425;2902;30428;7.7258029;-2702.1001;-4.6898998E-2;0.000028;0;385.34;637.32001
30426;2534;30429;7.6783028;-2567.7;-4.8195999E-2;2.9000001E-5;0;368.79999;618.97998
30427;1419;30430;126.6171;-5962.6001;-47.07;3.6798999E-2;-0.000012;300.04999;562.40002
30428;3629;30431;139.3734;-7192.1001;-50.912998;0.033921;-9.0000003E-6;353.75;653.51001
30429;3263;30432;128.0564;-6596.1001;-46.762001;0.031838;-9.0000003E-6;341.95001;644.46997
30430;3630;30433;144.1622;-7309.7002;-52.855;0.035742;-9.9999997E-6;350.63;641.60999
30431;1637;30434;75.897903;-4576.2002;-26.612;0.017772;-4.9999999E-6;364.48999;641.78998
30432;2588;30435;7.6081028;-2479.3999;-0.048593;2.9999999E-5;0;359.76999;608.58002
30433;3433;30436;144.7083;-7396.3999;-52.990002;3.5629001E-2;-9.9999997E-6;353.79999;642.08002
30434;3164;30437;135.2681;-6796.6001;-49.666;3.4549002E-2;-9.9999997E-6;338.45001;625.60999
30435;2334;30438;160.48221;-8748.0996;-57.938;3.5034999E-2;-9.0000003E-6;418.01001;730.78998
30436;2195;30439;8.8936033;-2489.5;-0.50304002;0.000329;0;327.5;591.45001
30437;3202;30440;135.6192;-6717.5;-49.917;3.5096001E-2;-9.9999997E-6;333.89001;622.52002
30438;3495;30441;145.5788;-7318.1001;-53.463001;3.6405001E-2;-9.9999997E-6;348.5;637.53003
30439;2722;30442;157.87511;-8724.2998;-56.862;3.4033999E-2;-0.000008;423.20001;732.04999
30440;2539;30443;7.760603;-2553.3999;-4.9899999E-2;0.000031;0;362.64001;603.88
30441;3198;30444;136.61211;-6802.7998;-50.245998;3.5204001E-2;-9.9999997E-6;336.32001;621.48999
30442;3488;30445;146.591;-7407.2002;-53.796001;3.6506001E-2;-9.9999997E-6;350.94;636.65997
30443;2712;30446;148.9718;-8772.5;-53.037998;0.030187;-7.0000001E-6;444.29999;762.45001
30444;3594;30447;143.86731;-7136;-52.938;3.6384001E-2;-9.9999997E-6;342.79999;638.14001
30445;3631;30448;141.62331;-7204.7998;-51.875999;0.034961;-9.9999997E-6;350.20001;646.65997
30446;3434;30449;147.55161;-7412.8999;-54.208;3.6956001E-2;-9.9999997E-6;349.51001;633.95001
30447;3165;30450;137.98441;-6809.5;-50.839001;3.5877999E-2;-9.9999997E-6;334.17999;617.37
30448;2335;30451;157.51091;-8725;-56.694;3.3840999E-2;-0.000008;422.85999;739.51001
30449;1638;30452;77.9702;-4629.5;-27.405001;1.8502001E-2;-4.9999999E-6;364.48999;641.78998
30450;3496;30453;147.0246;-7327;-54.083;3.7085999E-2;-9.9999997E-6;346.35999;633.44
30451;2723;30454;155.8829;-8709.2998;-56.028999;0.033239;-0.000008;426.54999;738.01001
30452;2909;30455;7.8037028;-2738.8;-4.7575999E-2;0.000028;0;386.38;634.39001
30453;3489;30456;148.0368;-7415.8999;-54.417;3.7184998E-2;-9.9999997E-6;348.79999;632.59998
30454;2713;30457;150.6234;-8782.7002;-53.724998;3.0820001E-2;-7.0000001E-6;441.19;756.96997
30455;3435;30458;145.64331;-7401.7002;-53.389999;3.6063001E-2;-9.9999997E-6;352.37;639.37
30456;3166;30459;135.2681;-6796.6001;-49.666;3.4549002E-2;-9.9999997E-6;338.45001;625.60999
30457;2336;30460;163.4666;-8772.2998;-59.188999;3.6249001E-2;-9.0000003E-6;413.32999;722.37
30458;3436;30461;145.17421;-7399;-53.188999;0.035845;-9.9999997E-6;353.07999;640.71997
30459;2048;30462;67.014503;-3828.6001;-23.715;1.8100999E-2;-6.0000002E-6;287.53;574.34998
30460;1707;30463;65.768303;-3559.3999;-23.483999;1.9007999E-2;-6.0000002E-6;268.82001;549.51001
30461;1244;30464;77.055099;-3426;-29.028999;0.028935;-0.000012;138.31;515
30462;2058;30465;67.843102;-3846.3999;-24.052999;1.8417001E-2;-6.0000002E-6;286.88;572.89001
30463;1715;30466;86.898605;-4185.2998;-31.964001;2.6343999E-2;-9.0000003E-6;269.29999;546.75
30464;2049;30467;67.014503;-3828.6001;-23.715;1.8100999E-2;-6.0000002E-6;287.53;574.34998
30465;1708;30468;67.459;-3592.8999;-24.183001;0.019708;-7.0000001E-6;267.47;546.41998
30466;2059;30469;67.843102;-3846.3999;-24.052999;1.8417001E-2;-6.0000002E-6;286.88;572.89001
30467;1716;30470;79.4767;-3942.8;-29.014999;2.3933999E-2;-0.000008;267.34;543.98999
30468;3777;30471;87.882202;-6311.6001;-29.92;1.5759001E-2;-3.0000001E-6;491.41;801
30469;930;30472;92.011101;-4456.7998;-33.803001;2.7482999E-2;-9.0000003E-6;289.92001;544.62
30470;823;30473;178.5416;-7633.8999;-67.489998;5.1709998E-2;-0.000016;323.60001;593.29999
30471;2472;30474;39.303104;-3511.1001;-12.325;8.0639999E-3;-0.000002;341.82999;619
30472;1056;30475;172.8994;-6940.5;-66.190002;5.5142999E-2;-1.8999999E-5;297.35999;544.90002
30473;1656;30476;73.151001;-3858.2;-26.27;0.020474;-7.0000001E-6;292.45001;578.88
30474;1149;30477;15.786603;-1825;-3.6918001;0.00296;-0.000001;263.14999;535.71002
30475;3135;30478;133.6429;-6871.3999;-48.867001;3.3399001E-2;-9.0000003E-6;345.17999;632.85999
30476;3890;30479;90.573807;-6477.1001;-30.908001;1.6294001E-2;-0.000004;497.37;782.37
30477;3858;30480;155.76401;-8251.7998;-56.693001;3.6155999E-2;-9.0000003E-6;377.82999;669.09003
30478;593;30481;110.3018;-4668.7002;-41.647999;3.6440998E-2;-0.000013;268.57999;528.59998
30479;4339;30482;209.43741;-11693;-75.528;4.2539001E-2;-9.9999997E-6;444.66;740.59003
30480;2159;30483;103.75121;-4653.2998;-39.236;0.035253;-0.000013;152.60001;563.66998
30481;4255;30484;199.2688;-11026;-71.983002;4.1405998E-2;-9.9999997E-6;432.73999;727.5
30482;1805;30485;87.1717;-3942.2;-32.805;0.030786;-0.000012;153.75;535.25
30483;4488;30486;228.2932;-12930;-82.092003;4.4592999E-2;-9.9999997E-6;465.51001;764.46002
30484;2811;30487;126.7199;-5961.8999;-47.493;3.8035002E-2;-0.000012;188.35001;613
30485;4416;30488;219.138;-12330;-78.905998;4.3602999E-2;-9.9999997E-6;455.59;752.90002
30486;2486;30489;102.81841;-4915.7002;-38.415001;0.032458;-0.000011;165.55;590.15002
30487;4181;30490;191.17;-10435;-69.227997;4.0786002E-2;-9.9999997E-6;420.01999;713.56
30488;1255;30491;100.3469;-5053.3999;-36.661999;2.7860001E-2;-9.0000003E-6;314.06;576.34003
30489;1407;30492;85.068901;-3517.8;-32.676998;3.4465998E-2;-0.000014;110.25;504.42999
30490;1207;30493;179.6277;-8039.6001;-67.331001;4.9134001E-2;-0.000015;341.97;614.09003
30491;1122;30494;89.650703;-4768.7002;-32.458;2.4251999E-2;-7.0000001E-6;255.00999;645
