ID;PROP_ID;COMP_ID;Poly5IdealGasCpA;Poly5IdealGasCpB;Poly5IdealGasCpC;Poly5IdealGasCpD;Poly5IdealGasCpE;Poly5IdealGasCpTmin;Poly5IdealGasCpTmax
37892;10862;37894;241.62741;3.2509291;-0.001363;0;0;200;980
37893;9745;37895;-15.025901;3.1057529;-0.001784;0;0;200;980
37894;7380;37896;7.7645388;0.91002101;-5.7799998E-4;0;0;200;980
37895;7038;37897;67.328354;0.41621101;0.000172;0;0;200;980
37896;13601;37898;-21.049244;2.5946479;-0.001467;0;0;200;980
37897;13646;37899;-27.425003;3.3611021;-0.001906;0;0;200;980
37898;13600;37900;-21.049244;2.5946479;-0.001467;0;0;200;980
37899;13486;37901;46.16909;1.749097;-6.7199999E-4;0;0;200;980
37900;18842;37902;47.26738;1.748341;-6.7199999E-4;0;0;200;980
37901;10712;37903;47.27306;1.748337;-6.7199999E-4;0;0;200;980
37902;9219;37904;-44.769192;2.364656;-1.3379999E-3;0;0;200;980
37903;9212;37905;-44.769192;2.364656;-1.3379999E-3;0;0;200;980
37904;9213;37906;-44.769192;2.364656;-1.3379999E-3;0;0;200;980
37905;18899;37907;-0.55010003;2.011709;-0.001203;0;0;200;980
37906;11104;37908;123.06815;0.98746598;7.8999998E-5;0;0;200;980
37907;9968;37909;32.56694;1.5594341;-7.3799997E-4;0;0;200;980
37908;11157;37910;36.138138;0.91873503;-9.6000003E-5;0;0;200;980
37909;5773;37911;22.130417;0.69119799;-0.000325;0;0;200;980
37910;7006;37912;-42.522121;1.021091;-6.2900002E-4;0;0;200;980
37911;18530;37913;-56.266323;0.96722299;-5.5300002E-4;0;0;200;980
37912;9625;37914;-49.981865;0.78898799;-5.6399999E-4;0;0;200;980
37913;8577;37915;-63.182167;0.88806099;-5.2399997E-4;0;0;200;980
37914;7858;37916;-48.963299;0.58401501;0.000267;-0.000001;0;298;1000
37915;10247;37917;-63.182167;0.88806099;-5.2399997E-4;0;0;200;980
37916;8579;37918;-63.182167;0.88806099;-5.2399997E-4;0;0;200;980
37917;18314;37919;-47.917389;0.87914997;-5.9200003E-4;0;0;200;980
37918;18316;37920;-43.241394;0.91654801;-5.2499998E-4;0;0;200;980
37919;18318;37921;-62.441063;0.844657;-6.6199998E-4;0;0;200;980
37920;18320;37922;-57.750729;0.88193399;-5.9499999E-4;0;0;200;980
37921;18595;37923;-63.182167;0.88806099;-5.2399997E-4;0;0;200;980
37922;11902;37924;-62.609573;0.91716099;-6.3899998E-4;0;0;200;980
37923;8800;37925;-119.66525;1.150524;-0.001061;0.000001;0;229.5;980
37924;9678;37926;-29.956944;1.221033;-1.2009999E-3;0.000001;0;200;980
37925;9819;37927;1.1832089;1.086241;-0.001007;0;0;200;980
37926;1212;37928;-10.914;0.27864;6.5599999E-4;-0.000001;0;298;1000
37927;1183;37929;-59.877998;0.73430997;-4.4199999E-4;0;0;298;1500
37928;18395;37930;-15.160758;0.81401098;-2.5099999E-4;0;0;200;980
37929;6303;37931;18.649879;1.9539649;-9.9500001E-4;0;0;200;980
37930;15305;37932;11.373421;0.872913;-7.5299997E-4;0;0;200;980
37931;15686;37933;1.763249;0.50314701;-3.2699999E-4;0;0;200;980
37932;8519;37934;-10.740492;0.66512698;-0.000379;0;0;200;980
37933;1885;37935;-20.73;0.87448001;-0.000596;0;0;273;1000
37934;9035;37936;5.15379;0.593247;-2.1699999E-4;0;0;200;980
37935;15300;37937;85.839745;1.070837;-0.00068;0;0;200;980
37936;13799;37938;82.77404;0.91898102;-5.8300002E-4;0;0;200;980
37937;10666;37939;82.113335;0.993747;-5.7600002E-4;0;0;200;980
37938;7318;37940;16.70722;0.50755101;-0.000348;0;0;200;980
37939;14864;37941;-28.409809;1.450827;-3.7600001E-4;0;0;200;980
37940;10370;37942;39.543037;0.54808903;-0.000208;0;0;200;980
37941;18766;37943;18.001438;0.400859;-0.000405;0;0;200;980
37942;18718;37944;35.662636;0.43025601;-4.7200001E-4;0;0;200;980
37943;19278;37945;16.724089;0.328715;-0.000264;0;0;200;1000
37944;18887;37946;9.7766495;0.26794001;-0.000191;0;0;200;980
37945;12722;37947;80.580482;0.91781902;-0.000527;0;0;200;980
37946;6796;37948;24.228058;0.32984799;-3.0300001E-4;0;0;200;980
37947;6817;37949;34.947521;0.391983;-0.00026;0;0;200;980
37948;12480;37950;23.875067;0.44496199;-0.00047;0;0;200;980
37949;13000;37951;35.464142;0.50158399;-0.000409;0;0;200;980
37950;7650;37952;-12321;-12321;-12321;-12321;-12321;-12321;-12321
37951;12490;37953;34.592598;0.264808;-0.000181;0;0;200;980
37952;12837;37954;-12321;-12321;-12321;-12321;-12321;-12321;-12321
37953;10701;37955;-12321;-12321;-12321;-12321;-12321;-12321;-12321
37954;19438;37956;19.46946;0.75848198;-3.8099999E-4;0;0;200;980
37955;19724;37957;20.266428;0.66267502;-3.2600001E-4;0;0;200;980
37956;18901;37958;21.063398;0.56686801;-0.000272;0;0;200;980
37957;18902;37959;20.266428;0.66267502;-3.2600001E-4;0;0;200;980
37958;18900;37960;29.781839;0.62704599;-0.000291;0;0;200;980
37959;18136;37961;42.623619;0.27825201;0.000012;0;0;200;980
37960;10034;37962;12.732539;0.77415901;-4.2900001E-4;0;0;200;980
37961;9798;37963;-12321;-12321;-12321;-12321;-12321;-12321;-12321
37962;7646;37964;-12321;-12321;-12321;-12321;-12321;-12321;-12321
37963;6278;37965;36.771378;0.43145701;-0.000187;0;0;200;980
37964;6701;37966;10.78524;0.29979599;-1.9399999E-4;0;0;200;980
37965;10980;37967;1.53687;0.94431901;-3.9500001E-4;0;0;200;980
37966;18878;37968;27.851049;1.4855061;-7.4500003E-4;0;0;200;980
37967;10382;37969;53.038788;0.592444;-1.7699999E-4;0;0;200;980
37968;11863;37970;60.960258;0.74842799;-2.5099999E-4;0;0;200;980
37969;12445;37971;86.09977;0.96941799;-3.0399999E-4;0;0;200;980
37970;12446;37972;86.896736;0.87361097;-2.5000001E-4;0;0;200;980
37971;8165;37973;5.9251618;0.69354397;-3.5399999E-4;0;0;200;980
37972;5714;37974;25.695148;0.24140801;-0.00011;0;0;200;980
37973;18758;37975;104.59208;0.40163299;9.0000001E-5;0;0;200;980
37974;12598;37976;19.615839;0.314495;-0.000228;0;0;200;980
37975;8947;37977;13.502476;0.74500799;-3.0000001E-4;0;0;200;980
37976;9034;37978;5.503736;0.69071901;-0.000302;0;0;200;980
37977;7703;37979;-13.602657;0.863657;-4.4999999E-4;0;0;200;980
37978;7166;37980;21.477777;0.141495;9.0000003E-6;0;0;298;1000
37979;11855;37981;65.543251;0.336285;0.000026;0;0;200;980
37980;8713;37982;66.340218;0.24047799;7.9999998E-5;0;0;200;980
37981;8843;37983;32.253262;0.176199;6.0000002E-6;0;0;200;980
37982;7306;37984;44.8195;0.104123;-3.4000001E-5;0;0;200;980
37983;6699;37985;21.667234;0.25904101;-2.9699999E-4;0;0;200;1000
37984;6763;37986;23.248005;0.331361;-4.8399999E-4;0;0;200;1000
37985;12021;37987;40.007919;0.15390401;-1.9000001E-4;0;0;200;980
37986;7821;37988;73.689392;0.030438;8.8000001E-5;0;0;200;980
37987;19204;37989;66.523399;0.13700999;0.000121;0;0;200;980
37988;19109;37990;66.523399;0.13700999;0.000121;0;0;200;980
37989;18923;37991;13.935665;0.28750101;-0.000348;0;0;200;1000
37990;19263;37992;20.133083;0.24080101;-0.000245;0;0;200;1000
37991;19206;37993;61.234409;0.154587;0.000102;0;0;200;980
37992;19205;37994;61.234409;0.154587;0.000102;0;0;200;980
37993;9125;37995;24.886959;0.136374;0.000011;0;0;200;1000
37994;9124;37996;18.243643;0.160833;-2.3000001E-5;0;0;200;1000
37995;7165;37997;21.17746;0.120646;-0.000002;0;0;200;980
37996;6233;37998;28.497419;0.438344;-0.000121;0;0;200;980
37997;13149;37999;39.299171;0.15446299;0.000028;0;0;200;980
37998;7769;38000;-11.9478;0.57120198;-0.000113;0;0;200;980
37999;7760;38001;4.4307742;0.32304499;-0.000031;0;0;200;980
38000;10467;38002;-1.3821549;0.52252603;-0.000126;0;0;200;980
38001;8102;38003;13.384593;0.26183099;-0.000011;0;0;200;980
38002;14647;38004;14.016349;1.103181;-5.3600001E-4;0;0;200;980
38003;11812;38005;57.392769;0.39718801;-4.8000002E-5;0;0;200;980
38004;19151;38006;17.204229;0.71995401;-0.000317;0;0;200;980
38005;6820;38007;40.568329;0.43919301;-3.3800001E-4;0;0;200;980
38006;19150;38008;17.204229;0.71995401;-0.000317;0;0;200;980
38007;16542;38009;45.944038;0.325932;-0.00013;0;0;200;980
38008;16799;38010;-20.327995;1.06122;-4.7299999E-4;0;0;200;980
38009;13439;38011;50.328209;0.438687;-7.6999997E-5;0;0;200;980
38010;16800;38012;-17.145594;1.372088;-5.0600001E-4;0;0;200;980
38011;7557;38013;48.503872;0.311396;0.000054;0;0;200;980
38012;10603;38014;37.346291;1.6526901;-7.1400002E-4;0;0;200;980
38013;6282;38015;37.346291;1.6526901;-7.1400002E-4;0;0;200;980
38014;9909;38016;34.447006;0.57165402;-2.4199999E-4;0;0;200;980
38015;15702;38017;14.813319;1.007374;-0.000481;0;0;200;980
38016;14648;38018;14.016349;1.103181;-5.3600001E-4;0;0;200;980
38017;19313;38019;18.0012;0.624147;-2.6199999E-4;0;0;200;980
38018;18865;38020;18.0012;0.624147;-2.6199999E-4;0;0;200;980
38019;14184;38021;16.407259;0.81576002;-0.000371;0;0;200;980
38020;15664;38022;14.016349;1.103181;-5.3600001E-4;0;0;200;980
38021;15661;38023;14.813319;1.007374;-0.000481;0;0;200;980
38022;13444;38024;30.027628;0.583718;-0.000244;0;0;200;980
38023;14649;38025;14.016349;1.103181;-5.3600001E-4;0;0;200;980
38024;11380;38026;47.303928;0.25529799;-0.000028;0;0;200;980
38025;13622;38027;1.327829;1.977847;-0.001045;0;0;200;980
38026;16792;38028;-3.4539909;2.5526869;-0.001374;0;0;200;980
38027;16789;38029;1.327829;1.977847;-0.001045;0;0;200;980
38028;12874;38030;14.513878;0.91191;-4.4100001E-4;0;0;200;980
38029;7320;38031;26.523527;0.69792002;-3.2200001E-4;0;0;200;980
38030;9842;38032;16.904787;0.62448901;-2.7600001E-4;0;0;200;980
38031;15436;38033;-10.530261;1.186844;-6.2300003E-4;0;0;200;980
38032;15347;38034;1.3760591;0.86379498;-4.2299999E-4;0;0;200;980
38033;18410;38035;10.197829;1.033033;-5.2399997E-4;0;0;200;980
38034;12163;38036;5.6400599;1.449802;-7.4599998E-4;0;0;200;980
38035;15493;38037;53.731346;0.64780301;-2.6999999E-4;0;0;200;980
38036;5840;38038;14.327028;0.67151201;-0.000268;0;0;200;980
38037;7334;38039;28.611557;0.55831599;-0.000279;0;0;200;980
38038;7058;38040;24.192179;0.57037902;-2.8099999E-4;0;0;200;980
38039;7065;38041;24.989149;0.47457299;-0.000226;0;0;200;980
38040;15114;38042;38.42189;0.76173598;-2.7700001E-4;0;0;200;980
38041;16773;38043;3.71874;1.6904269;-8.8100001E-4;0;0;200;980
38042;9525;38044;8.5005598;1.115587;-5.5200001E-4;0;0;200;980
38043;16386;38045;6.1096501;1.403007;-7.1599998E-4;0;0;200;980
38044;16200;38046;6.90662;1.3072;-6.6199998E-4;0;0;200;980
38045;7388;38047;29.318899;0.56558001;-2.9200001E-4;0;0;200;980
38046;7066;38048;19.700159;0.492149;-2.4600001E-4;0;0;200;980
38047;7375;38049;22.104149;0.709984;-3.2299999E-4;0;0;200;980
38048;9524;38050;11.688439;0.73236001;-0.000333;0;0;200;980
38049;16198;38051;6.90662;1.3072;-6.6199998E-4;0;0;200;980
38050;13500;38052;15.610289;0.91156697;-4.2600001E-4;0;0;200;980
38051;16065;38053;7.703589;1.211393;-6.0700002E-4;0;0;200;980
38052;12380;38054;8.5005598;1.115587;-5.5200001E-4;0;0;200;980
38053;13267;38055;10.89147;0.82816601;-3.8700001E-4;0;0;200;980
38054;16771;38056;3.71874;1.6904269;-8.8100001E-4;0;0;200;980
38055;7548;38057;33.595402;0.54171801;-0.000112;0;0;200;980
38056;13969;38058;3.71874;1.6904269;-8.8100001E-4;0;0;200;980
38057;8583;38059;46.909931;0.50300997;-5.6000001E-5;0;0;200;980
38058;16775;38060;3.71874;1.6904269;-8.8100001E-4;0;0;200;980
38059;6329;38061;16.608021;0.63953602;-0.000245;0;0;200;980
38060;6262;38062;29.26421;0.39672899;-0.000161;0;0;200;980
38061;10938;38063;35.832977;0.63419598;-0.000163;0;0;200;980
38062;15509;38064;13.716908;1.0077159;-4.9499999E-4;0;0;200;980
38063;7387;38065;22.901119;0.61417699;-2.6900001E-4;0;0;200;980
38064;5839;38066;8.3062735;0.70059401;-2.7399999E-4;0;0;200;980
38065;18755;38067;18.0012;0.624147;-2.6199999E-4;0;0;200;980
38066;10971;38068;12.48541;0.63655299;-2.7799999E-4;0;0;200;980
38067;16423;38069;6.1096501;1.403007;-7.1599998E-4;0;0;200;980
38068;12767;38070;10.89147;0.82816601;-3.8700001E-4;0;0;200;980
38069;9277;38071;8.5005598;1.115587;-5.5200001E-4;0;0;200;980
38070;15269;38072;1.327829;1.977847;-0.001045;0;0;200;980
38071;12725;38073;9.2975292;1.01978;-0.000497;0;0;200;980
38072;16770;38074;3.71874;1.6904269;-8.8100001E-4;0;0;200;980
38073;13106;38075;11.688439;0.73236001;-0.000333;0;0;200;980
38074;13126;38076;30.027628;0.583718;-0.000244;0;0;200;980
38075;15677;38077;10.828469;1.486407;-7.5499999E-4;0;0;200;980
38076;16774;38078;3.71874;1.6904269;-8.8100001E-4;0;0;200;980
38077;6337;38079;-11.597354;0.96934098;-4.7599999E-4;0;0;200;980
38078;18409;38080;82.775566;0.36561701;0.00012;0;0;200;980
38079;18408;38081;31.8034;0.61998701;-0.000237;0;0;200;980
38080;16199;38082;6.90662;1.3072;-6.6199998E-4;0;0;200;980
38081;11645;38083;10.0945;0.92397302;-4.4199999E-4;0;0;200;980
38082;16772;38084;3.71874;1.6904269;-8.8100001E-4;0;0;200;980
38083;15784;38085;32.745766;0.87665802;-0.000351;0;0;200;980
38084;15513;38086;4.2014971;1.043345;-5.3100003E-4;0;0;200;980
38085;10350;38087;16.107817;0.72029603;-3.3099999E-4;0;0;200;980
38086;16843;38088;28.146408;0.71890903;-0.000432;0;0;200;980
38087;10734;38089;1.3760591;0.86379498;-4.2299999E-4;0;0;200;980
38088;14179;38090;4.2014971;1.043345;-5.3100003E-4;0;0;200;980
38089;15514;38091;-0.21788099;1.055409;-5.3299998E-4;0;0;200;980
38090;16004;38092;32.417252;0.69849497;-0.000143;0;0;200;980
38091;7084;38093;34.504559;0.43894401;-1.9000001E-4;0;0;200;980
38092;10962;38094;18.903189;0.58795601;-3.0099999E-4;0;0;200;980
38093;16842;38095;46.65049;0.51707602;-0.000176;0;0;200;980
38094;16412;38096;42.691048;2.090662;-9.2999998E-4;0;0;200;980
38095;16398;38097;-1.860051;2.361074;-0.001264;0;0;200;980
38096;18414;38098;62.763939;0.58704901;-5.6000001E-5;0;0;200;980
38097;18411;38099;61.169998;0.77866203;-0.000166;0;0;200;980
38098;18415;38100;73.478279;0.408914;-0.000054;0;0;200;980
38099;11019;38101;16.608021;0.63953602;-0.000245;0;0;200;980
38100;10378;38102;20.789549;0.57547402;-0.000249;0;0;200;980
38101;7558;38103;31.101931;0.444038;-0.000158;0;0;200;980
38102;11072;38104;35.832977;0.63419598;-0.000163;0;0;200;980
38103;7634;38105;18.0012;0.624147;-2.6199999E-4;0;0;200;980
38104;13192;38106;10.89147;0.82816601;-3.8700001E-4;0;0;200;980
38105;14464;38107;8.5005598;1.115587;-5.5200001E-4;0;0;200;980
38106;13868;38108;1.327829;1.977847;-0.001045;0;0;200;980
38107;19086;38109;17.204229;0.71995401;-0.000317;0;0;200;980
38108;16415;38110;-3.4539909;2.5526869;-0.001374;0;0;200;980
38109;14465;38111;6.90662;1.3072;-6.6199998E-4;0;0;200;980
38110;16680;38112;47.706902;0.40720299;-0.000001;0;0;200;980
38111;6724;38113;41.351131;0.58659399;-3.1800001E-4;0;0;200;980
38112;15744;38114;-9.7962914;1.7492779;-9.3600003E-4;0;0;200;980
38113;15080;38115;-1.811821;1.247022;-0.000642;0;0;200;980
38114;5959;38116;14.327028;0.67151201;-0.000268;0;0;200;980
38115;9518;38117;33.707588;0.534751;-0.000245;0;0;200;980
38116;15438;38118;8.5005598;1.115587;-5.5200001E-4;0;0;200;980
38117;6344;38119;16.608021;0.63953602;-0.000245;0;0;200;980
38118;5963;38120;35.832977;0.63419598;-0.000163;0;0;200;980
38119;5958;38121;8.3062735;0.70059401;-2.7399999E-4;0;0;200;980
38120;16784;38122;10.0945;0.92397302;-4.4199999E-4;0;0;200;980
38121;8595;38123;10.89147;0.82816601;-3.8700001E-4;0;0;200;980
38122;14351;38124;8.5005598;1.115587;-5.5200001E-4;0;0;200;980
38123;13952;38125;1.327829;1.977847;-0.001045;0;0;200;980
38124;16787;38126;4.5157089;1.59462;-0.000826;0;0;200;980
38125;8608;38127;7.3554921;0.59773499;-2.5000001E-4;0;0;200;980
38126;13956;38128;34.028915;0.65965998;-2.6900001E-4;0;0;200;980
38127;16066;38129;7.703589;1.211393;-6.0700002E-4;0;0;200;980
38128;16681;38130;30.903101;0.60673398;-2.1100001E-4;0;0;200;980
38129;16205;38131;-12.124201;1.378458;-7.3299999E-4;0;0;200;980
38130;14352;38132;7.703589;1.211393;-6.0700002E-4;0;0;200;980
38131;15181;38133;8.5005598;1.115587;-5.5200001E-4;0;0;200;980
38132;12648;38134;9.2975292;1.01978;-0.000497;0;0;200;980
38133;8409;38135;88.758453;1.2652479;-2.3200001E-4;0;0;200;980
38134;9583;38136;19.304979;0.511648;-2.1699999E-4;0;0;200;980
38135;16020;38137;23.072989;0.60340297;-2.8099999E-4;0;0;200;980
38136;16021;38138;10.952929;0.70933402;-3.2600001E-4;0;0;200;980
38137;7280;38139;20.46834;0.673706;-0.00029;0;0;200;980
38138;16022;38140;18.874399;0.86531901;-3.9999999E-4;0;0;200;980
38139;6159;38141;22.859249;0.38628501;-0.000126;0;0;200;980
38140;5956;38142;9.1268225;0.81556499;-3.7699999E-4;0;0;200;980
38141;9535;38143;-23.594786;0.970213;-5.6000001E-4;0;0;200;980
38142;6157;38144;35.301529;0.343137;-0.000136;0;0;200;980
38143;6158;38145;30.012539;0.36071399;-0.000155;0;0;200;980
38144;5766;38146;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38145;9654;38147;-0.43416899;0.70302403;-0.000159;0;0;200;980
38146;8358;38148;-12.031987;0.73466301;-0.000245;0;0;200;980
38147;10133;38149;15.85874;0.45564499;-7.9999998E-5;0;0;200;980
38148;6253;38150;18.01597;1.079958;-5.1599997E-4;0;0;200;980
38149;7067;38151;26.117939;0.44355199;-2.6900001E-4;0;0;200;980
38150;15852;38152;24.929588;0.889534;-4.3099999E-4;0;0;200;980
38151;14292;38153;162.68881;1.067311;0.000272;0;0;200;980
38152;10538;38154;8.4523296;2.2296381;-0.001174;0;0;200;980
38153;11798;38155;10.046269;2.0380249;-0.001064;0;0;200;980
38154;14291;38156;138.57668;1.069419;0.000141;0;0;200;980
38155;6874;38157;29.59992;0.24446;-5.8000001E-5;0;0;200;980
38156;11344;38158;12.43718;1.750605;-8.9999998E-4;0;0;200;980
38157;6177;38159;20.406879;0.79253799;-0.000352;0;0;200;980
38158;8911;38160;25.922668;0.780132;-0.000336;0;0;200;980
38159;12628;38161;5.2644501;2.612865;-0.001393;0;0;200;980
38160;7651;38162;13.23415;1.654798;-8.4499997E-4;0;0;200;980
38161;6393;38163;21.20385;0.69673097;-2.9699999E-4;0;0;200;980
38162;16662;38164;16.55237;1.902048;-1.0310001E-3;0;0;200;980
38163;7556;38165;29.557129;0.39935899;-2.6199999E-4;0;0;200;980
38164;7126;38166;63.052372;1.458969;-4.7299999E-4;0;0;200;980
38165;7627;38167;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38166;17161;38168;51.92215;0.24707399;0.000033;0;0;200;980
38167;7455;38169;7.3554921;0.59773499;-2.5000001E-4;0;0;200;980
38168;6244;38170;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38169;7598;38171;30.3358;0.41619399;-0.000161;0;0;200;980
38170;11797;38172;10.84324;1.9422179;-0.00101;0;0;200;980
38171;6386;38173;18.812941;0.98415101;-4.6099999E-4;0;0;200;980
38172;11640;38174;24.32873;0.97174501;-4.4500001E-4;0;0;200;980
38173;19004;38175;3.6705101;2.8044779;-0.001503;0;0;200;980
38174;6281;38176;11.640209;1.846411;-0.000955;0;0;200;980
38175;6178;38177;19.609909;0.88834399;-4.0700001E-4;0;0;200;980
38176;8098;38178;25.1257;0.875938;-3.9100001E-4;0;0;200;980
38177;5768;38179;103.4179;0.60440499;-3.7999998E-5;0;0;200;980
38178;6366;38180;73.062042;0.49128601;-3.9999999E-5;0;0;200;980
38179;11877;38181;-2.801631;0.92782301;-4.1899999E-4;0;0;200;980
38180;12627;38182;6.061419;2.5170579;-1.3379999E-3;0;0;200;980
38181;13171;38183;14.031119;1.558991;-7.9000002E-4;0;0;200;980
38182;12150;38184;41.771561;0.482041;-0.000306;0;0;200;980
38183;7087;38185;22.00082;0.60092402;-2.4199999E-4;0;0;200;980
38184;11765;38186;27.516609;0.58851802;-0.000226;0;0;200;980
38185;6098;38187;-0.48930901;0.74211001;-3.3099999E-4;0;0;200;980
38186;9316;38188;7.3554921;0.59773499;-2.5000001E-4;0;0;200;980
38187;7555;38189;35.673988;0.321401;-0.000121;0;0;200;980
38188;12698;38190;40.340008;0.45228201;-1.5399999E-4;0;0;200;980
38189;15831;38191;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38190;7484;38192;34.010471;0.386935;-1.2300001E-4;0;0;200;980
38191;12331;38193;6.8583889;2.421252;-0.001284;0;0;200;980
38192;6397;38194;14.82809;1.463185;-7.3600002E-4;0;0;200;980
38193;18968;38195;20.34388;1.450779;-0.000719;0;0;200;980
38194;7117;38196;40.38221;0.20495801;-0.000055;0;0;200;980
38195;6118;38197;24.418392;0.644207;-0.000145;0;0;200;980
38196;7020;38198;36.158127;0.478699;-3.4500001E-4;0;0;200;980
38197;11799;38199;7.6553602;2.3254449;-0.001229;0;0;200;980
38198;12577;38200;15.62506;1.367378;-0.000681;0;0;200;980
38199;7628;38201;17.219;1.175764;-5.7099998E-4;0;0;200;980
38200;11191;38202;-19.039074;0.70786703;-1.5199999E-4;0;0;200;980
38201;11195;38203;-15.75349;0.75148201;-9.7999997E-5;0;0;200;980
38202;18666;38204;25.508369;0.65887398;-0.000287;0;0;200;980
38203;12251;38205;31.038929;1.1022789;-5.2599999E-4;0;0;200;980
38204;6272;38206;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38205;5711;38207;-3.0371001;1.406237;-0.001015;0;0;200;980
38206;8588;38208;23.117458;0.94629401;-4.5200001E-4;0;0;200;980
38207;6394;38209;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38208;18756;38210;7.6641889;0.31540501;-0.000159;0;0;200;980
38209;15118;38211;-78.295769;1.775665;-4.4199999E-4;0;0;200;980
38210;8549;38212;-3.7872529;0.41831699;-1.2500001E-4;0;0;200;980
38211;8222;38213;-4.651001;0.53895599;-0.000087;0;0;200;980
38212;9037;38214;-5.904295;0.48618799;-0.000122;0;0;200;980
38213;11830;38215;11.678555;0.291224;-7.0000001E-6;0;0;200;980
38214;7339;38216;1.88904;0.610237;-0.000416;0;0;200;980
38215;15601;38217;-33.436871;1.012562;-5.8400002E-4;0;0;200;980
38216;15615;38218;-20.466702;0.90704501;-5.3000002E-4;0;0;200;980
38217;16320;38219;-23.023733;0.99021;-5.7500001E-4;0;0;200;980
38218;7309;38220;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38219;7580;38221;17.282928;0.388836;-0.000205;0;0;200;980
38220;10992;38222;33.40604;0.128728;-0.00013;0;0;200;980
38221;8117;38223;-9.5712795;0.57331997;-1.8800001E-4;0;0;200;980
38222;8108;38224;-10.826519;0.52056998;-0.000223;0;0;200;980
38223;18531;38225;-56.266323;0.96722299;-5.5300002E-4;0;0;200;980
38224;9626;38226;-49.981865;0.78898799;-5.6399999E-4;0;0;200;980
38225;8576;38227;-63.182167;0.88806099;-5.2399997E-4;0;0;200;980
38226;8018;38228;-52.293518;0.60901302;0.000208;-0.000001;0;298;1000
38227;10248;38229;-63.182167;0.88806099;-5.2399997E-4;0;0;200;980
38228;8578;38230;-63.182167;0.88806099;-5.2399997E-4;0;0;200;980
38229;18313;38231;-47.917389;0.87914997;-5.9200003E-4;0;0;200;980
38230;18315;38232;-43.241394;0.91654801;-5.2499998E-4;0;0;200;980
38231;18317;38233;-62.441063;0.844657;-6.6199998E-4;0;0;200;980
38232;18319;38234;-57.750729;0.88193399;-5.9499999E-4;0;0;200;980
38233;18596;38235;-63.182167;0.88806099;-5.2399997E-4;0;0;200;980
38234;7035;38236;-12.385093;0.918024;-3.5300001E-4;0;0;200;980
38235;11630;38237;-126.98122;1.585228;-9.5399999E-4;0;0;200;980
38236;10498;38238;-90.345543;1.229732;-6.5100001E-4;0;0;200;980
38237;11099;38239;12.85494;0.110608;-7.1000002E-5;0;0;220;980
38238;18707;38240;24.418779;0.227512;-0.000166;0;0;200;980
38239;18827;38241;23.20919;0.207064;-0.000124;0;0;200;980
38240;6726;38242;-21.570488;0.442927;0.00021;-0.000001;0;298;1000
38241;8505;38243;36.584141;0.162324;-0.000195;0;0;200;1000
38242;18832;38244;19.526541;0.182495;-9.8999997E-5;0;0;200;980
38243;9399;38245;20.461491;0.114768;-0.000087;0;0;200;980
38244;12596;38246;41.07859;0.57119501;-4.1199999E-4;0;0;200;980
38245;18822;38247;46.739849;0.232784;-3.9299999E-4;0;0;200;1000
38246;8852;38248;21.915411;0.43850699;-3.2799999E-4;0;0;200;980
38247;19420;38249;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38248;5743;38250;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38249;8848;38251;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38250;8506;38252;20.323511;8.6687997E-2;-0.000044;0;0;200;980
38251;11000;38253;45.338573;0.59333903;-9.2000002E-5;0;0;200;980
38252;7840;38254;63.739578;5.1332001E-2;0.00012;0;0;200;980
38253;19336;38255;3.170691;0.42388499;-9.7999997E-5;0;0;200;980
38254;19335;38256;3.170691;0.42388499;-9.7999997E-5;0;0;200;980
38255;6574;38257;-18.477425;0.31527501;-0.000203;0;0;298;1000
38256;10241;38258;11.160402;0.363359;-0.000174;0;0;200;980
38257;7547;38259;9.4847746;0.54381502;-0.000244;0;0;200;980
38258;7138;38260;-16.793217;0.86615598;-5.3600001E-4;0;0;200;980
38259;7083;38261;18.086815;0.45976701;-0.000174;0;0;200;980
38260;5626;38262;21.636;-0.00133;0.000001;0;0;298;6000
38261;5642;38263;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38262;19831;38264;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38263;19817;38265;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38264;19818;38266;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38265;5627;38267;20.719999;0.000053;0;0;0;298;6000
38266;19823;38268;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38267;19822;38269;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38268;19825;38270;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38269;19826;38271;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38270;19824;38272;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38271;19847;38273;-12321;-12321;-12321;-12321;-12321;-12321;-12321
38272;19821;38274;-12321;-12321;-12321;-12321;-12321;-12321;-12321
