ID;PROP_ID;COMP_ID;RackettLiquidDensityA;RackettLiquidDensityB;RackettLiquidDensityN;RackettLiquidDensityTc;RackettLiquidDensityTmin;RackettLiquidDensityTmax
39288;3133;39291;231.42999;0.24999;0.28571001;638.76001;247.57001;638.76001
39289;4212;39292;255.42999;0.24601001;0.30840001;764;268;764
39290;11086;39293;259.85098;0.25244999;0.279452;659;110;659
39291;606;39294;228.27;0.27239999;0.2863;425.17999;134.86;425.17999
39292;2809;39295;232.75999;0.25240001;0.28569999;618.45001;243.49001;618.45001
39293;3133;39296;231.42999;0.24999;0.28571001;638.76001;247.57001;638.76001
39294;3394;39297;234.03;0.25183001;0.28960001;658.20001;263.57001;658.20001
39295;3856;39298;237.67;0.25040001;0.31200001;675.79999;267.76001;675.79999
39296;4000;39299;235.56;0.25588;0.27348;692.40002;279.01001;692.40002
39297;4103;39300;241.37;0.25375;0.31579;706.79999;283.10999;706.79999
39298;4179;39301;243.48;0.25442001;0.3238;720.59998;291.34;720.59998
39299;4253;39302;239.53;0.25316;0.30520001;733.37;295.13;733.37
39300;4337;39303;238.37;0.25762999;0.27399999;745.26001;301.32999;745.26001
39301;4414;39304;237.77;0.25012001;0.30649999;755.92999;305.32999;755.92999
39302;4486;39305;206.56874;0.213634;0.285714;764.37677;298.14999;764.37677
39303;4538;39306;204.97444;0.21173701;0.285714;775.20996;298.14999;775.20996
39304;4567;39307;203.43893;0.209934;0.285714;785.56378;298.14999;785.56378
39305;4592;39308;201.95859;0.208216;0.285714;795.48279;298.14999;795.48279
39306;4618;39309;200.53059;0.20657501;0.285714;805.00189;298.14999;805.00189
39307;4642;39310;199.15221;0.205006;0.285714;814.1521;298.14999;814.1521
39308;4665;39311;197.82085;0.203503;0.285714;822.96082;298.14999;822.96082
39309;4688;39312;196.53404;0.202061;0.285714;831.45251;298.14999;831.45251
39310;4712;39313;195.28949;0.20067599;0.285714;839.64911;298.14999;839.64911
39311;4732;39314;194.08499;0.19934399;0.285714;847.57043;298.14999;847.57043
39312;4751;39315;192.91852;0.198062;0.285714;855.23431;298.14999;855.23431
39313;5598;39316;191.78812;0.196825;0.285714;862.6568;298.14999;862.6568
39314;4791;39317;190.692;0.195632;0.285714;869.8526;298.14999;869.8526
39315;5599;39318;189.62846;0.194479;0.285714;876.83508;298.14999;876.83508
39316;5600;39319;188.59593;0.19336499;0.285714;883.61652;298.14999;883.61652
39317;5601;39320;187.59291;0.192287;0.285714;890.20801;298.14999;890.20801
39318;5602;39321;186.61801;0.19124199;0.285714;896.62;298.14999;896.62
39319;5603;39322;185.66992;0.19023;0.285714;902.86182;298.14999;902.86182
39320;5604;39323;184.74741;0.189248;0.285714;908.94226;298.14999;908.94226
39321;5605;39324;183.84933;0.18829501;0.285714;914.86945;298.14999;914.86945
39322;606;39325;228.27;0.27239999;0.2863;425.17999;134.86;425.17999
39323;5606;39326;182.97459;0.187369;0.285714;920.65088;298.14999;920.65088
39324;1001;39327;231.42999;0.26923001;0.28215;469.64999;143.42;469.64999
39325;1403;39328;232.42;0.26499999;0.27810001;507.42999;177.84;507.42999
39326;1803;39329;232.37;0.26019999;0.2791;540.26001;182.57001;540.26001
39327;2157;39330;228.07001;0.25476;0.2694;568.83002;216.38;568.83002
39328;2484;39331;233.64;0.25556001;0.28571001;595.65002;219.63;595.65002
39329;2809;39332;232.75999;0.25240001;0.28569999;618.45001;243.49001;618.45001
39330;4567;39333;203.43893;0.209934;0.285714;785.56378;298.14999;785.56378
39331;3394;39334;234.03;0.25183001;0.28960001;658.20001;263.57001;658.20001
39332;4791;39335;190.692;0.195632;0.285714;869.8526;298.14999;869.8526
39333;4486;39336;206.56874;0.213634;0.285714;764.37677;298.14999;764.37677
39334;4538;39337;204.97444;0.21173701;0.285714;775.20996;298.14999;775.20996
39335;5598;39338;191.78812;0.196825;0.285714;862.6568;298.14999;862.6568
39336;4688;39339;196.53404;0.202061;0.285714;831.45251;298.14999;831.45251
39337;4253;39340;239.53;0.25316;0.30520001;733.37;295.13;733.37
39338;1803;39341;232.37;0.26019999;0.2791;540.26001;182.57001;540.26001
39339;5603;39342;185.66992;0.19023;0.285714;902.86182;298.14999;902.86182
39340;4665;39343;197.82085;0.203503;0.285714;822.96082;298.14999;822.96082
39341;4179;39344;243.48;0.25442001;0.3238;720.59998;291.34;720.59998
39342;1403;39345;232.42;0.26499999;0.27810001;507.42999;177.84;507.42999
39343;5602;39346;186.61801;0.19124199;0.285714;896.62;298.14999;896.62
39344;4732;39347;194.08499;0.19934399;0.285714;847.57043;298.14999;847.57043
39345;4414;39348;237.77;0.25012001;0.30649999;755.92999;305.32999;755.92999
39346;2484;39349;233.64;0.25556001;0.28571001;595.65002;219.63;595.65002
39347;5605;39350;183.84933;0.18829501;0.285714;914.86945;298.14999;914.86945
39348;4712;39351;195.28949;0.20067599;0.285714;839.64911;298.14999;839.64911
39349;4337;39352;238.37;0.25762999;0.27399999;745.26001;301.32999;745.26001
39350;2157;39353;228.07001;0.25476;0.2694;568.83002;216.38;568.83002
39351;5604;39354;184.74741;0.189248;0.285714;908.94226;298.14999;908.94226
39352;4642;39355;199.15221;0.205006;0.285714;814.1521;298.14999;814.1521
39353;4103;39356;241.37;0.25375;0.31579;706.79999;283.10999;706.79999
39354;1001;39357;231.42999;0.26923001;0.28215;469.64999;143.42;469.64999
39355;5601;39358;187.59291;0.192287;0.285714;890.20801;298.14999;890.20801
39356;5606;39359;182.97459;0.187369;0.285714;920.65088;298.14999;920.65088
39357;4618;39360;200.53059;0.20657501;0.285714;805.00189;298.14999;805.00189
39358;4000;39361;235.56;0.25588;0.27348;692.40002;279.01001;692.40002
39359;5600;39362;188.59593;0.19336499;0.285714;883.61652;298.14999;883.61652
39360;4751;39363;192.91852;0.198062;0.285714;855.23431;298.14999;855.23431
39361;4592;39364;201.95859;0.208216;0.285714;795.48279;298.14999;795.48279
39362;3856;39365;237.67;0.25040001;0.31200001;675.79999;267.76001;675.79999
39363;5599;39366;189.62846;0.194479;0.285714;876.83508;298.14999;876.83508
39364;3133;39367;231.42999;0.24999;0.28571001;638.76001;247.57001;638.76001
39365;19750;39368;308.47296;0.237883;0.26649499;994;110;994
39366;19751;39369;310.64111;0.23543701;0.26491901;987;110;987
39367;19752;39370;308.58438;0.23721699;0.26599801;993;110;993
39368;19505;39371;313.10669;0.235872;0.26906499;979;110;979
39369;19749;39372;316.83377;0.237644;0.26642501;980;110;980
39370;13683;39373;294.53217;0.25061399;0.28532901;945;110;945
39371;13503;39374;286.70322;0.258975;0.28871199;993;110;993
39372;13531;39375;286.12524;0.25860399;0.288699;970;110;970
39373;13630;39376;-12321;-12321;-12321;-12321;-12321;-12321
39374;15037;39377;470.87482;0.246609;0.27489701;912;110;912
39375;14459;39378;289.74567;0.255683;0.28150901;713;110;713
39376;19311;39379;292.70401;0.242137;0.271236;703;110;703
39377;10291;39380;292.70401;0.24053501;0.27015099;701;110;701
39378;19342;39381;292.70401;0.240327;0.26977;699;110;699
39379;19073;39382;292.70401;0.239669;0.26926601;698;110;698
39380;19272;39383;292.70401;0.239669;0.26926601;698;110;698
39381;14458;39384;289.74567;0.256511;0.28449801;723;110;723
39382;19046;39385;292.70401;0.25261101;0.286037;711;100;711
39383;19047;39386;292.70401;0.25261101;0.286037;711;100;711
39384;14062;39387;274.27579;0.252139;0.282334;779;110;779
39385;8968;39388;387.6767;0.250673;0.28406;810;100;810
39386;12697;39389;292.7207;0.25637701;0.28415099;732;110;732
39387;9402;39390;300.75699;0.25645301;0.284049;730;110;730
39388;10019;39391;296.30975;0.24909499;0.27467301;654;110;654
39389;13668;39392;435.69394;0.2471;0.28475699;863;100;863
39390;13691;39393;278.06821;0.25962901;0.28753701;764;110;764
39391;14146;39394;296.60043;0.24012201;0.26642799;819;110;819
39392;5828;39395;334.35901;0.24083801;0.26670399;814;110;814
39393;13607;39396;-12321;-12321;-12321;-12321;-12321;-12321
39394;9560;39397;289.24734;0.235011;0.27142;806;110;806
39395;13904;39398;291.9617;0.25014299;0.28449401;783;100;783
39396;14325;39399;262.57584;0.24574;0.277217;882;110;882
39397;9559;39400;290.07324;0.249955;0.286046;807;100;807
39398;16129;39401;318.02603;0.24506401;0.273148;899;369.10001;899
39399;10690;39402;271.1684;0.258443;0.287738;754;110;754
39400;14083;39403;264.79858;0.25054699;0.28206399;858;110;858
39401;14125;39404;273.15097;0.25334901;0.286569;832;110;832
39402;14108;39405;267.17563;0.248557;0.27925801;819;110;819
39403;19234;39406;280.65314;0.23996601;0.269104;790;110;790
39404;9513;39407;281.08777;0.26115;0.28744799;697;110;697
39405;10744;39408;282.86697;0.26038301;0.287651;695;110;695
39406;8440;39409;307.5032;0.25503701;0.28556401;764;100;764
39407;9102;39410;492.29193;0.241217;0.27145001;944;110;944
39408;6516;39411;407.03024;0.24907701;0.28614599;922;390;922
39409;12370;39412;338.1795;0.25199199;0.286093;824;321.32001;824
39410;13579;39413;263.90433;0.24930599;0.28061101;829;110;829
39411;19966;39414;152.72868;0.15638401;0.285714;1131.7249;298.14999;1131.7249
39412;19924;39415;182.12291;0.18647;0.285714;926.28857;298.14999;926.28857
39413;10862;39416;181.29187;0.18559501;0.285714;931.79883;298.14999;931.79883
39414;10863;39417;180.48128;0.184743;0.285714;937.18274;298.14999;937.18274
39415;10864;39418;179.69029;0.18391401;0.285714;942.44598;298.14999;942.44598
39416;19925;39419;178.91812;0.18310601;0.285714;947.59387;298.14999;947.59387
39417;10865;39420;178.16399;0.182319;0.285714;952.63116;298.14999;952.63116
39418;19926;39421;177.42717;0.18155099;0.285714;957.56262;298.14999;957.56262
39419;10866;39422;176.70702;0.180801;0.285714;962.39252;298.14999;962.39252
39420;19927;39423;176.00287;0.18007;0.285714;967.125;298.14999;967.125
39421;10743;39424;175.31412;0.17935599;0.285714;971.76379;298.14999;971.76379
39422;19928;39425;174.6402;0.17865799;0.285714;976.31256;298.14999;976.31256
39423;11010;39426;173.98055;0.177976;0.285714;980.77472;298.14999;980.77472
39424;19929;39427;173.33466;0.17730901;0.285714;985.15344;298.14999;985.15344
39425;10527;39428;172.70204;0.17665599;0.285714;989.45184;298.14999;989.45184
39426;19930;39429;172.08221;0.176018;0.285714;993.67279;298.14999;993.67279
39427;19931;39430;171.47475;0.175393;0.285714;997.81897;298.14999;997.81897
39428;19932;39431;170.87921;0.17478099;0.285714;1001.893;298.14999;1001.893
39429;19933;39432;170.2952;0.174181;0.285714;1005.8973;298.14999;1005.8973
39430;19934;39433;169.72232;0.173593;0.285714;1009.8342;298.14999;1009.8342
39431;19935;39434;169.16022;0.17301799;0.285714;1013.7059;298.14999;1013.7059
39432;19936;39435;168.60855;0.172453;0.285714;1017.5146;298.14999;1017.5146
39433;4968;39436;168.06697;0.17189901;0.285714;1021.2623;298.14999;1021.2623
39434;4969;39437;167.53517;0.17135599;0.285714;1024.9508;298.14999;1024.9508
39435;4970;39438;167.01283;0.17082299;0.285714;1028.5822;298.14999;1028.5822
39436;4971;39439;166.49966;0.17029899;0.285714;1032.1577;298.14999;1032.1577
39437;4972;39440;165.99539;0.16978499;0.285714;1035.6796;298.14999;1035.6796
39438;4973;39441;165.49976;0.16928101;0.285714;1039.149;298.14999;1039.149
39439;4974;39442;165.0125;0.16878501;0.285714;1042.5677;298.14999;1042.5677
39440;4975;39443;164.53337;0.16829699;0.285714;1045.937;298.14999;1045.937
39441;4976;39444;164.06143;0.16781799;0.285714;1049.2634;298.14999;1049.2634
39442;19937;39445;163.59856;0.167348;0.285714;1052.5333;298.14999;1052.5333
39443;19938;39446;163.14243;0.166885;0.285714;1055.7628;298.14999;1055.7628
39444;19939;39447;162.69354;0.16643;0.285714;1058.9482;298.14999;1058.9482
39445;19940;39448;162.25171;0.16598199;0.285714;1062.0908;298.14999;1062.0908
39446;19941;39449;161.81673;0.16554099;0.285714;1065.1917;298.14999;1065.1917
39447;19942;39450;161.38841;0.165107;0.285714;1068.2517;298.14999;1068.2517
39448;19943;39451;160.96658;0.16468;0.285714;1071.2721;298.14999;1071.2721
39449;19944;39452;160.55106;0.16426;0.285714;1074.2539;298.14999;1074.2539
39450;19945;39453;160.14171;0.163846;0.285714;1077.1981;298.14999;1077.1981
39451;19946;39454;159.73833;0.16343901;0.285714;1080.1056;298.14999;1080.1056
39452;19947;39455;159.34081;0.163037;0.285714;1082.9772;298.14999;1082.9772
39453;19948;39456;158.94897;0.162642;0.285714;1085.8138;298.14999;1085.8138
39454;19949;39457;158.5627;0.16225199;0.285714;1088.6165;298.14999;1088.6165
39455;19950;39458;158.18182;0.16186801;0.285714;1091.3856;298.14999;1091.3856
39456;19951;39459;157.80624;0.16148899;0.285714;1094.1224;298.14999;1094.1224
39457;19952;39460;157.43581;0.161116;0.285714;1096.8273;298.14999;1096.8273
39458;19953;39461;157.0704;0.160748;0.285714;1099.5012;298.14999;1099.5012
39459;19954;39462;156.70992;0.160385;0.285714;1102.1447;298.14999;1102.1447
39460;19955;39463;156.35423;0.160026;0.285714;1104.7585;298.14999;1104.7585
39461;19956;39464;156.00322;0.15967301;0.285714;1107.3433;298.14999;1107.3433
39462;19957;39465;155.65678;0.159325;0.285714;1109.8997;298.14999;1109.8997
39463;19958;39466;155.31482;0.158981;0.285714;1112.4283;298.14999;1112.4283
39464;19959;39467;154.97723;0.15864199;0.285714;1114.9298;298.14999;1114.9298
39465;19960;39468;154.64392;0.158307;0.285714;1117.4047;298.14999;1117.4047
39466;19961;39469;154.31479;0.157976;0.285714;1119.8534;298.14999;1119.8534
39467;19962;39470;153.98975;0.157649;0.285714;1122.2766;298.14999;1122.2766
39468;19963;39471;153.66869;0.157327;0.285714;1124.6749;298.14999;1124.6749
39469;19964;39472;153.35156;0.15700901;0.285714;1127.0487;298.14999;1127.0487
39470;19965;39473;153.03825;0.15669399;0.285714;1129.3986;298.14999;1129.3986
39471;6918;39474;286.51712;0.247226;0.2775;665;110;665
39472;12852;39475;396.73416;0.22625899;0.26919401;1169;333.42999;1169
39473;8305;39476;300.31271;0.246372;0.279109;669;110;669
39474;11003;39477;318.95502;0.244681;0.27731901;711;110;711
39475;5710;39478;409.91257;0.25049001;0.27619299;808;510.20001;808
39476;8348;39479;311.4451;0.238226;0.26082999;675;110;675
39477;9338;39480;338.66534;0.20238701;0.286477;652;100;652
39478;11322;39481;586.70624;0.27712601;0.28051499;260.1604;101.2;260.1604
39479;11323;39482;577.80396;0.27546099;0.27630001;272.15079;100;272.15079
39480;12387;39483;318.75928;0.25198701;0.277693;611;110;611
39481;7242;39484;352.08057;0.25410801;0.285395;793;339.60001;793
39482;9943;39485;255.35327;0.230079;0.25534901;867;363.37;867
39483;18997;39486;297.07178;0.228057;0.262824;846;110;846
39484;15339;39487;509.72159;0.25974301;0.28799;482.01999;110;482.01999
39485;6751;39488;686.25775;0.25580001;0.286309;451;100;451
39486;16888;39489;623.62225;0.25068;0.28481501;472;110;472
39487;8317;39490;284.17883;0.24535;0.27602801;804;371.37;804
39488;14893;39491;231.40434;0.241697;0.26876801;712;110;712
39489;8596;39492;347.4444;0.23982701;0.27320099;723;110;723
39490;13700;39493;309.76059;0.246125;0.285375;705;100;705
39491;11708;39494;238.21411;0.24998499;0.27881899;671.79999;110;671.79999
39492;11220;39495;244.21791;0.249437;0.27699301;670;110;670
39493;14307;39496;241.68179;0.25128499;0.279387;665;110;665
39494;10710;39497;245.90085;0.243669;0.28639299;681;100;681
39495;6748;39498;577.61108;0.24255;0.26721901;523.97125;110;523.97125
39496;8723;39499;268.42288;0.24140701;0.27493301;736;251.14;736
39497;14460;39500;242.5589;0.246215;0.27767;715;110;715
39498;9569;39501;314.52835;0.23696899;0.275989;694;110;694
39499;13576;39502;253.32756;0.242016;0.27129099;690;110;690
39500;10986;39503;262.70117;0.24269301;0.27455199;722;110;722
39501;7847;39504;300.85391;0.24172799;0.28643101;685;100;685
39502;9377;39505;254.72934;0.236047;0.27096701;683;236.50999;683
39503;13004;39506;299.27167;0.240087;0.268379;833;341;833
39504;13222;39507;270.35666;2.2958999E-2;0.74177402;747;635.45001;747
39505;14867;39508;242.76895;0.23320501;0.26514301;720;262;720
39506;16747;39509;246.1568;0.23439901;0.26907599;711;250.87;711
39507;14494;39510;274.14697;0.228671;0.26341599;738;228.73;738
39508;16821;39511;230.96971;0.23748501;0.26809499;727.29999;268.79999;727.29999
39509;12835;39512;-12321;-12321;-12321;-12321;-12321;-12321
39510;11783;39513;253.87274;0.253645;0.28523001;736;110;736
39511;17106;39514;256.09015;0.25318801;0.284958;751;110;751
39512;12981;39515;262.79343;0.2489;0.27090999;761;286.04001;761
39513;16182;39516;319.89389;0.22964799;0.27176401;788;373.89999;788
39514;6552;39517;335.47964;0.25906101;0.284899;649;401.62;649
39515;9039;39518;276.03928;0.27218801;0.282915;643;100;643
39516;9265;39519;282.41333;0.26918301;0.292447;626;110;626
39517;8832;39520;351.66498;0.233897;0.28671199;910;386.70001;910
39518;1106;39521;350.54001;0.24214;0.2604;722;481.98999;722
39519;1565;39522;421.29999;0.22744;0.28569999;792;415.14999;792
39520;1084;39523;404.14999;0.2465;0.28569999;757;306.14999;757
39521;1098;39524;395.64001;0.25865;0.2714;675;282;675
39522;1585;39525;357.62;0.26984999;0.28396001;656;236.64999;656
39523;1599;39526;383.54999;0.30518001;0.30989999;697.54999;304.19;697.54999
39524;2678;39527;274.47;0.25297999;0.28799999;662;201.64;662
39525;1086;39528;418.87;0.26111999;0.30814999;705;256.14999;705
39526;2683;39529;274.66;0.2534;0.28569999;668;241.92999;668
39527;1090;39530;395.20001;0.264;0.28571001;554.46002;239.16;554.46002
39528;1093;39531;387.07999;0.242;0.28571001;831;390.07999;831
39529;1966;39532;303.81;0.25486001;0.28569999;704;226.55;704
39530;1943;39533;357.20999;0.29460001;0.28571001;703;269.84;703
39531;2662;39534;282.19;0.25329;0.28571001;672.78003;197.64999;672.78003
39532;1952;39535;321.85001;0.25788999;0.28571001;722.65002;264.38;722.65002
39533;2316;39536;261.29001;0.23963;0.27074999;651.15002;192.35001;651.15002
39534;2308;39537;290.37;0.25672001;0.29306;659;204.58;659
39535;1609;39538;332.54999;0.26530001;0.28571001;714.96002;288.14999;714.96002
39536;1112;39539;340.57999;0.27500001;0.28571001;784;344.64999;784
39537;1593;39540;362.87;0.24287;0.28830001;782;283.60001;782
39538;1591;39541;310.98001;0.21877;0.27087;720;269.98001;720
39539;1129;39542;343.79001;0.25093001;0.28571001;781;376.95001;781
39540;4278;39543;306.01001;0.24034999;0.31720001;890.95001;329.35001;890.95001
39541;1932;39544;340.95999;0.24685;0.28571001;751;376.85001;751
39542;1616;39545;287.29001;0.23819999;0.25729999;694.15002;249.47;694.15002
39543;1938;39546;283.81;0.26082999;0.27410001;630.37;247.98;630.37
39544;7424;39547;308.45187;0.244913;0.27095199;721;110;721
39545;6877;39548;306.91754;0.277311;0.28279799;596;100;596
39546;7188;39549;514.65356;0.254287;0.28475901;777;311.63;777
39547;7864;39550;367.69641;0.25554201;0.28151101;714;246.61;714
39548;6845;39551;343.94272;0.25490901;0.28449199;702;100;702
39549;10308;39552;269.72748;0.237378;0.26971501;738;110;738
39550;7460;39553;391.18622;0.232324;0.27764499;757;420.29999;757
39551;7467;39554;579.11963;0.25358099;0.286259;792;329.60001;792
39552;7465;39555;540.04163;0.26249599;0.28374299;748;100;748
39553;7428;39556;385.81;0.249321;0.284704;795;320.82999;795
39554;9791;39557;396.67752;0.23928;0.274757;805;411.10001;805
39555;16044;39558;432.33731;0.231714;0.27408001;844;405.10001;844
39556;9110;39559;363.38712;0.231427;0.26639801;972;386.10001;972
39557;9274;39560;273.80682;0.25669;0.267892;911;267.88;911
39558;15196;39561;294.66257;2.7411999E-2;0.73208898;896;748.62073;896
39559;15206;39562;294.74188;0.027399;0.73215801;897;749.51569;897
39560;9096;39563;293.43884;0.225297;0.286605;716;302.5;716
39561;6849;39564;430.82141;0.26009101;0.28602299;660;100;660
39562;15225;39565;457.60767;0.239623;0.27457699;815;110;815
39563;6998;39566;254.38419;0.231519;0.25309101;861;364.01999;861
39564;10075;39567;-12321;-12321;-12321;-12321;-12321;-12321
39565;6606;39568;600.39282;0.244286;0.28643599;501.78073;254.2;501.78073
39566;11466;39569;287.35376;0.262817;0.29197499;893;110;893
39567;6401;39570;262.85815;0.23332199;0.266103;828;380;828
39568;9370;39571;237.35588;0.238712;0.262981;826;306.10001;826
39569;13929;39572;245.83447;0.21718299;0.247104;796;304.29999;796
39570;19012;39573;257.19226;0.23289301;0.26330101;784;110;784
39571;13645;39574;181.29187;0.18559501;0.285714;931.79883;298.14999;931.79883
39572;14341;39575;206.56874;0.213634;0.285714;764.37677;298.14999;764.37677
39573;13590;39576;197.81194;0.203493;0.285714;822.95221;298.14999;822.95221
39574;11141;39577;222.41417;0.23622499;0.26824301;753;272.20001;753
39575;12360;39578;222.3849;0.23646501;0.26782599;753;259.70001;753
39576;11142;39579;222.37027;0.23637199;0.26800701;753;269.20001;753
39577;13596;39580;210.8672;0.222748;0.253443;857;193.2;857
39578;13420;39581;308.90662;0.228925;0.25335401;944;392.29999;944
39579;16425;39582;267.18878;0.023387;0.74369502;803;683.04999;803
39580;11660;39583;-12321;-12321;-12321;-12321;-12321;-12321
39581;7897;39584;616.15509;0.262445;0.28122401;399.60001;187;399.60001
39582;6842;39585;558.72809;0.25242299;0.28220499;534.43042;207.66499;534.43042
39583;9989;39586;305.02179;0.25961101;0.28607199;684;100;684
39584;12478;39587;-12321;-12321;-12321;-12321;-12321;-12321
39585;8096;39588;280.37433;0.244293;0.27509299;751;110;751
39586;18675;39589;289.36151;0.241657;0.270046;769;110;769
39587;10556;39590;252.17516;0.249185;0.27899501;653;110;653
39588;7652;39591;287.15567;0.247504;0.27694899;800;378.73001;800
39589;14710;39592;275.8154;0.23250499;0.27041101;814;338.89999;814
39590;10669;39593;436.88715;0.247784;0.27766901;717;110;717
39591;11993;39594;233.39885;0.239169;0.270015;720;110;720
39592;15095;39595;244.63274;0.252179;0.280343;673;110;673
39593;15086;39596;272.89456;0.25053599;0.27891999;670;110;670
39594;13951;39597;247.43864;0.249725;0.280579;614;110;614
39595;8303;39598;283.3519;0.249099;0.277621;626;110;626
39596;8198;39599;283.3519;0.249099;0.277621;626;110;626
39597;13437;39600;276.97876;0.25176001;0.286192;628;100;628
39598;7658;39601;269.22418;0.235975;0.27333701;725;268.89999;725
39599;6987;39602;320.69397;0.230535;0.275644;766;415.47;766
39600;9349;39603;248.17041;0.248408;0.27896699;658;110;658
39601;12838;39604;320.33044;0.23835699;0.27662399;680;110;680
39602;9121;39605;306.49591;0.24059699;0.26860601;637;110;637
39603;8808;39606;-12321;-12321;-12321;-12321;-12321;-12321
39604;8762;39607;-12321;-12321;-12321;-12321;-12321;-12321
39605;9069;39608;263.52081;0.246145;0.277201;651;110;651
39606;14504;39609;270.49246;0.235062;0.264626;720;110;720
39607;8721;39610;291.13708;0.244656;0.274147;771;110;771
39608;6283;39611;316.14072;0.24494299;0.28649801;663;210.39999;663
39609;10866;39612;176.70702;0.180801;0.285714;962.39252;298.14999;962.39252
39610;13423;39613;379.81866;0.21988;0.26281399;875;396.70001;875
39611;14902;39614;298.80411;0.235957;0.27203101;712;110;712
39612;13325;39615;275.88324;0.240578;0.27812701;705;269.20001;705
39613;9043;39616;285.50616;0.240677;0.27231601;684;230.31;684
39614;9302;39617;264.58118;0.244138;0.274387;670;110;670
39615;11387;39618;303.13782;0.240751;0.26931101;826;345;826
39616;5967;39619;280.34735;0.238976;0.27133501;698;110;698
39617;9143;39620;274.14697;0.228541;0.26368299;738;272.5;738
39618;10313;39621;269.77261;2.3034999E-2;0.74212301;755;642.25;755
39619;10280;39622;245.6322;0.236664;0.26655701;718.70001;251.7;718.70001
39620;10218;39623;249.01385;0.23692399;0.27164301;701;245.10001;701
39621;10314;39624;272.99677;0.23057701;0.263237;729;110;729
39622;9141;39625;242.25352;0.232031;0.26907799;729;255.08;729
39623;10401;39626;249.9868;0.23648;0.27125499;691;230.88;691
39624;16819;39627;238.87054;0.244404;0.27481601;677;245.2;677
39625;16822;39628;213.8654;0.22076599;0.25424099;797.40002;288.70001;797.40002
39626;13225;39629;235.73338;0.23110101;0.261228;764;110;764
39627;11782;39630;255.21075;0.254825;0.28558999;725;110;725
39628;8836;39631;265.85565;0.243654;0.27355;744;110;744
39629;6603;39632;265.92029;0.231043;0.266164;830;349.01999;830
39630;8421;39633;325.00931;0.26140201;0.285999;647;100;647
39631;13105;39634;549.62097;0.23071399;0.26027301;676;360.04999;676
39632;15254;39635;565.25775;0.22178601;0.256944;691;394.04999;691
39633;8770;39636;-12321;-12321;-12321;-12321;-12321;-12321
39634;6231;39637;-12321;-12321;-12321;-12321;-12321;-12321
39635;6170;39638;-12321;-12321;-12321;-12321;-12321;-12321
39636;8771;39639;-12321;-12321;-12321;-12321;-12321;-12321
39637;6890;39640;432.70056;0.24930701;0.27051699;922;572;922
39638;12240;39641;-12321;-12321;-12321;-12321;-12321;-12321
39639;7298;39642;298.98807;0.26443201;0.29004899;605;110;605
39640;8459;39643;303.29111;0.26413801;0.28387299;543;100;543
39641;9595;39644;325.491;0.25250101;0.28597599;573;100;573
39642;9641;39645;314.09036;0.266164;0.28233901;514;100;514
39643;12686;39646;283.78107;0.26430699;0.289224;548;110;548
39644;11539;39647;308.52405;0.24678101;0.286194;620;100;620
39645;9503;39648;335.24109;0.23358101;0.26428199;695;110;695
39646;14525;39649;335.24109;0.23358101;0.26428199;695;110;695
39647;8457;39650;301.59473;0.25084299;0.27987301;551;110;551
39648;10257;39651;291.09799;0.25514501;0.285891;573;100;573
39649;8916;39652;-12321;-12321;-12321;-12321;-12321;-12321
39650;5720;39653;292.09793;0.26407301;0.29071;694;110;694
39651;16006;39654;335.35651;0.230226;0.269467;904;110;904
39652;6658;39655;434.35611;0.23649;0.27946699;623;110;623
39653;3316;39656;307.16;0.255;0.28571001;877;401;877
39654;3314;39657;314.03;0.26100001;0.28571001;817;326;817
39655;3330;39658;308.82999;0.264;0.28571001;867;341.14999;867
39656;1583;39659;451.28;0.26245001;0.30081999;699;299.95001;699
39657;1107;39660;350.48001;0.23739;0.285;754;343.04999;754
39658;1561;39661;410.91;0.2647;0.28569999;601;237.14999;601
39659;1085;39662;364.73001;0.23023;0.22679999;751;356.64999;751
39660;1099;39663;395.67999;0.2518;0.29539999;738;316;738
39661;1586;39664;351.70001;0.26859999;0.28753999;660;280.64999;660
39662;1600;39665;380.59;0.2992;0.33410001;704.65002;307.92999;704.65002
39663;4054;39666;321.76001;0.255;0.28571001;834;346;834
39664;2679;39667;272.95999;0.25742;0.28749999;653.15002;205.25;653.15002
39665;1088;39668;418.79999;0.26276001;0.30788001;684.75;326.14001;684.75
39666;2685;39669;270.75;0.25397;0.28571001;657.96002;230.32001;657.96002
39667;1091;39670;401.20001;0.266;0.28571001;556;260.16;556
39668;3338;39671;269.26999;0.25773999;0.28569999;689;256.07999;689
39669;2313;39672;293.23001;0.22579999;0.28569999;832;348;832
39670;1094;39673;387.76001;0.25;0.28571001;803;446.60001;803
39671;1945;39674;326.72;0.26930001;0.28569999;716.45001;318.23001;716.45001
39672;2664;39675;282.19;0.25863001;0.28571001;680.09998;223.45;680.09998
39673;1954;39676;321.85001;0.25714001;0.28571001;724.15002;264.38;724.15002
39674;2317;39677;255.73;0.23830999;0.27195999;640.15002;210.83;640.15002
39675;1588;39678;331.29999;0.26199999;0.28571001;590.47998;216.36;590.47998
39676;1117;39679;367.07001;0.32699999;0.28571001;822;444.64999;822
39677;1580;39680;338.29999;0.2438;0.24234;844;390.14999;844
39678;1602;39681;363.01001;0.26523;0.2845;758;329;758
39679;2309;39682;274.20001;0.22722;0.3466;665;239.02;665
