PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
M;302_1520_2;;;9100;;91TAHH108_I;;ЛОЖЬ;ЛОЖЬ;;1520;;;;;;;0;;;;888;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C636_4_D;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;0;;;;1036;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2410_C;;;;;OOS ACTIVE;;ЛОЖЬ;ЛОЖЬ;;2410;;;;;;;0;;;;118;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;00XS912EMC02;;MAR;901-10;S_B91_2;IB-91-2 COMM ALARM EMC02;Yes;ИСТИНА;ЛОЖЬ;;18;;;;;;;;;;;54;ИСТИНА;33551;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;18.03;7;15;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;716
M;602_6;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;1636;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;330_394_3;;;901-10;;V-9011001C FILLING;;ЛОЖЬ;ЛОЖЬ;;394;;;;;;;0;;;;1690;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91VAHH802_FU;;COM;901-10;A_90110;TRIP INITIATOR;No;ИСТИНА;ЛОЖЬ;;1518;;;;;;;0;;;;916;ИСТИНА;34134;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;840
DI;91HS751A2;;LCP;901-10;A_C90111;C-9011001AX EMER. STOP;Yes;ИСТИНА;ЛОЖЬ;;524;;;;;;;;;;;68;ИСТИНА;33735;None;;;;;;0=TRIP;0=TRIP;;;;;;Undefined;;;;18.03;9;13;1;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;1023
M;1504_6;;;;C9011001;;;ЛОЖЬ;ЛОЖЬ;;1504;;;;;;;0;;;;58;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
R;504_505_2;;;;;91PI752;;ЛОЖЬ;ЛОЖЬ;;505;;Float;;;;;0;;;;772;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;2432_F;;;;;0=TRANSM. FAIL;;ЛОЖЬ;ЛОЖЬ;;2432;;;;;;;0;;;;117;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;340_426_4;;;9100;;91LAHH077_I;;ЛОЖЬ;ЛОЖЬ;;426;;;;;;;0;;;;1725;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;382_2;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;0;;;;768;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PAHH822_CA;;COM;901-10;A_C90111;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;1793;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;549
DI;91TI987_MOR;;COM;901-10;A_90110;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;304;;;;;;;0;;;;2239;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;ESD_912_1;96
M;C516_1_G;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;0;;;;2865;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;506_1;;;901-10;;;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;1797;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;512_1310_3;;;;;91TAH751_PERM;;ЛОЖЬ;ЛОЖЬ;;1310;;;;;;;0;;;;1322;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;1520_6;;;;C9011001;;;ЛОЖЬ;ЛОЖЬ;;1520;;;;;;;0;;;;853;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PI081_MOC;;COM;901-10;A_90110;MO CONFIRMED;No;ИСТИНА;ЛОЖЬ;;316;;;;;;;0;;;;1431;ИСТИНА;33919;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;595
M;C298_3_D;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;298;;;;;;;0;;;;1614;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;1518_5;;;;C9011001;;;ЛОЖЬ;ЛОЖЬ;;1518;;;;;;;0;;;;846;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C535_2_D;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;535;;;;;;;0;;;;1863;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
BO;IB912_ESD1_HOUR;;COM;;;HOUR;No;ЛОЖЬ;ЛОЖЬ;;19;;Byte;;;;;0;;;;28;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;10188
M;167_171_3;;;;;07_18_SNESD_FLT;;ЛОЖЬ;ЛОЖЬ;;171;;;;;;;0;;;;1260;ЛОЖЬ;0;;;;;;;0=FAULT;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C321_1_B;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;321;;;;;;;0;;;;1953;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DI;91FI030B_MOR;;COM;901-10;A_90110;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;352;;;;;;;0;;;;2146;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;ESD_912_1;3
DO;91ZALL751_FU;;COM;901-10;A_C90111;C-9011001AX HANDWHEEL;No;ИСТИНА;ЛОЖЬ;;1504;;;;;;;0;;;;811;ИСТИНА;34109;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;815
C;526_1;;;901-10;;;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;1;0;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C610_5_F;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;2667;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C606_6_G;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;2830;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C296_1_D;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;296;;;;;;;0;;;;1003;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DI;91ZSLL751_MOR;;COM;901-10;A_C90111;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;520;;;;;;;0;;;;2148;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;ESD_912_1;5
DI;91PI099_MOR;;COM;901-10;A_90110;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;320;;;;;;;0;;;;2217;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_UCB;ESD_912_1;74
M;C608_4_B;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;608;;;;;;;0;;;;2693;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PAHH076_CA;;COM;901-10;A_90110;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;1407;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;535
DO;91LS754_TF;;COM;;;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;521;;;;;;;0;;;;2743;ИСТИНА;33550;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;967
M;524_5;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;631;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
R;518_498_4;;;9100;;91TI761A;;ЛОЖЬ;ЛОЖЬ;;498;;Float;;;;;0;;;;680;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91TAHH754;;COM;901-10;A_C90111;C9011001AX GAS CYL2;No;ИСТИНА;ЛОЖЬ;;514;;;;;;;0;;;;1857;ИСТИНА;33921;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;626
M;C314_3_G;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;1506;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C316_1_E;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;0;;;;2070;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;321_322_1;;;9100;;91LT052;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;0;;;;1891;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;317_386_1;;;9100;;91PALL081_I;;ЛОЖЬ;ЛОЖЬ;;386;;;;;;;0;;;;2657;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;502_1500_2;;;9100;;91PDAHH754_I;;ЛОЖЬ;ЛОЖЬ;;1500;;;;;;;0;;;;79;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91LI063_TF;;COM;901-10;A_90110;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;298;;;;;;;0;;;;1515;ИСТИНА;33922;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;512
T;322_4;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;;100 ms;10;;196;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;518_4;;;901-10;;;;ЛОЖЬ;ЛОЖЬ;;518;;;;;;;0;;;;357;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C614_6_G;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;614;;;;;;;0;;;;2574;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;325_324_3;;;9100;;91LI054_F;;ЛОЖЬ;ЛОЖЬ;;324;;;;;;;0;;;;2700;ЛОЖЬ;0;;;;;;;1=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;316_1520_4;;;9100;;91PAHH081_I;;ЛОЖЬ;ЛОЖЬ;;1520;;;;;;;0;;;;891;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91TAHH754_FU;;COM;901-10;A_C90111;C9011001AX GAS CYL2;No;ИСТИНА;ЛОЖЬ;;1502;;;;;;;0;;;;807;ИСТИНА;34105;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;811
M;620_3;;;901-10;;;;ЛОЖЬ;ЛОЖЬ;;620;;;;;;;0;;;;466;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2450_E;;;;;2oo3 Trip Initiator;;ЛОЖЬ;ЛОЖЬ;;2450;;;;;;;0;;;;127;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C318_3_F;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;0;;;;1437;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
BO;91PI830_L;;COM;901-10;A_C90111;LO ALARM SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;608;;Float;;;;;0;;;;1104;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;10254
BO;91TI752_HH;;COM;901-10;A_C90111;HH TRIP SETPOINT;No;ИСТИНА;ЛОЖЬ;;512;;Float;;;;;0;;;;584;;34086;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;10174
BO;91LI493_L;;COM;901-05;A_90105;L TRIP SETPOINT (%);No;ИСТИНА;ЛОЖЬ;;246;;Float;;;;;0;;;;424;;34087;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;10138
M;C348_4_C;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;348;;;;;;;0;;;;2725;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;316_1;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;316;;;;;;;;100 ms;5;;112;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;610_1320_3;;;;;91PAL820_PERM;;ЛОЖЬ;ЛОЖЬ;;1320;;;;;;;0;;;;1927;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91HS850B;;COM;901-05;A_90105;ESD MOS REL AREA 901-05;No;ИСТИНА;ЛОЖЬ;;167;;;;;;;0;;;;201;ИСТИНА;33923;None;;;;;;1=RELEASED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;483
AI;91PDI753;;FLD;901-10;A_C90111;C-9011001AX ПЕРЕПАД ДАВЛЕНИЯ ТЕХНОЛ.ГАЗА;Yes;ИСТИНА;ЛОЖЬ;;502;ИСТИНА;Float;4-20mA;0;1;МРа;;;;;408;ЛОЖЬ;33719;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;18.03;11;1;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;10222
M;C1524_1_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1524;;;;;;;0;;;;932;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PAHH084;;COM;901-10;A_90110;LIQUID AMM TO V9011001C;No;ИСТИНА;ЛОЖЬ;;318;;;;;;;0;;;;1450;ИСТИНА;33924;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;538
R;C2457_1;;;;;Compiler register (232, 24);;ЛОЖЬ;ЛОЖЬ;;2457;;Float;;;;;0;;;;336;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2460_G;;;;;1=CMD_CLOSE;;ЛОЖЬ;ЛОЖЬ;;2460;;;;;;;0;;;;149;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91PI091_TF;;COM;9100;;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;320;;;;;;;0;;;;2713;ИСТИНА;33932;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;965
M;614_1320_3;;;;;91TAH803_PERM;;ЛОЖЬ;ЛОЖЬ;;1320;;;;;;;0;;;;1965;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C438_1_G;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;438;;;;;;;0;;;;1204;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;336_1;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;336;;;;;;;;100 ms;5;;720;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C378_2;;;9100;9100;Compiler marker (264, 91);;ЛОЖЬ;ЛОЖЬ;;378;;;;;;;0;;;;1086;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91TAHH107_CA;;COM;901-10;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;0;;;;1106;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;894
T;340_3;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;340;;;;;;;;100 ms;10;;740;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XL852KA_ON_18;;FSC;901-10;A_90110;ESD MOS EN A 901-10;No;ЛОЖЬ;ЛОЖЬ;;171;;;;;;;0;;;;197;ЛОЖЬ;0;None;;;;;;1=LAMP ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;ESD_002_1;ESD_912_1;2;;;;;;;;;;;;;;;;
M;372_3;;;9100;;;;ЛОЖЬ;ЛОЖЬ;;372;;;;;;;0;;;;759;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C620_1_B;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;620;;;;;;;0;;;;583;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C302_1_E;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;0;;;;2097;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;500_522_2;;;9100;;91LAHH752_I;;ЛОЖЬ;ЛОЖЬ;;522;;;;;;;0;;;;1897;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C534_1_D;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;534;;;;;;;0;;;;656;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
AI;91LI751;;FLD;901-10;A_C90111;C-9011001AX УРОВЕНЬ СЕПАРАТОРА;Yes;ИСТИНА;ЛОЖЬ;;500;ИСТИНА;Float;4-20mA;0;100;%;;;;;440;ЛОЖЬ;33718;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;18.03;11;9;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;10230
DO;91PAHH772_FU;;COM;901-10;A_C90111;C9011001AX GAS PRS;No;ИСТИНА;ЛОЖЬ;;1502;;;;;;;0;;;;803;ИСТИНА;34101;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_912_1;807
M;C352_1_F;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;1209;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C518_4_C;;;9100;9100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;518;;;;;;;0;;;;2805;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;621_188_2;;;;;91LSLL804_I;;ЛОЖЬ;ЛОЖЬ;;188;;;;;;;0;;;;2750;ЛОЖЬ;0;;;;;;;MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
