PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14
M;518_538_2;;;2000;;22PALL260_I;;ЛОЖЬ;ЛОЖЬ;;538;;;;;;;0;;;;1122;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;244_3;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;4269;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS221A1;;FLD;2000;A_P20_2;P-2015/S EMERG.SD;Yes;ИСТИНА;ЛОЖЬ;;934;;;;;;;;;;;18;ИСТИНА;3278;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;02.03;3;11;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1468
DI;22VSHH411A1;;BNS;2000;A_2000;C-2004A COMP. NDE VIBR;Yes;ИСТИНА;ЛОЖЬ;;616;;;;;;;;;;;121;ИСТИНА;3377;None;;;;;;0=TRIP;;;;;;;Undefined;;;;02.03;15;2;1;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;2338
T;712_3;;;2000;C-2004C;;;ЛОЖЬ;ЛОЖЬ;;712;;;;;;;;100 ms;5;;2760;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21PI455AB_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;0;;;;225;ИСТИНА;3279;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;694
M;1098_1126_3;;;2000;C-2004C;FIRST OUT RESET;;ЛОЖЬ;ЛОЖЬ;;1126;;;;;;;0;;;;6066;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;930_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;930;;;;;;;0;;;;1735;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;596_2;;;2000;CB-2001;;;ЛОЖЬ;ЛОЖЬ;;596;;;;;;;;100 ms;30;;392;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1102_4;;;2000;C-2004C;;;ЛОЖЬ;ЛОЖЬ;;1102;;;;;;;0;;;;5366;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;852_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;852;;;;;;;0;;;;4808;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21HSO412;;COM;;;OPEN 21XV412;No;ЛОЖЬ;ИСТИНА;;401;;;;;;;0;;;;6566;ЛОЖЬ;0;None;;;;;;1=OPEN;1=OPEN;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_2;323
DO;22ZAHH040_FU;;COM;2200;A_2000;AXIAL DEPLACEMENT TURB;No;ЛОЖЬ;ЛОЖЬ;;912;;;;;;;0;;;;2516;ИСТИНА;3730;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1338
AI;22LI423A;;FLD;2200;A_C2004;C2004A 2ND ST SUCT.DRAIN;Yes;ИСТИНА;ЛОЖЬ;;602;ИСТИНА;Float;4-20mA;0;100;%;;;;;412;ЛОЖЬ;2717;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;02.05;13;2;1;Top scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10231
BI;20TE472_P;;COM;2000;;;No;ЛОЖЬ;ИСТИНА;;848;;Word;;;;;0;;;;1456;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;Fixed value;10000;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;CC_CCB_3;ESD_001_2;9;;;;;;;;;;;;;;;;
DI;22TI157B_MOR;;COM;2200;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;788;;;;;;;0;;;;6446;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_2;206
DI;EFM 02.05/17/17;;SYS;;;;Yes;ЛОЖЬ;;;22;;;;;;;;;;;296;ЛОЖЬ;0;None;;;;;;;State High;;;;;;Undefined;;;;02.05;17;17;1;Undefined;;No input device;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;428_430_1;;;2000;;FLAME OUT 425-432;;ЛОЖЬ;ЛОЖЬ;;430;;Float;;;;;0;;;;248;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI241A_TF;;COM;2200;A_P20_1;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;768;;;;;;;0;;;;6896;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;2243
M;C704_4_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;0;;;;6190;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH619A_CA;;COM;2200;A_C2004;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;623;;;;;;;0;;;;6881;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;2228
T;274_4;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;274;;;;;;;;100 ms;20;;2076;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C624_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;624;;;;;;;0;;;;7313;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;930_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;930;;;;;;;0;;;;1733;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;398_7;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;398;;;;;;;0;;;;7551;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XA300A_ON;;FSC;2000;A_2000;H-2005A EMERG. SD;No;ЛОЖЬ;ЛОЖЬ;;350;;;;;;;0;;;;3720;ЛОЖЬ;0;None;;;;;;1=LAMP ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;ESD_001_1;ESD_001_2;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C314_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;4257;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1124_2_J;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1124;;;;;;;0;;;;5748;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22ZALL411C_PA;;COM;2200;A_C2004;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;620;;;;;;;0;;;;1587;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;955
M;396_3;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;5932;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;372_402_2;;;2000;H-2005A;20-I-348_I;;ЛОЖЬ;ЛОЖЬ;;402;;;;;;;0;;;;847;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XY189;;FLD;2000;A_P20_2;P-2009/S DISCHARGE;Yes;ИСТИНА;ЛОЖЬ;;776;;;;;;;0;;;;304;ИСТИНА;3283;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;02.08;13;1;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;CC_CCB_2;ESD_001_2;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1709
M;263_424_3;;;2000;;21BALL404_I;;ЛОЖЬ;ЛОЖЬ;;424;;;;;;;0;;;;936;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XZSO340_MOC;;COM;2000;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;782;;;;;;;0;;;;2100;ИСТИНА;3284;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1141
DO;22TAH670_CA;;COM;2200;A_C2004;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;674;;;;;;;0;;;;5314;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1808
M;396_390_3;;;2000;H-2005A;MAIN GAS VLVS OPEN;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;817;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C556_3_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;556;;;;;;;0;;;;6255;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;722_723_3;;;2000;C-2004C;22TAH719_I;;ЛОЖЬ;ЛОЖЬ;;723;;;;;;;0;;;;7087;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2462_I;;;;;UNCMD CHANGE (0=Alarm);;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;4599;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;506_1308_3;;;2000;C-2001; 22TI265B_TF;;ЛОЖЬ;ЛОЖЬ;;1308;;;;;;;0;;;;3899;ЛОЖЬ;0;;;;;;;0=FAIL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH167B2_CA;;COM;2200;A_P20_1;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;940;;;;;;;0;;;;6865;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;2212
M;858_860_2;;;2000;;20LAHH182_I;;ЛОЖЬ;ЛОЖЬ;;860;;;;;;;0;;;;2285;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;908_910_1;;;2000;;FIRST OUT RESET;;ЛОЖЬ;ЛОЖЬ;;910;;;;;;;0;;;;6044;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;268_6;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;268;;;;;;;;100 ms;20;;2004;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C352_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;3549;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH242;;COM;2200;A_P20_1;PUMP THRUST BEARING TEMP;No;ЛОЖЬ;ЛОЖЬ;;770;;;;;;;0;;;;2011;ИСТИНА;3285;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1126
BO;22TI242_HH;;COM;2200;A_2000;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;770;;Float;;;;;0;;;;660;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10417
M;460_290_3;;;2000;;MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;4863;ЛОЖЬ;0;;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C320_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;320;;;;;;;0;;;;4859;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C657_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;657;;;;;;;0;;;;7285;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;788_7;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;788;;;;;;;0;;;;7118;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;318_3;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;;1 s;0;;820;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20DPALL362D_CA;;COM;2000;;H-2005A GRADIENT 20PI362D < -0.1MPa;No;ЛОЖЬ;ЛОЖЬ;;208;;;;;;;0;;;;867;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;447
M;802_1100_3;;;2000;;20HA562L_I;;ЛОЖЬ;ЛОЖЬ;;1100;;;;;;;0;;;;5354;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20PI362A_TF;;COM;2000;;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;202;;;;;;;0;;;;3824;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;2000
DO;22TI712C_MOC;;COM;2200;A_C2004;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;710;;;;;;;0;;;;1552;ИСТИНА;3286;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1067
M;782_1032_4;;;2000;;MEDIUM JET FROM T-2005;;ЛОЖЬ;ЛОЖЬ;;1032;;;;;;;0;;;;1646;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;180_19;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;180;;;;;;;0;;;;7416;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22HY471A_P;;COM;2200;A_C2004;C-2004B LO START FROM DCS;No;ИСТИНА;ИСТИНА;;688;;;;;;;0;;;;4405;ИСТИНА;3543;None;;;;;;1=START;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;CC_CCB_3;ESD_001_2;6;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;2010
M;516_3;;;2000;C-2001;;;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;0;;;;6265;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;718_2;;;2000;C-2004C;;;ЛОЖЬ;ЛОЖЬ;;718;;;;;;;;1 s;0;;592;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C672_3_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;672;;;;;;;0;;;;5250;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;534_7;;;2000;C-2001;;;ЛОЖЬ;ЛОЖЬ;;534;;;;;;;0;;;;8196;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;21BI414;;FLD;2100;A_2000;BURNER N° 14;Yes;ИСТИНА;ЛОЖЬ;;273;ИСТИНА;Float;4-20mA;0;100;%;;;;;764;ЛОЖЬ;3895;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;02.06;11;5;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10232
M;435_436_2;;;2000;H-2005A;20HS279B;;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;0;;;;3881;ЛОЖЬ;0;;;;;;;1=PULSE CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2470_C;;;;;Signal 2;;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;330;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
