PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7
M;C390_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;2851;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;486_10;;;;;;;ЛОЖЬ;ЛОЖЬ;;486;;;;;;;0;;;;1841;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;472_480_1;;;;;55XY459C/D_FL;;ЛОЖЬ;ЛОЖЬ;;480;;;;;;;0;;;;1644;ЛОЖЬ;0;;;;;;;0=cmdSTART;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C636_2_F;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;0;;;;2398;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C484_2_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;484;;;;;;;0;;;;2734;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C350_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;350;;;;;;;0;;;;2887;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;60GT308;;FLD;;;H2S in air of pumping room. 6050;Yes;ИСТИНА;ЛОЖЬ;;612;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;72;ЛОЖЬ;58096;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;42.03;5;2;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;11093;;;;;;;;;;;;
M;C660_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;0;;;;2380;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60GT313_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;688;;;;;;;0;;;;823;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;715;;;;;;;;;;;;
DO;55XY459C_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;0;;;;1725;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;873;;;;;;;;;;;;
AI;60GT313;;FLD;;;H2S in air of outer installation 6050;Yes;ИСТИНА;ЛОЖЬ;;688;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;52;ЛОЖЬ;58097;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;42.03;3;14;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;11077;;;;;;;;;;;;
M;380_392_2;;;;;60HS203E;;ЛОЖЬ;ЛОЖЬ;;392;;;;;;;0;;;;1465;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;42-ExtComFaultCC1;;SYS;;;Ext com fault Com ch 1;Yes;ЛОЖЬ;;;20;;;;;;;;;;;6;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;605;;;;;;;;;;;;
T;484_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;484;;;;;;;;10 ms;1;;36;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XA206T2;;FLD;;;Horn Near V-6006;Yes;ИСТИНА;ЛОЖЬ;;572;;;;;;;0;;;;42;ИСТИНА;58098;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;42.04;5;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;515;;;;;;;;;;;;
M;C548_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;548;;;;;;;0;;;;2607;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C2440_6;;;;;Compiler register (288, 60);;ЛОЖЬ;ЛОЖЬ;;2440;;Byte;;;;;0;;;;1141;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60HS599D1A;;FLD;;;В9А ... В12А - start at gas pollution;Yes;ИСТИНА;ЛОЖЬ;;622;;;;;;;;;;;123;ЛОЖЬ;58099;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;42.05;15;4;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;472;;;;;;;;;;;;
M;C622_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;622;;;;;;;0;;;;2484;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2440_I;;;;;0=Trip;;ЛОЖЬ;ЛОЖЬ;;2440;;;;;;;0;;;;1511;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C622_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;622;;;;;;;0;;;;2483;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;636_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;0;;;;2119;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C390_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;2847;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C484_1_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;484;;;;;;;0;;;;2720;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C632_2_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;632;;;;;;;0;;;;2442;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C566_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;566;;;;;;;0;;;;2568;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C546_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;546;;;;;;;0;;;;2617;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;480_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;480;;;;;;;0;;;;1632;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C482_2_3;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;482;;;;;;;0;;;;2758;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C544_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;544;;;;;;;0;;;;2628;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C310_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;2933;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C630_2_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;2465;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60XS547C_P;;COM;;;Ready for start signal В9А;No;ЛОЖЬ;ИСТИНА;;630;;;;;;;0;;;;1545;ЛОЖЬ;0;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Input;C300_UCB;FGS_551_1;10
DI;60HS291A;;FLD;;;Beacon testing and toxic gas Horn near 6000-5;No;ИСТИНА;ЛОЖЬ;;736;;;;;;;;;;;53;ИСТИНА;58351;None;;;;;;1=ON;;;;;;;Undefined;;;;42.03;9;14;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;564;;;;;;;;;;;;
M;C504_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;504;;;;;;;0;;;;2684;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60GA307;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;393;ИСТИНА;58117;None;;;;;;1=NORMAL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;591;;;;;;;;;;;;
M;C522_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;522;;;;;;;0;;;;2673;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C704_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;0;;;;82;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;736_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;736;;;;;;;;1 s;30;;232;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;550_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;550;;;;;;;0;;;;1936;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;712_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;712;;;;;;;0;;;;290;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1000_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1000;;;;;;;0;;;;324;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60GA313;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;688;;;;;;;1;;;;826;ИСТИНА;58237;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;718;;;;;;;;;;;;
M;506_854_2;;;;;AREA 5500-1-T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;854;;;;;;;0;;;;3002;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;394_398_2;;;;;AREA 6050-2-FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;398;;;;;;;0;;;;1459;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C614_2_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;614;;;;;;;0;;;;2495;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;712_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;712;;;;;;;0;;;;289;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C704_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;0;;;;83;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;55GT102_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;460;;;;;;;0;;;;758;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;641;;;;;;;;;;;;
M;C486_2_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;486;;;;;;;0;;;;2710;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;522_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;522;;;;;;;;100 ms;10;;304;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;636_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;0;;;;2084;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;570_852_5;;;;;AREA 6000-2-T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;852;;;;;;;0;;;;1976;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2465_F;;;;;      ????;;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;206;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2463_I;;;;;FIRE Logic (0=cmdSTOP);;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;1703;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;634_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;634;;;;;;;0;;;;1654;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60GT305_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;684;;;;;;;0;;;;807;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;704;;;;;;;;;;;;
DO;55XY459D_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;0;;;;1727;ИСТИНА;58318;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;875;;;;;;;;;;;;
DO;60GT311_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;664;;;;;;;0;;;;805;ИСТИНА;58227;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;696;;;;;;;;;;;;
DI;42-Flasher-0.5Hz;;SYS;;;0.5 Hz flasher;No;ЛОЖЬ;;;0;;;;;;;;;;;27;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60GA305;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;684;;;;;;;1;;;;811;ИСТИНА;58233;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;708;;;;;;;;;;;;
M;734_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;734;;;;;;;0;;;;353;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C330_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;0;;;;2904;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60GT107_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;566;;;;;;;0;;;;868;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;752;;;;;;;;;;;;
M;2475_D;;;;;      ????;;ЛОЖЬ;ЛОЖЬ;;2475;;;;;;;0;;;;251;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60GT317_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;925;ИСТИНА;58282;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;815;;;;;;;;;;;;
M;C660_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;0;;;;2386;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;55GT109_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;310;;;;;;;0;;;;888;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;774;;;;;;;;;;;;
T;622_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;622;;;;;;;;100 ms;5;;452;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2470_1;;;;;Compiler marker (168, 157);;ЛОЖЬ;ЛОЖЬ;;2470;;;;;;;0;;;;257;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;55HS201A3;;FLD;;;Testing toxic gas beacon and Horn - pump room;No;ИСТИНА;ЛОЖЬ;;470;;;;;;;;;;;58;ИСТИНА;58100;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;42.03;9;3;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;435;;;;;;;;;;;;
M;C392_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;392;;;;;;;0;;;;2839;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;618_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;618;;;;;;;;1 s;30;;244;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C566_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;566;;;;;;;0;;;;2572;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;396_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;1454;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;61XY812;;FLD;;;Beacon near C W Exit 6100;Yes;ИСТИНА;ЛОЖЬ;;714;;;;;;;0;;;;137;ИСТИНА;58343;None;;;;;;1=ON;;;;;;;Undefined;;;;42.06;7;2;1;Appl;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;525;;;;;;;;;;;;
M;C682_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;682;;;;;;;0;;;;2352;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C314_1;;;;;Compiler marker (256, 61);;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;2914;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;61XY802;;FLD;;;Horn near C W Exit 6100;Yes;ИСТИНА;ЛОЖЬ;;714;;;;;;;0;;;;121;ИСТИНА;58340;None;;;;;;1=ON;;;;;;;Undefined;;;;42.06;5;2;1;Appl;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_551_1;522;;;;;;;;;;;;
M;394_850_2;;;;;AREA 6050-2-FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;850;;;;;;;0;;;;2275;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_551_1.61XA826_2;;FSC;;;T.GD act. in 6100-GDAP-U,F,G lamp;Yes;ЛОЖЬ;ЛОЖЬ;;710;;;;;;;0;;;;282;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;Output;FGS_002_1;FGS_551_1;73;;;;;;;;;;;;;;;;;;;;;;;;
M;506_510_2;;;;;AREA 5500-1-T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;510;;;;;;;0;;;;2265;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C330_3_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;0;;;;2911;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C610_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;2512;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
