PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4
M;508_520_2;;;;;43YT105/106/107/108_RR;;ЛОЖЬ;ЛОЖЬ;;520;;;;;;;0;;;;3931;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C764_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;764;;;;;;;0;;;;5170;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;1286_14;;;;;;;ЛОЖЬ;ЛОЖЬ;;1286;;;;;;;;1 s;0;;324;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;93HS066C;;F01;;;Open shutter 93XV066;Yes;ИСТИНА;ЛОЖЬ;;1310;;;;;;;;;;;368;ЛОЖЬ;56106;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.06;9;9;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;Output;EPKS_CCB;FGS_431_1;601;;;;;;;;;;;;
DO;43HX573OP_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1043;;;;;;;0;;;;1459;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1524;;;;;;;;;;;;
M;C664_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;664;;;;;;;0;;;;5276;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43XA052;;FLD;;;Horn (Fire). Remote unit;Yes;ИСТИНА;ЛОЖЬ;;222;;;;;;;0;;;;89;ИСТИНА;56107;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.07;1;2;1;Appl;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;666;;;;;;;;;;;;
T;1240_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1240;;;;;;;;100 ms;5;;944;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1216_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;1216;;;;;;;0;;;;3181;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C264_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;264;;;;;;;0;;;;5641;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;890_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;890;;;;;;;0;;;;1407;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;666_688_1;;;;;43YA404/405_FL;;ЛОЖЬ;ЛОЖЬ;;688;;;;;;;0;;;;1942;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C638_7;;;;;Compiler marker (256, 151);;ЛОЖЬ;ЛОЖЬ;;638;;;;;;;0;;;;5335;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;FGS_431_1.43XA172_1;;FSC;;;MCP act. in 430-12-FDAP-C,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;0;;;;863;ЛОЖЬ;0;None;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;FGS_001_1;FGS_431_1;24;;;;;;;;
M;808_810_3;;;;;43GA041_FL;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;2227;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1216_2_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1216;;;;;;;0;;;;3909;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C634_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;634;;;;;;;0;;;;5350;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1026_6;;;;;;;ЛОЖЬ;ЛОЖЬ;;1026;;;;;;;0;;;;1491;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;862_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;862;;;;;;;;100 ms;10;;332;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C1310_5_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1310;;;;;;;0;;;;3558;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C768_3_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;768;;;;;;;0;;;;5153;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1088_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1088;;;;;;;0;;;;1612;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;FGS_431_1.43XL082AB;;FSC;;;GAS MO act. in 430-11;Yes;ЛОЖЬ;ЛОЖЬ;;960;;;;;;;0;;;;289;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;FGS_001_1;FGS_431_1;14;;;;;;;;
M;1028_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;1028;;;;;;;0;;;;1731;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1012_1027_4;;;;;43GT402_TR;;ЛОЖЬ;ЛОЖЬ;;1027;;;;;;;0;;;;3453;ЛОЖЬ;0;;;;;;;0=TRIP no S/R;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43XA594A;;FLD;;;Horn (pump room). Fire;Yes;ИСТИНА;ЛОЖЬ;;690;;;;;;;0;;;;121;ИСТИНА;56108;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.07;5;2;1;Appl;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;682;;;;;;;;;;;;
M;C868_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;868;;;;;;;0;;;;4892;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C676_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;676;;;;;;;0;;;;5234;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1012_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1012;;;;;;;0;;;;4723;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;876_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;876;;;;;;;0;;;;1610;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1300_5_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1300;;;;;;;0;;;;3657;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1028_6_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1028;;;;;;;0;;;;4646;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43GT406_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;1018;;;;;;;0;;;;647;ИСТИНА;56474;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1027;;;;;;;;;;;;
AI;43HS072;;FLD;;;Manual alarm;Yes;ИСТИНА;ЛОЖЬ;;132;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;384;ЛОЖЬ;56109;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;39.05;1;12;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;Output;EPKS_CCB;FGS_431_1;11389;;;;;;;;;;;;
M;C1210_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1210;;;;;;;0;;;;4486;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;356_358_1;;;;;430-11_MOS_FL_2;;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;0;;;;756;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;636_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;0;;;;1253;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C464_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;5553;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;866_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;866;;;;;;;0;;;;1519;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C660_2_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;660;;;;;;;0;;;;3556;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C468_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;0;;;;5542;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1043_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1043;;;;;;;0;;;;2925;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1056_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1056;;;;;;;0;;;;4605;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C2462_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;311;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1084_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1084;;;;;;;0;;;;4563;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1014_1026_3;;;;;43GA404_FL;;ЛОЖЬ;ЛОЖЬ;;1026;;;;;;;0;;;;2389;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;872_938_1;;;;;430-11_FLGD_F1;;ЛОЖЬ;ЛОЖЬ;;938;;;;;;;0;;;;2762;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;1236_20;;;;;;;ЛОЖЬ;ЛОЖЬ;;1236;;;;;;;;1 s;0;;440;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C662_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;662;;;;;;;0;;;;3421;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;894_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;894;;;;;;;0;;;;1304;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1310_6_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1310;;;;;;;0;;;;3571;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C638_3;;;;;Compiler marker (256, 79);;ЛОЖЬ;ЛОЖЬ;;638;;;;;;;0;;;;5331;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;672_688_1;;;;;43YA406/407_FL;;ЛОЖЬ;ЛОЖЬ;;688;;;;;;;0;;;;1945;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43XA417;;FLD;;;Beacon (ЛВГ). remote unit МЦК;Yes;ИСТИНА;ЛОЖЬ;;1108;;;;;;;0;;;;77;ИСТИНА;56110;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.04;9;6;1;Appl;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;662;;;;;;;;;;;;
M;C1082_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1082;;;;;;;0;;;;4581;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43HS592A;;FLD;;;Beacon and horn test button (pump room). Fire;No;ИСТИНА;ЛОЖЬ;;690;;;;;;;;;;;209;ИСТИНА;56111;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.05;17;10;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;Output;EPKS_CCB;FGS_431_1;522;;;;;;;;;;;;
DI;EFM 39.06/13/17;;SYS;;;;Yes;ЛОЖЬ;;;13;;;;;;;;;;;424;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;;;;39.06;13;17;1;Undefined;;No input device;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;
DO;FGS_431_1.93XZLO064A;;FSC;;;Задвижка 93XV064-открыта;Yes;ЛОЖЬ;ЛОЖЬ;;1296;;;;;;;0;;;;3158;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;FGS_001_1;FGS_431_1;50;;;;;;;;
DO;43HX573AL_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1043;;;;;;;0;;;;2635;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1527;;;;;;;;;;;;
M;C762_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;762;;;;;;;0;;;;5177;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C668_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;668;;;;;;;0;;;;5264;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;632_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;632;;;;;;;0;;;;1414;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43HX575_MD;;COM;;;FAN MODE;No;ЛОЖЬ;ЛОЖЬ;;1045;;;;;;;0;;;;2675;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1538;;;;;;;;;;;;
M;C656_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;656;;;;;;;0;;;;4193;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
T;226_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;226;;;;;;;;1 s;30;;40;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;93HS061D_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;1260;;;;;;;0;;;;3038;ИСТИНА;56623;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1418;;;;;;;;;;;;
DI;43YT104_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;486;;;;;;;0;;;;5946;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;107;;;;;;;;;;;;
T;804_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;804;;;;;;;;100 ms;10;;208;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C1236_1_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1236;;;;;;;0;;;;3874;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43XY573B;;MCC;;;Auto stop АВ2;Yes;ИСТИНА;ЛОЖЬ;;1043;;;;;;;0;;;;363;ИСТИНА;56112;None;;;;;;0=cmdSTOP;;;;;;;Undefined;491;3428;;39.09;7;4;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;748;;;;;;;;;;;;
M;C210_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;210;;;;;;;0;;;;5241;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1084_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1084;;;;;;;0;;;;4562;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43GT015_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;822;;;;;;;0;;;;485;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;869;;;;;;;;;;;;
DI;93XSO063;;MCC;;;Shutter 93XV063- open;Yes;ИСТИНА;ЛОЖЬ;;1286;;;;;;;;;;;273;ЛОЖЬ;56113;None;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;39.06;3;10;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;Output;EPKS_CCB;FGS_431_1;554;;;;;;;;;;;;
DI;EFM 39.05/17/17;;SYS;;;;Yes;ЛОЖЬ;;;13;;;;;;;;;;;200;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;39.05;17;17;1;Undefined;;No input device;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;
M;222_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;222;;;;;;;0;;;;1124;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C464_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;5555;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1200_6_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1200;;;;;;;0;;;;4520;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1306_4_S;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1306;;;;;;;0;;;;3641;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C784_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;784;;;;;;;0;;;;5113;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43GA020;;COM;;;TRIP INITIATOR-Flammable gas;No;ЛОЖЬ;ЛОЖЬ;;844;;;;;;;1;;;;514;ИСТИНА;56423;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;898;;;;;;;;;;;;
DO;93XV067PV_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1326;;;;;;;0;;;;3118;ИСТИНА;56757;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1498;;;;;;;;;;;;
M;C120_7_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;120;;;;;;;0;;;;5799;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;892_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;892;;;;;;;;100 ms;10;;352;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C1043_1_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1043;;;;;;;0;;;;2926;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;FGS_431_1.43XA599C_2;;FSC;;;FD act. in 430-15-FDAP-C,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;688;;;;;;;0;;;;134;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;FGS_001_1;FGS_431_1;11;;;;;;;;
DI;39-ClockSrcFault3;;SYS;;;Clock source 3 fault;Yes;ЛОЖЬ;;;0;;;;;;;;;;;16;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;Output;EPKS_CCB;FGS_431_1;781;;;;;;;;;;;;
M;750_772_5;;;;;FGS_431_1.43HS082;;ЛОЖЬ;ЛОЖЬ;;772;;;;;;;0;;;;176;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;124_138_1;;;;;43HS068_FL;;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;0;;;;837;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;804_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;804;;;;;;;0;;;;1995;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;1226_18;;;;;;;ЛОЖЬ;ЛОЖЬ;;1226;;;;;;;;1 s;0;;432;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;660_702_2;;;;;43YT402/403_RR;;ЛОЖЬ;ЛОЖЬ;;702;;;;;;;0;;;;3933;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
