PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14
M;748_1332_2;;;;;22VSHH040Y_I;;ЛОЖЬ;ЛОЖЬ;;1332;;;;;;;0;;;;5461;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C922_4_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;922;;;;;;;0;;;;5629;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;704_9;;;2200;P-2005;;;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;0;;;;5960;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;570_478_2;;;2000;;INHIBIT FLAME ON;;ЛОЖЬ;ЛОЖЬ;;478;;;;;;;0;;;;2884;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;550_2;;;2000;H-2006;;;ЛОЖЬ;ЛОЖЬ;;550;;;;;;;0;;;;1222;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;211_8;;;2000;H-2003;;;ЛОЖЬ;ЛОЖЬ;;211;;;;;;;0;;;;4874;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;814_12;;;2200;P-2002S;;;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;6740;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2433_F;;;;;;;ЛОЖЬ;ЛОЖЬ;;2433;;;;;;;0;;;;2597;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C354_1_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;354;;;;;;;0;;;;3549;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;322_3;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;;100 ms;30;;372;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21PAHH638;;COM;2100;A_2000;FUEL GAS TO MAIN BURNERS;No;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;833;ИСТИНА;11263;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C494_3_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;494;;;;;;;0;;;;5804;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;772_740_6;;;2200;P-2002;MAIN MOTOR RUNNING;;ЛОЖЬ;ЛОЖЬ;;740;;;;;;;0;;;;2345;ЛОЖЬ;0;;;;;;;1=RUNNING;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21HSC608;;COM;;;CLOSE 21XV608;No;ЛОЖЬ;ИСТИНА;;571;;;;;;;0;;;;4469;ЛОЖЬ;0;None;;;;;;1=CLOSE;1=CLOSE;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_6;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C358_5;;;2000;H-2001;Compiler marker (221, 186);;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;0;;;;983;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VAH040XY;;COM;2200;A_2000;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;748;;;;;;;0;;;;1288;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VAHH058Y;;COM;2200;A_2000;"G.BOX LSS  VIBR-NDE ""Y""";No;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;1658;ИСТИНА;10590;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1332_2_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1332;;;;;;;0;;;;6554;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;352_404_1;;;2000;H-2001;MAIN FG LINE TIGHT TEST;;ЛОЖЬ;ЛОЖЬ;;404;;;;;;;0;;;;1630;ЛОЖЬ;0;;;;;;;1=IN PROGRESS;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;6-OutputFault;;SYS;;;Output channel fault;Yes;ЛОЖЬ;;;17;;;;;;;;;;;24;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;824_830_1;;;2200;;22TAHH061A-Q_I;;ЛОЖЬ;ЛОЖЬ;;830;;;;;;;0;;;;1260;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;790_5;;;2200;P-2002S;;;ЛОЖЬ;ЛОЖЬ;;790;;;;;;;;100 ms;10;;2556;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;602_7;;;2000;H-2006;;;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;5372;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;800_145_3;;;2200;P-2002S;22VSHH051XY_MO;;ЛОЖЬ;ЛОЖЬ;;145;;;;;;;0;;;;3989;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;320_328_3;;;2000;H-2001;20-I-321_I;;ЛОЖЬ;ЛОЖЬ;;328;;;;;;;0;;;;1602;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2481_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2481;;;;;;;0;;;;5362;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VSHH041XY1_MOC;;COM;2000;P-2002;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;750;;;;;;;0;;;;5473;ИСТИНА;10488;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20FI153_MOC;;COM;2000;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;488;;;;;;;0;;;;3252;ИСТИНА;10833;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;786_146_2;;;2200;P-2002S;22TI061D_MO;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;6073;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C252_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;3732;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI061Q_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;799;;;;;;;0;;;;2274;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;525_527_1;;;2000;H-2006;21AALL601_I;;ЛОЖЬ;ЛОЖЬ;;527;;;;;;;0;;;;5018;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;782_3;;;2200;P-2002S;;;ЛОЖЬ;ЛОЖЬ;;782;;;;;;;;100 ms;10;;1680;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;577_10;;;;;;;ЛОЖЬ;ЛОЖЬ;;577;;;;;;;0;;;;6582;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21XA217G;;LCP;2100;A_2000;PILOT FG LINE TRIP;Yes;ИСТИНА;ЛОЖЬ;;402;;;;;;;0;;;;146;ЛОЖЬ;10592;None;;;;;;1=LAMP ON;;;;;;;Undefined;491;3428;;06.07;7;11;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C754_1_B;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;754;;;;;;;0;;;;5698;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;281_12;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;281;;;;;;;0;;;;4718;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;579_1032_1;;;;;21XY611_CMD;;ЛОЖЬ;ЛОЖЬ;;1032;;;;;;;0;;;;909;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21XL603B;;LCP;2100;A_2000;MAIN FG VALVES OPEN;Yes;ИСТИНА;ЛОЖЬ;;610;;;;;;;0;;;;172;ЛОЖЬ;10593;None;;;;;;1=LAMP ON;;;;;;;Undefined;491;3428;;06.07;9;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1585;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21HSC610;;COM;;;CLOSE 21XV610;No;ЛОЖЬ;ИСТИНА;;571;;;;;;;0;;;;4475;ЛОЖЬ;0;None;;;;;;1=CLOSE;1=CLOSE;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_6;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;786_1510_3;;;2200;P-2002S;22TT061D_TF;;ЛОЖЬ;ЛОЖЬ;;1510;;;;;;;0;;;;6060;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;810_6;;;2200;P-2002S;;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;5591;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;479_10;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;479;;;;;;;0;;;;4906;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VAHH056X;;COM;2200;A_2000;"MAIN MTR  VIBR.- NCE ""X""";No;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;2340;ИСТИНА;10595;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C874_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;874;;;;;;;0;;;;2287;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;PCDI_7_001_6_FLT_C;;COM;;;ESD_001_6 to-from CC_001_8;No;ЛОЖЬ;ЛОЖЬ;;21;;;;;;;0;;;;4779;ИСТИНА;10458;None;;;;;;1=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;650_1340_2;;;2000;;20LALL061_I;;ЛОЖЬ;ЛОЖЬ;;1340;;;;;;;0;;;;1470;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1318_1324_2;;;2000;;FIRST OUT RESET;;ЛОЖЬ;ЛОЖЬ;;1324;;;;;;;0;;;;3465;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2457_F;;;;;INPUT 6;;ЛОЖЬ;ЛОЖЬ;;2457;;Float;;;;;0;;;;234;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;280_1;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;2953;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;762_2;;;2200;P-2002;;;ЛОЖЬ;ЛОЖЬ;;762;;;;;;;0;;;;408;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HSO123;;COM;2000;P-2002S;OPEN 20XV123;No;ЛОЖЬ;ИСТИНА;;876;;;;;;;0;;;;4456;ЛОЖЬ;0;None;;;;;;1=OPEN;1=OPEN;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_6;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C287_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;287;;;;;;;0;;;;2858;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;526_530_2;;;2000;;20HS388B_I;;ЛОЖЬ;ЛОЖЬ;;530;;;;;;;0;;;;2964;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21XA204;;COM;;;21XV204 DISCREPANCY;No;ЛОЖЬ;ЛОЖЬ;;1006;;;;;;;0;;;;637;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;420_284_1;;;2000;;MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;284;;;;;;;0;;;;3843;ЛОЖЬ;0;;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;790_3;;;2200;P-2002S;;;ЛОЖЬ;ЛОЖЬ;;790;;;;;;;;100 ms;5;;2548;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;670_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;670;;;;;;;0;;;;409;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C248_3_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;248;;;;;;;0;;;;3863;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;726_1331_1;;;;;22TAHH041VV2_I;;ЛОЖЬ;ЛОЖЬ;;1331;;;;;;;0;;;;5303;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI607_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;0;;;;3916;ИСТИНА;11157;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C544_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;544;;;;;;;0;;;;3090;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;256_1;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;2602;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;482_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;482;;;;;;;;100 ms;5;;100;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;21BI209;;FLD;2100;A_2000;BURNER N° 9;Yes;ИСТИНА;ЛОЖЬ;;262;ИСТИНА;Float;4-20mA;0;100;%;;;;;108;ЛОЖЬ;11565;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;06.05;3;11;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;10110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2462_6;;;;;Compiler marker (312, 78);;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;691;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;181_182_1;;;2000;;MOS AREA H-2006;;ЛОЖЬ;ЛОЖЬ;;182;;;;;;;0;;;;3360;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C469_1_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;469;;;;;;;0;;;;2132;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;814_11;;;2200;P-2002S;;;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;6738;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
